22209.0,23696,ASTRAL POLY TECHNIK LTD.,2.0
29102.0,244495,S M L ISUZU LTD.,2.0
23942.0,15222,ANDHRA CEMENTS LTD.,2.0
30913.0,104238,J M T AUTO LTD.,2.0
28199.0,121148,KIRLOSKAR ELECTRIC CO. LTD.,2.0
46909.0,271345,B L S INTERNATIONAL SERVICES LTD.,2.0
64300.0,122625,BYKE HOSPITALITY LTD.,2.0
62013.0,260321,KELLTON TECH SOLUTIONS LTD.,2.0
30913.0,343765,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,1.0
28199.0,270556,WALCHANDNAGAR INDUSTRIES LTD.,1.0
63999.0,305060,INTRASOFT TECHNOLOGIES LTD.,1.0
30911.0,135715,MAHARASHTRA SCOOTERS LTD.,1.0
46909.0,96758,KANANI INDUSTRIES LTD.,1.0
21009.0,149369,MOREPEN LABORATORIES LTD.,1.0
64910.0,213862,SATIN CREDITCARE NETWORK LTD.,0.0
62013.0,324131,TAKE SOLUTIONS LTD.,0.0
21009.0,245784,MARKSANS PHARMA LTD.,0.0
