sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,162.3,0.1,-40.4,,POLYCHEM LTD.,,,9.0,176887,20100331,-1.3,-0.7,11.0,-0.1,,45.4,,151.9,,
0.2,12,313.1,0.1,35.4,,POLYCON INTERNATIONAL LTD.,0.2,,0.1,176895,20100331,32.1,0.1,3.3,31.3,,421.5,,330.2,,0.4
,15,1850.05,-2.2,-166.4,,POLYGENTA TECHNOLOGIES LTD.,5.2,,,176922,20100331,-132.3,7.9,-55.3,-159.8,,,16.4,2699.6,,0.2
,12,221.45,,43.0,,POLYLINK POLYMERS (INDIA) LTD.,0.1,,,176937,20100331,3.6,-0.3,12.7,3.8,,341.8,,201.1,,
0.1,12,139.8,4.2,27.7,,POLYMECHPLAST MACHINES LTD.,0.2,,,176945,20100331,7.0,0.4,7.2,-0.4,,205.7,,132.7,,2.6
,12,4578.7,0.9,1344.6,,NAVIN FLUORINE INTL. LTD.,,,1.8,176967,20100331,235.3,2.2,743.6,217.3,27.1,4419.2,9.8,4721.4,,5.1
0.3,12,6048.7,699.9,-106.8,,POLYPLEX CORPORATION LTD.,,140.0,0.1,176978,20100331,4756.8,20.8,599.8,3868.0,,2584.3,4.5,7768.4,,-1.1
,12,110.35,,-19.4,,ARNAV CORPORATION LTD.,,,,176981,20100331,,,1.8,,,212.4,,160.5,,
,12,187.5,6.2,7.4,,POLYSPIN EXPORTS LTD.,,,,176994,20100331,-1.7,0.0,10.0,-8.6,,350.9,,209.7,,0.7
,12,62.1,,-96.8,,POLYTEX INDIA LTD.,,,,177009,20100331,,,1.6,,,,,111.5,,
,12,676.1,50.9,-143.1,,PONDY OXIDES & CHEMICALS LTD.,,0.1,0.1,177066,20100331,56.4,1.0,57.2,2.0,,1592.3,,809.8,,2.4
,12,1507.0,3.3,74.2,,PONNI SUGARS (ERODE) LTD.,,,,177096,20100331,13.5,0.5,368.5,5.9,,2555.0,0.5,1796.6,,0.3
,12,534.4,,96.5,,POONA DAL & OIL INDS. LTD.,0.1,,,177248,20100331,3.8,0.1,23.4,2.7,,3660.6,,548.5,,0.9
,12,875.15,,,,P I H FINVEST CO. LTD.,,,,177254,20100331,,,20.3,,,,,885.1,,
,12,98.1,,-3.4,,SHYAMA INFOSYS LTD.,,,,177286,20100331,,,0.0,,,0.4,,98.1,,
,12,1045.9,0.3,99.5,,VOITH PAPER FABRICS INDIA LTD.,,,,177524,20100930,2.6,0.3,85.7,1.3,7.7,562.3,,1094.5,,0.7
,12,667.45,1.7,6.2,,PORWAL AUTO COMPONENTS LTD.,0.1,0.1,,177580,20100331,16.5,2.9,-14.9,8.0,,441.7,,667.3,,-1.0
,12,9.05,,,,POSITIVE ELECTRONICS LTD.,,,,177631,20100331,,,0.2,,,2.0,,8.7,,
,12,0.0,,,,BEST STEEL LOGISTICS LTD.,,,,177668,20100331,,,,0.0,,,,,,0.0
48.8,12,758329.65,,-134221.0,,POWER FINANCE CORPN. LTD.,6.5,,,177753,20100331,-41.2,2.9,23572.5,-54.7,,136.0,4.1,834469.3,,
98.3,12,591110.5,449.7,67306.2,121.0,POWER GRID CORPN. OF INDIA LTD.,57.9,18.4,11.3,177758,20100331,28871.1,169.4,20140.7,4322.4,0.2,71614.7,6.9,637439.5,22508.4,6.1
,12,1673.05,34.1,231.5,,POWER MECH PROJECTS LTD.,2.0,,,177768,20100331,328.9,4.7,163.3,44.8,,3429.4,,2164.7,,243.3
3.3,12,22558.2,,-737.8,,P T C INDIA LTD.,,,,177792,20100331,5.4,2.9,941.0,,,76618.7,,25992.4,,2.0
,15,494.35,,-34.9,,POWERSOFT GLOBAL SOLUTIONS LTD.,1.4,0.2,,177858,20100331,28.8,1.9,8.9,,,143.3,25.3,540.8,,
,12,224.55,,,,PRABHU STEEL INDS. LTD.,,,,178109,20100331,4.8,0.2,1.3,0.7,,504.0,,228.0,,3.4
,12,646.6,1.3,23.7,,PRADEEP METALS LTD.,,,,178284,20100331,10.6,0.2,3.3,9.1,,528.1,,648.8,,
,12,2576.65,0.1,-154.0,,PRAG BOSIMI SYNTHETICS LTD.,,,0.0,178414,20100930,19.3,0.2,-277.2,18.8,,0.3,,2504.0,,0.2
16.6,12,8964.0,80.7,1094.5,,PRAJ INDUSTRIES LTD.,2.3,,,178651,20100331,141.2,9.1,1138.8,42.8,95.5,6193.9,7.0,8678.1,,-0.7
17.9,12,9873.15,,-661.7,,PRAJAY ENGINEERS SYNDICATE LTD.,0.3,,,178676,20100331,25.3,0.3,20.3,23.0,,837.0,,10392.6,,1.7
,12,45.3,,,,PRAKASH CERAMICS LTD.,,,,178758,20100331,,,,,,,,45.3,,
,12,,,-45.6,,PRAKASH CONSTROWELL LTD.,,,,178772,20100331,,,74.9,,,1132.5,,551.3,,
,12,116.1,,-0.1,,PRAKASH FOTRAN SOFTECH LTD.,,,,178811,20100331,,,-0.1,,,,,116.1,,
5.9,12,15770.8,80.1,3308.6,,PRAKASH INDUSTRIES LTD.,,,0.8,178832,20100331,2586.8,7.8,2661.6,2450.2,,16908.1,,19188.2,,14.6
,12,7.15,0.0,3.4,,PRAKASH LEASING LTD.,,,,178849,20100331,,,3.4,,,,,6.7,,
,12,31.5,,0.3,,PRAKASH SOLVENT EXTRACTIONS LTD.,,,,178906,20100331,,,0.2,,,47.6,,27.4,,
3.5,12,2606.35,,126.2,,PRAKASH STEELAGE LTD.,,,0.1,178909,20100331,,,176.3,,,4554.4,,2902.6,,
0.3,12,410.7,6.5,94.2,,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,,,,178929,20100331,19.7,0.2,13.5,10.6,,445.2,,412.1,,2.4
,12,15.65,,0.0,,PRAMADA FINVEST LTD.,,,,178990,20100331,,,0.2,,,,,15.8,,
,12,248.45,,4.8,,PRANAVADITYA SPINNING MILLS LTD.,,,,179206,20100331,5.6,,20.6,5.6,,327.2,,457.3,,
,12,152.95,,1.8,,PRASHANT INDIA LTD.,,,,179471,20100331,,,-9.6,,,20.7,,146.7,,
,12,13428.55,-718.0,36.8,,KIRLOSKAR INDUSTRIES LTD.,,-187.1,9.3,179481,20100331,-9492.3,-139.3,386.9,-7773.1,,246.8,,5044.4,,-303.0
2.6,12,9017.3,648.6,-491.8,,PRATIBHA INDUSTRIES LTD.,,14.2,,179732,20100331,1341.2,37.6,565.1,566.2,,9363.0,11.2,10899.0,,39.5
,12,92.5,,6.6,,PRATIK PANELS LTD.,,,,179803,20100331,1.5,,-3.3,1.5,,19.9,,92.9,,
,12,85.15,,2.9,,PRATIKSHA CHEMICALS LTD.,,,,179829,20100331,0.4,,0.5,0.4,,59.6,,88.0,,
,12,50.2,,0.0,,PRAVEEN PROPERTIES LTD.,,,,179953,20100331,,,-0.3,,,,,50.2,,
,12,53.25,,0.1,,DOT COM GLOBAL LTD.,,,,180159,20100331,,,0.0,,,0.4,,53.3,,
0.1,12,150.45,,-7.2,,PRECIOUS TRADING & INVESTMENTS LTD.,,,,180201,20100331,,,-0.2,,,,,152.9,,
0.4,12,1605.0,44.9,375.9,,PRECISION CAMSHAFTS LTD.,,,,180245,20100331,144.0,5.0,273.3,86.3,,1968.1,1.2,1878.7,,6.6
,12,443.15,,40.0,,PRECISION ELECTRONICS LTD.,2.3,,,180268,20100331,6.6,1.8,0.2,0.5,12.3,323.3,1.3,502.2,,0.7
3.4,12,2247.95,,127.0,,P P A P AUTOMOTIVE LTD.,,,1.1,180325,20100331,,,135.8,,,1863.9,,2200.5,,
,12,3247.1,5.7,312.7,,PRECISION WIRES INDIA LTD.,,,27.6,180372,20100331,57.3,0.8,226.2,50.4,,6970.6,,3509.2,,0.4
0.4,12,4225.25,6.3,53.9,,PRECOT MERIDIAN LTD.,,,2.5,180393,20100331,-12.4,0.3,157.2,-23.3,,4421.2,4.1,4435.8,,0.2
,12,99.8,0.0,,,PACT INDUSTRIES LTD.,,,,180416,20100331,,,0.2,0.0,,199.0,,125.8,,0.0
,12,73.55,,,,PREM KUTIR ESTATES & PROPERTIES LTD.,,,,180541,20100331,,,1.6,,,,,74.4,,
,12,22.65,,0.2,,PREM SOMANI FINANCIAL SERVICES LTD.,,,,180583,20100331,,,1.5,,,,,23.4,,
0.1,12,239.4,,3.9,,PREMCO GLOBAL LTD.,0.5,,,180630,20100331,11.4,0.1,10.5,10.8,,267.9,,256.4,,
,12,547.5,,77.9,,P A E LTD.,-0.2,,,180663,20100331,0.0,0.4,47.5,0.2,,2384.7,0.3,651.8,,-0.7
,12,4594.15,79.0,400.0,,PREMIER LTD.,,,7.5,180667,20100331,843.5,2.6,166.3,761.3,0.1,1585.9,,5156.0,,0.6
,12,11.65,,1.2,,PREMIER CAPITAL SERVICES LTD.,,,,180685,20100331,,,0.5,,,,,11.4,,
0.2,12,569.1,3.2,111.1,,PREMIER EXPLOSIVES LTD.,0.4,,,180736,20100331,65.8,4.6,59.4,53.2,4.9,949.6,0.1,601.9,,0.9
0.1,12,286.3,0.6,6.6,,PREMIER INDUSTRIES (INDIA) LTD. [MERGED],,,2.1,180780,20100331,4.6,,-7.8,4.0,,1032.6,,299.3,,
9.6,12,6502.25,-4.1,1130.4,,PRICOL LTD. [MERGED],,,6.3,180785,20100331,156.9,0.1,254.8,106.4,156.2,8734.9,4.5,6577.4,,-22.8
,12,12.9,,0.7,,PREMIER PLANTATIONS LTD.,,,,180848,20100331,,,-0.1,,,,,12.7,,
1.9,12,336.95,,17.6,,PREMIER POLYFILM LTD.,,,0.1,180852,20100331,,,21.5,,0.5,543.1,,372.9,,
,12,125.1,0.3,-63.7,,PREMIER PROTEINS LTD.,,,2.3,180868,20100331,1.6,,7.2,1.3,,77.3,,165.3,,
,12,605.35,,575.8,,PREMIER SYNTHETICS LTD.,,,576.3,180904,20100331,0.1,0.1,551.5,,,81.4,,589.0,,
0.3,12,1629.65,,105.8,,P T L ENTERPRISES LTD.,,,0.9,180915,20100331,0.0,0.2,29.7,-1.1,,,,1634.2,,0.9
,12,31.3,,0.4,,PREMIUM CAPITAL MARKET & INVST. LTD.,,,,180936,20100331,,,-1.1,,,,,30.8,,
,12,79.0,,,,PREMIUM INDUSTRIES INDIA LTD.,,,,180958,20100331,,,0.0,,,0.5,,79.0,,
0.2,12,109.1,,-0.8,,PRERNA INFRABUILD LTD.,,,,181079,20100331,5.9,1.1,-0.6,0.2,,7.3,,84.3,,-0.5
,12,78.75,,,,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,,,,181184,20100331,,,0.2,,,,,118.4,,
52.0,12,27514.85,,-1694.8,,PRESTIGE ESTATES PROJECTS LTD.,,,1.3,181215,20100331,,,1417.3,,,8705.7,,29260.5,,
,12,179.55,,-0.4,,PRESTIGE FOODS LTD. [MERGED],,,,181219,20100331,,,8.7,,,401.9,,195.0,,
,12,,,,,PRETTO LEATHER INDS.LTD.,,,,181284,20100331,,,,,,,,73.8,,
0.0,12,92.05,,21.4,,PRIMA AGRO LTD.,0.1,,,181411,20100331,0.1,,-11.3,,,60.2,,95.2,,
0.1,12,162.55,0.3,12.8,,PRIMA INDUSTRIES LTD.,,,,181426,20100331,0.6,,-18.7,0.3,,128.2,,158.8,,
0.5,12,473.9,2.3,29.9,,PRIMA PLASTICS LTD.,,,1.0,181431,20100331,-3.3,0.5,30.3,-8.4,,555.4,,501.6,,2.3
0.1,12,166.7,,85.1,,PRIME CAPITAL MARKET LTD.,,,,181485,20100331,,,3.6,,,,,220.3,,
,12,6302.3,,162.6,,PRIME FOCUS LTD.,,,,181554,20100331,-18.4,5.3,127.3,-44.8,,979.8,19.8,6303.9,,1.3
,12,200.85,,-4.7,,PRIME INDUSTRIES LTD.,,,,181582,20100331,,,1.0,,,,,327.5,,
0.1,12,1634.7,,-364.5,,PRIME SECURITIES LTD.,,,,181652,20100331,-0.1,-0.1,70.5,,,,,2034.3,,
,12,6.05,,-5.5,,PRIME SOLVENT EXTRACTIONS LTD.,,,0.8,181663,20100331,,,0.1,,,,,3.7,,
,12,1940.8,11.2,179.0,,PRIME URBAN DEVP. INDIA LTD.,,,1.9,181676,20100331,2327.4,-11.3,-170.6,-112.0,,331.0,,2975.1,,0.1
,12,136.8,,-6.0,,THAKRAL SERVICES (INDIA) LTD.,,,,181698,20100331,1.1,1.1,5.6,,,157.7,,149.6,,
,12,290.05,,-291.6,,AAGAM CAPITAL LTD.,,,,181866,20100331,,,9.5,,,,,508.0,,
,12,24.95,,0.1,,ISTREET NETWORK LTD.,,,,181878,20100331,,,-3.5,,,1.7,,22.9,,
331.5,12,17653.15,1760.4,3702.3,,PRISM CEMENT LTD.,,,17.3,181972,20100331,10497.4,557.4,2529.0,6870.2,8.0,29928.9,70.0,26510.2,,613.7
,12,86.65,,-1.1,,PRISM FINANCE LTD.,,,,181983,20100331,,,0.7,,,0.2,,87.5,,
,12,15164.65,,1419.6,,PRITHVI INFORMATION SOLUTIONS LTD.,3.8,,,182084,20100331,10.6,7.4,54.5,,,19047.0,0.4,16480.0,,-1.0
,12,449.15,,-199.4,0.1,P M C FINCORP LTD.,,,,182125,20100331,0.1,,11.0,,,1.6,,511.8,,
,12,1190.45,,-68.3,,PRITISH NANDY COMMUNICATIONS LTD.,0.0,,,182141,20100331,1.7,0.6,-27.6,,0.6,131.4,,1196.3,,1.1
1.0,12,775.15,,58.9,,PRIYA LTD.,0.3,,,182220,20100331,0.4,0.1,11.2,,,1921.8,,734.2,,
79.4,12,4298.7,105.0,249.0,,P V R LTD.,,,,182249,20100331,282.4,36.6,2.6,139.1,,3076.4,0.9,4743.3,,0.2
11.5,12,10544.55,,-1516.6,,RAIN INDUSTRIES LTD.,,,3.4,182265,20101231,,,-1860.4,,,3855.1,,9089.0,,
,12,2001.35,,113.1,,PRIYADARSINI LTD.,,,,182284,20100331,,,0.1,,,1924.3,,2022.3,,
,12,0.45,,,,TITAN INTECH LTD.,,,,182287,20100331,,,0.0,,,1.3,,0.5,,
,9,10.4,,-0.1,,PRIYANKA UDYOG LTD.,,,,182386,20100331,,,-0.1,,,,,9.6,,
,12,22.45,,-3.3,,PRO FIN CAPITAL SERVICES LTD.,,,,182417,20100331,,,-1.2,,,,,21.8,,
0.1,12,84.55,,-0.3,,PROCAL ELECTRONICS INDIA LTD.,,,,182465,20100331,,,-0.8,,,,,84.1,,
1130.3,12,9909.95,45.2,2387.0,,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,,,,182523,20100630,211.2,11.8,1797.7,155.9,4.2,9171.2,,11078.4,,-1.7
,12,92.2,,0.1,,PROFESSIONAL DIAMONDS LTD.,,,,182598,20100331,,,0.0,,,412.5,,73.7,,
,12,153.8,,,,PROGRESSIVE EXTRACTIONS & EXPORTS LTD.,,,,182723,20100331,,,0.2,,,,,153.9,,
,12,22.4,,,,PROGRESSIVE STEELS (INDIA) LTD.,,,,182774,20100331,18.0,,-0.2,,,2.6,,30.0,,
,12,166.95,,23.2,,PROMACT PLASTICS LTD.,,,0.1,182851,20100331,-0.3,,17.8,-0.3,,109.1,,162.8,,
,12,10.6,,,,PROTCHEM INDUSTRIES (INDIA) LTD.,,,,183068,20100331,,,,,,,,10.6,,
,12,21.05,,,,PROTECH CIRCUIT BREAKERS LTD.,,,,183075,20100331,,,-12.7,,,,,14.4,,
2.3,12,834.05,0.0,-14.3,,PROTO DEVELOPERS & TECHNOLOGIES LTD.,,,,183152,20100331,640.1,0.1,10.4,,,1255.7,,1474.5,,
0.1,12,106.15,,,,PROVESTMENT SERVICES LTD.,0.2,,,183186,20100331,1.5,0.4,3.8,0.3,,6.2,,101.7,,0.6
,12,,,33.8,,AADHAAR VENTURES INDIA LTD.,,,,183213,20100331,,,11.9,,,525.3,,567.3,,
,12,329.8,0.8,78.2,,GENNEX LABORATORIES LTD.,,,,183324,20100331,80.9,0.3,-7.0,0.7,,154.5,,301.8,,1.2
,12,894.5,,55.9,,PRUDENTIAL SUGAR CORPN. LTD.,,,,183336,20100331,-0.3,,-9.3,,,755.6,,905.1,,-0.3
,12,1021.5,,-244.3,,PUDUMJEE INDUSTRIES LTD.,,,,183396,20100331,128.8,0.2,17.5,126.7,0.6,758.7,,1193.4,,1.9
,12,2400.5,2.8,-15.9,,PUDUMJEE PULP & PAPER MILLS LTD.,,,,183399,20100331,-14.2,0.2,102.8,-21.4,7.0,2317.6,,2561.5,,4.2
,12,34.6,,-0.2,,PULSAR INTERNATIONAL LTD.,,,,183540,20100331,,,-0.3,,,,,34.0,,
,12,37.1,,8.8,,PUNCTUAL TRADING LTD.,,,,183638,20100331,,,8.2,,,11.1,,42.1,,
,12,120.5,,22.1,,RISHIROOP LTD.,0.1,-0.1,,183699,20100331,1.7,0.5,24.6,0.2,,252.1,,146.2,,1.0
,12,34.55,,-2.7,,PUNIT COMMERCIALS LTD.,,,,183728,20100331,1.1,,0.1,,,84.7,,53.4,,1.1
,12,87307.0,-8.5,-12511.1,,PUNJ LLOYD LTD.,,,59.9,183757,20100331,2259.5,-6.4,3674.0,2241.4,,71036.0,,92553.3,,-31.1
5.4,12,485187.85,0.4,73454.4,,PUNJAB & SIND BANK,,,0.8,183764,20100331,38.3,37.9,5088.0,,,,,566648.9,,
0.2,12,1657.35,,-57.6,,PUNJAB ALKALIES & CHEMICALS LTD.,,,1.7,183773,20100331,-17.0,0.1,-224.4,-16.4,,1677.5,,2578.2,-0.7,
,12,5329.0,106.1,-15.1,,PUNJAB CHEMICALS & CROP PROTECTION LTD.,,2.8,20.1,183791,20100331,494.8,0.7,-411.2,210.5,22.7,3354.2,,5646.6,,-0.6
0.1,12,1495.85,,-51.5,,PUNJAB COMMUNICATIONS LTD.,,,,183796,20100331,1.1,0.4,9.9,0.1,,1122.2,,1521.4,,0.6
,12,15.75,-9.3,,,PUNJAB IRON & STEEL CO. LTD.,,,,183839,20100331,-37.6,,8.7,-28.0,,0.5,,5.9,,
,12,,,,,PUNJAB LEASE FINANCING LTD.,,,,183846,20100331,,,1.1,,,,,52.5,,
401.1,12,2702959.35,322.2,118598.2,,PUNJAB NATIONAL BANK,,,31.3,183861,20100331,3039.6,2459.1,39053.6,,,,258.3,2966579.4,,
,12,532.5,,,,PUNJAB WOOLCOMBERS LTD.,,,0.1,183923,20100331,-15.7,,-32.6,-17.0,,421.0,,507.2,,1.3
25.1,12,25115.75,,1500.3,,PURAVANKARA LTD.,1.8,,,184029,20100331,7.8,0.6,1365.6,1.7,,5012.4,,25375.9,,3.7
,12,147.5,0.1,10.0,,PURITY FLEX PACK LTD.,,,,184156,20100331,2.9,0.2,5.2,1.6,,204.4,,146.5,,1.0
0.1,12,95.35,,-3.9,,PUROHIT CONSTRUCTION LTD.,,,,184213,20100331,0.4,0.0,18.5,0.4,,178.2,,112.6,,
,12,27.7,,-2.5,,PARTANI APPLIANCES LTD.,,,,184359,20100331,,,0.0,,,2.4,,26.9,,
0.1,12,280.6,,,,PUSHPANJALI FLORICULTURE LTD.,,,,184516,20100331,60.0,,2.7,,,307.0,,260.8,,
,12,58.85,,6.7,,PUSHPSONS INDUSTRIES LTD.,,,,184556,20100331,-3.5,,-1.1,-3.5,,39.4,,55.5,,
,12,44.7,,,,MISHKA FINANCE & TRDG. LTD.,,,,184671,20100331,,,,,,,,44.7,,
1.9,12,5306.95,,271.1,,STEEL EXCHANGE INDIA LTD.,,,18.4,184689,20100331,,,49.6,,,7092.3,,5791.7,,
0.8,12,182.6,1.5,63.2,,PREMIER PIPES LTD.,0.1,,,184723,20100331,16.8,0.1,35.0,14.7,,207.1,,209.8,,0.4
0.1,12,114.5,10.8,2.0,,CYBELE INDUSTRIES LTD.,,,93.5,184732,20100331,-6.5,,88.0,,,5.6,,158.5,,
,12,117.0,,,,QUANTUM DIGITAL VISION (INDIA) LTD.,0.1,,,184952,20100331,0.1,,-7.0,,,5.0,,115.0,,
0.1,12,206.6,,0.3,,QUANTUM BUILD-TECH LTD.,,,,184987,20100331,-0.4,,2.6,,,31.8,,207.3,,-0.4
,12,3.0,,,,QUASAR INDIA LTD.,,,,185020,20100331,,,,,,,,3.0,,
,12,238.55,,-102.6,,QUEST FINANCIAL SERVICES LTD.,,,,185084,20100331,,,0.0,,,,,233.5,,
,12,124.8,,-40.5,,QUEST SOFTECH (INDIA) LTD.,,,,185103,20100331,,,-11.6,,,14.2,,112.6,,
,12,24.7,15.8,,,ADVIK CAPITAL LTD.,0.2,,,185126,20100331,19.4,0.3,0.1,2.4,,19.3,,41.5,,0.7
,12,48.6,,0.1,,AARCON FACILITIES LTD.,,,,185431,20100331,,,0.0,,,,,47.2,,
,12,79.3,,,,R C C CEMENTS LTD.,,,,185561,20100331,,,0.0,,,0.3,,79.3,,
,12,762.8,,,,R C I INDUSTRIES & TECHNOLOGIES LTD.,0.0,,,185599,20100331,,,27.3,,,1819.1,,792.2,,
,12,13.5,,,,R C S VANASPATI INDS. LTD.,,,,185655,20100331,,,-0.9,,,1.0,,13.0,,
0.3,12,1190.55,-66.8,16.2,,N T C INDUSTRIES LTD.,-3.0,,1.8,185711,20100331,-73.0,-0.3,-2.1,0.9,,131.0,,401.7,,-3.8
0.1,12,306.7,1.3,41.2,,R D B RASAYANS LTD.,0.2,2.5,,185713,20100331,18.8,0.6,7.8,14.7,,307.1,,311.1,,-0.5
,12,48.1,,5.2,,R F L INTERNATIONAL LTD.,,,,185862,20100331,,,0.1,,,,,52.0,,
,12,142.5,,22.3,,R G F CAPITAL MARKETS LTD.,0.1,,,185906,20100331,0.5,,0.5,,,,,142.7,,0.4
,12,23.45,,,,WELLNESS NONI LTD.,,,,185948,20100331,,,-0.1,,,,,22.6,,
,12,177.05,,-18.7,,R J SHAH & CO. LTD.,,,0.2,186144,20100331,-3.2,-0.1,4.6,-3.0,,50.1,,180.3,,-0.1
,12,52.6,,,,R L AGROTECH LTD.,,,,186744,20100331,,,-0.1,,,3.9,,52.6,,
0.1,12,220.85,,65.6,,R L F LTD.,0.2,,,186758,20100331,5.5,,4.4,-1.6,,95.9,,252.5,,-0.2
,12,200.15,,13.8,,NARAYAN AGRO FOODS LTD.,,,,186872,20100331,,,-4.5,,,415.8,,201.4,,
0.1,12,1886.05,-9.6,75.7,,MOHITE INDUSTRIES LTD.,,0.2,21.1,186903,20100331,-3.6,1.8,40.5,2.7,,1063.0,,1875.4,,1.3
0.8,12,4042.8,,-441.8,,SUMMIT SECURITIES LTD.,,,,187235,20100331,-12.0,,43.0,-12.0,,,,4030.1,,
0.3,12,670.15,2.5,54.7,,R P P INFRA PROJECTS LTD.,,0.5,1.7,187329,20100331,119.2,2.2,83.1,19.0,,1446.5,,823.2,,91.4
,12,432.0,-13.2,-29.5,,R R FINANCIAL CONSULTANTS LTD.,,,13.1,187468,20100630,-13.8,,43.6,0.2,,,,435.6,,-0.8
,12,39.5,,2.9,,R R SECURITIES LTD.,,,,187577,20100331,,,0.2,,,0.4,,38.2,,
,12,149.75,,-23.2,,R S D FINANCE LTD.,,-0.3,0.1,187723,20100331,-0.2,0.1,5.4,,,4.4,,136.0,,0.0
,12,28.55,,,,R S PETROCHEMICALS LTD.,,,,187909,20100331,-0.7,-0.7,,,,,,28.5,,
0.3,12,476.4,,161.3,,R S SOFTWARE (INDIA) LTD.,,,,187963,20100331,29.8,0.3,95.6,29.5,,1618.8,,475.1,,
6.5,12,2542.7,-1.4,162.8,,R SYSTEMS INTERNATIONAL LTD.,-10.4,,,188106,20101231,7.6,0.6,167.5,,,1785.9,14.8,2694.5,,4.0
,12,327.7,2.1,1.0,,R T EXPORTS LTD.,,,,188123,20100331,8.2,4.4,1.1,1.7,,50.7,,327.0,,
,12,1084.7,,47.9,,R T S POWER CORPN. LTD.,0.2,0.8,,188146,20100331,47.5,-0.2,15.1,37.1,,1098.4,,1137.0,,1.8
0.1,12,,20.4,,,RAAJRATNA METAL INDS. LTD.,1.0,,37.8,188372,20100331,160.7,88.9,85.9,47.2,,3298.4,,3218.4,,3.2
,12,306.8,,,,RAASI CEMENT LTD.,,,,188393,20100331,,,-0.1,,,,,305.1,,
0.1,12,130.95,-1.4,9.1,,ANJANI FOODS LTD.,,-7.3,,188397,20100331,-33.2,,8.3,-22.8,,6.2,,120.9,,-1.7
,12,3.9,,,,RAASI LEASING LTD.,,,,188399,20100331,,,-0.2,,,,,3.8,,
,12,310.4,0.4,49.8,,RAASI REFRACTORIES LTD.,,,,188400,20100331,1.1,0.3,1.7,0.4,,378.6,,316.1,,
,12,3.8,,0.3,,TRILOGIC DIGITAL MEDIA LTD.,,,,188422,20100331,,,-0.4,,,0.1,,3.7,,
,12,28.9,,3.3,,TIAAN AYURVEDIC & HERBS LTD.,,,,188464,20100331,,,-0.2,,,,,28.8,,
0.3,12,399.35,,54.1,,RADAAN MEDIAWORKS INDIA LTD.,,,,188553,20100331,,,-65.5,,,299.6,,310.9,,
,12,3.9,,,,RADHA KRISHNA MILLS LTD.,,-4.3,5.2,188615,20100331,-16.6,,3.7,-12.3,,,,6.0,,
9.8,12,383.75,,-235.4,,RADHE DEVELOPERS (INDIA) LTD.,0.4,-0.2,,188707,20100331,0.8,0.3,-14.6,,,0.9,,503.3,,0.3
0.1,12,79.5,,-8.2,,RADICO KHAITAN FINANCE LTD.,,,,188943,20100331,-1.7,,0.3,,,,,81.6,,-1.7
,12,879.55,,40.9,,RAGHAV INDUSTRIES LTD.,,,,189087,20100331,,,0.1,,,299.3,,852.3,,
1.1,12,700.65,,-0.3,0.1,RAGHAVA ESTATES & PROPERTIES LTD.,,,,189108,20100331,-4.0,,0.7,0.1,,96.0,,679.9,,-4.2
,12,193.2,,,,RAGHOJI CEMENT MFG. CO. LTD.,,,,189139,20100331,,,,,,,,195.3,,
,12,4.75,0.0,2.1,,RAGHU INDUSTRIES LTD.,,,,189154,20100331,,,-0.1,,,,,4.5,,
0.1,12,106.2,-0.7,-9.0,,RAGHUNATH INTERNATIONAL LTD.,,,,189198,20100331,-4.2,,-1.1,,,32.3,,96.0,,-3.5
0.1,12,160.95,-5.2,2.9,,R T C L LTD.,,-0.6,15.8,189209,20100331,-10.6,-1.4,8.2,,,9.5,,162.0,,-1.0
,12,297.8,0.9,63.9,,RAGHUVIR SYNTHETICS LTD.,0.0,,0.1,189251,20100331,19.8,,-1.1,20.8,,278.6,,290.1,,-1.9
,12,9.3,,-0.4,,RADIX INDUSTRIES (INDIA) LTD.,,,,189297,20100331,,,0.0,,,3.4,,6.9,,
,12,49.55,,5.6,,K M G MILK FOOD LTD.,,,,189389,20100331,,,2.6,,,,,47.8,,
,12,83.15,,,,RAHUL MERCHANDISING LTD.,,,,189435,20100331,,,,,,,,83.1,,
,12,34.9,,,,RAI INVESTMENTS LTD.,,,,189494,20100331,,,2.5,,,,,36.3,,
,12,1456.7,,-8.6,,RAI SAHEB REKHCHAND MOHOTA SPG. & WVG. MILLS LTD.,,,1.5,189508,20100331,11.4,,-22.3,11.3,,1869.3,,1539.5,,0.1
,12,56.9,,,,RAIDEEP INDUSTRIES LTD.,,,,189523,20100331,,,0.2,,,,,57.0,,
,12,34.35,,-3.0,,CHHATTISGARH INDUSTRIES LTD.,,,,189546,20100331,,,-5.0,,,6.2,,32.3,,
0.1,12,1740.25,,-14.8,,RAINBOW DENIM LTD.,0.5,,,189619,20100331,13.5,0.4,-164.2,11.5,,1296.1,,1698.3,,0.6
