sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,292.15,12.5,0.0,,KOHINOOR BROADCASTING CORPN. LTD.,,,0.0,165711,20150331,12.5,,-21.4,,,0.8,,83.4,,
,12,28.7,,-1.0,,OVERSEAS SYNTHETICS LTD.,,,,165728,20150331,,,-1.0,,,,,28.7,,
,12,465.25,,86.3,,OVOBEL FOODS LTD.,0.0,,,165743,20150331,0.9,0.2,141.9,0.7,,1049.3,,556.8,,
,12,10.8,,1.9,,OXFORD INDUSTRIES LTD.,,,,165782,20150331,,,-2.3,,,,,11.7,,
0.1,12,5345.6,,-213.1,,P B A INFRASTRUCTURE LTD.,,,,165960,20150331,-21.8,0.9,-188.7,-19.1,,1730.7,,5487.6,,-3.6
,12,1440.15,2.1,351.0,,P B M POLYTEX LTD.,0.3,0.1,3.0,165991,20150331,9.8,0.3,105.9,6.3,,2178.5,,1449.4,,0.7
2.2,12,1215.85,-2.9,182.4,,P C S TECHNOLOGY LTD.,,,,166203,20150331,-24.1,-15.0,54.6,-5.9,,1004.6,0.1,1289.2,,-0.4
0.3,12,2111.7,,-345.4,,P G FOILS LTD.,,,,166391,20150331,,,46.2,,0.2,2745.7,,2450.6,,
7.3,12,420.75,,13.8,,P G INDUSTRY LTD.,0.1,,,166398,20150331,-0.7,-1.2,6.1,0.4,,550.6,,445.2,,
0.2,12,31.6,2.1,-22.7,,KORE FOODS LTD.,,,,166479,20150331,-4.1,,-27.5,-6.3,,44.7,,27.1,,0.1
283.9,12,17057.3,182.9,1806.5,,P I INDUSTRIES LTD.,,,,166523,20150331,214.7,-10.3,2432.5,70.2,146.4,21887.8,-8.2,19213.0,,-1.9
0.1,12,302.65,,-16.7,,MATRA KAUSHAL ENTERPRISE LTD.,,,,166893,20150331,,,7.3,,,482.0,,316.8,,
,12,414.0,,-66.5,,8K MILES SOFTWARE SERVICES LTD.,1.6,,,167057,20150331,58.6,8.5,7.0,,0.5,123.9,48.5,478.8,,
0.4,12,46584.25,,-3656.2,,P N B GILTS LTD.,0.2,,,167122,20150331,-1.0,-0.7,882.7,,,1.1,,47599.9,,-0.5
117.7,12,155469.5,,-57151.6,,P N B HOUSING FINANCE LTD.,20.9,,,167123,20150331,213.2,85.6,1934.1,,,,6.3,193567.9,,
,12,39352.2,0.1,-552.4,,P S L LTD.,0.1,,0.8,167623,20150331,358.3,0.2,-4838.4,28.6,,1519.2,,42373.2,,-0.8
2.8,12,1632.6,0.9,129.7,,P T C INDUSTRIES LTD.,0.3,,,167786,20150331,0.6,0.7,64.9,-0.6,5.7,1033.4,0.2,1605.7,,-0.9
0.1,12,566.9,,10.9,,FIBERWEB (INDIA) LTD.,,,,167864,20150331,3.6,0.1,20.3,,,747.4,,725.3,,3.5
,12,45.4,,8.5,,PACE AUTOMATION LTD.,0.2,,,168032,20150331,0.6,,8.1,0.4,,47.0,,50.1,,
0.1,12,225.5,,0.0,,S V C RESOURCES LTD.,,,,168049,20150331,,,-0.8,,,,,225.1,,
0.4,12,1154.15,22.3,-35.1,,PACIFIC INDUSTRIES LTD.,1.1,,0.2,168170,20150331,44.8,0.2,31.5,5.3,,588.0,,1185.8,,15.9
,12,73.8,,0.2,,PADAM COTTON YARNS LTD.,,,,168311,20150331,,,-3.4,,,0.3,,72.1,,
,12,277.9,,-0.8,,PADMALAYA TELEFILMS LTD.,,,,168449,20150331,,,-6.2,,,21.8,,274.3,,
713.7,12,10038.3,159.1,1669.9,,PAGE INDUSTRIES LTD.,16.9,,7.7,168589,20150331,654.4,120.7,1960.2,327.7,,15332.9,12.8,11203.5,,6.0
0.1,12,3.75,,-3.5,,PAL CREDIT & CAPITAL LTD.,,,,168745,20150331,,,-6.1,,,,,3.6,,
,12,106.55,,-1.5,,PALCO METALS LTD.,,,,168889,20150331,,,0.7,,,0.9,,204.0,,
,12,,,,,GHUSHINE FINTRRADE OCEAN LTD.,,,,168989,20150331,,,0.1,,,0.6,,24.2,,
0.1,12,5.1,,0.2,,PALSOFT INFOSYSTEMS LTD.,,,,169119,20150331,,,-3.7,,,,,5.2,,
,12,7.45,,0.9,,PAN ELECTRONICS (INDIA) LTD.,,,,169263,20150331,,,-3.4,,,,,8.1,,
,12,3659.8,,-1483.0,,ALCHEMIST REALTY LTD.,0.1,,,169297,20150331,-0.5,,8.5,,,347.9,,3288.3,,-0.6
255.4,12,16867.85,-326.4,447.5,,PANACEA BIOTEC LTD.,-0.7,,,169324,20150331,-136.1,1.0,-652.3,110.9,641.6,6796.1,0.7,21580.8,,-11.7
,12,130.15,,-6.6,,PANAFIC INDUSTRIALS LTD.,,,,169343,20150331,,,1.8,,,,,156.4,,
6.8,12,4514.6,2.1,-54.8,,PANAMA PETROCHEM LTD.,0.3,,0.1,169370,20150331,30.2,4.9,137.6,22.0,4.0,7918.8,,4618.5,,0.2
,12,3330.25,0.4,111.5,,PANCHMAHAL STEEL LTD.,1.3,,21.0,169500,20150331,64.2,2.6,-35.3,51.7,,4246.3,,3242.4,,
0.2,12,342.45,1.4,16.5,,PANCHSHEEL ORGANICS LTD.,0.1,,,169542,20150331,12.3,1.7,19.0,7.1,,351.9,,331.4,,2.0
,12,94.1,,8.7,,VIJI FINANCE LTD.,0.1,,,169724,20150331,0.2,0.1,6.0,,,,,93.4,,
1.7,12,227.4,,8.9,,PANJON LTD.,,,,169725,20150331,,,-34.3,,,194.7,,180.6,,
,12,263.2,,-14.9,,PANKAJ PIYUSH TRADE & INVST. LTD.,,,,169829,20150331,,,0.7,,,,,263.8,,
,12,211.3,,23.8,,PANKAJ POLYMERS LTD.,,,,169832,20150331,2.5,,5.0,2.5,,369.5,,227.5,,
,12,20.25,,-2.4,,YURANUS INFRASTRUCTURE LTD.,,,,169875,20150331,,,0.2,,,0.8,,21.4,,
79.8,12,1034.8,,-30.0,0.1,PANSARI DEVELOPERS LTD.,,,15.5,169984,20150331,0.1,,74.6,,,181.2,,1149.7,,
2043.9,12,121016.95,0.0,9662.7,,FUTURE ENTERPRISES LTD.,-64.2,1535.7,,170019,20150331,6872.9,2907.5,740.6,1431.9,,109942.9,-1123.8,127520.8,,0.0
,12,185.6,,-1.7,,PANTHER INDUSTRIAL PRODUCTS LTD.,,,1.3,170043,20150331,1.3,,-0.6,,,,,182.2,,1.3
0.6,12,2166.15,,253.4,,PANYAM CEMENTS & MINERAL INDS. LTD.,0.1,,0.1,170085,20150331,48.3,,-151.6,86.8,,1127.0,,2193.9,,-38.6
,12,10501.45,4.8,1357.3,,HUHTAMAKI P P L LTD.,-2.8,,1.2,170120,20151231,199.6,6.4,491.1,146.0,8.4,12321.9,44.6,12929.2,,0.6
,12,11.25,,-0.5,,PAPPILON EXPORTS LTD.,,,,170147,20150331,,,-0.6,,,0.8,,7.1,,
,12,1231.75,,402.9,,ASIS LOGISTICS LTD.,,,,170194,20150331,,,-190.9,,,324.5,,1124.8,,
,12,1652.3,,-857.9,,P S I T INFRASTRUCTURE & SERVICES LTD.,0.2,,,170333,20150331,0.2,,11.6,,,3602.2,,1481.3,,
0.1,12,341.25,,79.1,-0.2,PARAGON FINANCE LTD.,-0.7,,0.2,170365,20150331,-4.1,-0.4,6.5,,,0.1,,311.9,,-2.8
0.6,12,4022.6,0.5,126.5,,PARAMOUNT COMMUNICATIONS LTD.,,,,170552,20150331,35.4,0.6,-1031.4,33.4,,4966.9,0.8,3766.6,,0.1
,12,607.4,68.5,71.8,,PARAMOUNT COSMETICS (INDIA) LTD.,0.3,9.2,,170559,20150331,101.6,-5.1,17.4,28.6,,483.6,-0.7,643.9,,0.8
,12,384.9,,-47.6,,PARAS PETROFILS LTD.,,,,170798,20150331,,,-31.8,,,51.1,,329.8,,
0.1,12,261.2,,-23.1,,COMFORT FINCAP LTD.,,,,170890,20150331,,,20.7,,,,,264.8,,
0.1,12,376.05,,1.3,,MAA JAGDAMBE TRADELINKS LTD.,0.1,,,170909,20150331,0.1,,7.6,,,1225.7,,648.5,,
0.6,12,4194.1,,-109.6,,PARASRAMPURIA SYNTHETICS LTD.,,,,170925,20150331,-80.5,0.6,-67.4,,,445.0,,4136.3,,
1.1,12,6579.75,,543.9,,PARENTERAL DRUGS (INDIA) LTD.,,,,171077,20150331,20.3,0.4,-540.8,19.4,,1843.5,,6627.2,,
0.1,12,11.0,,1.0,,SESHACHAL TECHNOLOGIES LTD.,,,,171151,20150331,,,0.2,,,1.2,,11.4,,
,12,13.35,,-0.1,,PARICHAY INVESTMENTS LTD.,,,,171153,20150331,,,-0.1,,,,,13.3,,
,12,172.2,,198.4,,SAFAL HERBS LTD.,,,,171243,20150331,,,0.3,,,13.5,,90.5,,
0.1,12,90.75,,2.5,,PARIKSHA FIN-INVEST-LEASE LTD.,,,,171270,20150331,,,0.1,,,0.5,,93.1,,
,12,74.75,,8.8,,PARKER AGROCHEM EXPORTS LTD.,,,0.3,171448,20150331,-6.8,-3.3,4.3,-2.2,,104.4,,76.9,,-1.3
0.1,12,197.55,,0.1,,PARLE SOFTWARE LTD.,-0.3,,,171511,20150331,-0.5,-0.2,0.6,,,2.0,,197.6,,
,12,49.85,,-0.6,,PARMAX PHARMA LTD.,,,,171559,20150331,,,0.2,,,0.6,,49.7,,
0.1,12,48.05,,-3.2,,PARNAMI CREDITS LTD.,,,,171603,20150331,-0.1,-0.1,0.6,,,,,49.7,,
0.1,12,402.05,,-80.2,,U V BOARDS LTD.,,,0.1,171629,20150331,2.4,0.3,14.0,0.7,,782.0,,455.5,,1.4
,12,3982.4,,318.2,,MURUGAPPA HOLDINGS LTD.,,,,171649,20150331,,,169.2,,,,,4113.6,,
,12,8.75,,,,PARSHARTI INVESTMENT LTD.,,,,171680,20150331,,,0.0,,,0.2,,8.7,,
0.1,12,82.35,,9.8,,PARSHWANATH CORPORATION LTD.,,,0.1,171747,20150331,,,6.1,,,6.0,,85.3,,
16.2,12,61397.9,3.9,5334.3,,PARSVNATH DEVELOPERS LTD.,-1.1,,17.6,171787,20150331,-30.0,0.3,-876.6,-48.9,,7191.0,,57146.2,,22.1
,12,20.75,,0.0,,MAITRI ENTERPRISES LTD.,,,,171828,20150331,,,0.1,,,5.5,,21.3,,
,12,277.45,,-2.9,,DHYANA FINSTOCK LTD.,,,,171843,20150331,,,3.4,,,,,242.7,,
,12,21.55,,-3.1,,PARTH INDUSTRIES LTD.,,,,171847,20150331,,,-1.6,,,0.2,,24.6,,
0.2,12,223.45,,-0.2,,HAZOOR MULTI PROJECTS LTD.,-2.0,,,172013,20150331,-3.2,-1.2,1.1,,,1.9,,221.8,,
,12,65.75,,2.1,,PASARI SPINNING MILLS LTD.,,,,172070,20150331,,,-1.2,,,2.3,,65.1,,
,12,12.65,,0.0,,PASHUPATI CABLES LTD.,,,,172105,20150331,,,-0.2,,,,,12.7,,
0.6,12,42.75,,,,R C L FOODS LTD.,,,,172171,20150331,1.2,,-5.9,1.2,,12.5,,38.5,,
,12,2541.1,-4.0,357.4,,PASUPATI ACRYLON LTD.,,,14.0,172206,20150331,-57.9,0.9,145.7,-48.0,2.9,5905.2,,2786.6,,-6.8
,12,51.3,,-1.5,,PASUPATI FINCAP LTD.,,,,172210,20150331,,,-0.2,,,,,51.1,,
,12,1199.8,,66.2,,PASUPATI SPINNING & WVG. MILLS LTD.,,,0.9,172222,20150331,-2.7,,1.9,-10.3,,2043.0,,1205.4,,7.6
,12,,,33.4,,PATDIAM JEWELLERY LTD.,,,,172296,20150331,,,5.5,,,536.5,,505.7,,
0.4,12,72028.2,79.4,-553.3,,PATEL ENGINEERING LTD.,3.3,0.6,141.0,172333,20150331,30.6,1.1,719.5,-54.1,,18853.8,0.3,74831.8,,-2.8
6.8,12,1893.85,,90.0,,PATEL INTEGRATED LOGISTICS LTD.,3.2,,,172398,20150331,7.4,16.0,48.4,0.3,,5879.8,0.9,1867.5,,-13.0
,12,941.7,2.3,26.4,,PATELS AIRTEMP (INDIA) LTD.,0.5,1.4,,172433,20150331,40.4,1.3,62.0,16.6,,1178.0,0.2,1036.7,,18.1
,12,4082.0,3.8,726.8,,PATSPIN INDIA LTD.,,,,172700,20150331,70.8,0.4,-64.8,69.0,,5765.0,0.3,3856.2,,-2.8
33.7,12,2245.65,58.2,1083.4,,PAUL MERCHANTS LTD.,1.7,1.9,,172785,20150331,210.0,-1.0,158.6,,,355.1,,1947.7,,0.8
0.1,12,267.45,,11.5,,PAWANSUT HOLDINGS LTD.,,,,173062,20150331,,,0.5,,,,,262.5,,
2.5,12,152.85,0.1,-14.0,,P I L ITALICA LIFESTYLE LTD.,,,22.5,173198,20150331,11.2,0.1,19.9,11.0,,451.6,,160.8,,
1.4,12,693.55,,93.2,,SAMBHAAV MEDIA LTD.,,,0.4,173264,20150331,2.9,0.6,35.5,-0.3,,237.9,2.7,731.7,,
,12,133.0,,7.8,,PEARL ENGINEERING POLYMERS LTD.,,,2.5,173266,20150331,-827.5,,-61.4,-827.5,,,,109.5,,
57.7,6,3809.2,,400.3,,WANBURY LTD.,1.4,,1.2,173299,20150331,-3.4,0.6,32.1,-6.0,,2546.9,,3985.7,,0.6
6.5,12,1442.35,0.5,189.5,,PEARL POLYMERS LTD.,0.4,,20.3,173305,20150331,14.1,1.0,-25.1,11.9,,2088.2,,1362.5,,-0.6
5.4,12,278.8,,49.6,,PEE CEE COSMA SOPE LTD.,-2.0,,0.4,173421,20150331,-3.7,-1.4,13.5,-1.6,,908.9,,281.7,,1.3
1.0,12,3095.7,,95.9,,SHRISTI INFRASTRUCTURE DEVP. CORPN. LTD.,,,,173558,20150331,,,22.5,,,1050.2,,2994.6,,
,12,45.95,,2.9,,PEETI SECURITIES LTD.,-0.1,,,173596,20150331,-0.1,,3.4,,,117.1,,47.7,,0.0
,12,3875.75,21.8,411.4,,ALICON CASTALLOY LTD.,7.4,41.3,,173622,20150331,741.4,82.7,207.3,572.4,42.0,7263.2,0.3,4522.7,,15.5
,12,4.3,,-0.6,,PALCO LTD.,,,,173849,20150331,,,-1.4,,,,,4.1,,
,12,16.25,,0.2,,POTIS POWER PROJECTS LTD.,,,,173850,20150331,,,-13.0,,,2.9,,9.8,,
2.9,12,6961.95,28.5,216.7,,PENNAR INDUSTRIES LTD.,1.6,9.7,,173853,20150331,261.4,0.1,213.3,222.1,,9530.3,,7455.9,,-1.1
,12,64.5,,2.0,,GOLKONDA ALUMINIUM EXTRUSIONS LTD.,,,,173860,20150630,,,111.5,,,,,56.8,,
0.2,12,2407.1,,-992.5,,PENTAMEDIA GRAPHICS LTD.,-22.9,,,173984,20150331,-351.3,-0.1,-1496.5,,,41.3,,1655.9,,
,12,518.6,,0.9,,PENTOKEY ORGANY (INDIA) LTD.,-0.2,,,174014,20150331,-3.4,-2.3,-44.0,-1.7,,1305.5,0.4,513.8,,0.4
,12,0.05,,0.1,,PEOPLES INVESTMENTS LTD.,,,,174059,20150331,,,0.1,,,0.3,,0.1,,
,12,221.15,34.4,-3.1,,PERFECT INFRAENGINEERS LTD.,0.1,,4.1,174144,20150331,35.5,0.1,12.2,0.9,,254.4,,247.8,,
4.3,12,1243.95,2.3,115.8,,ANAND I-POWER LTD.,,,,174165,20150331,42.9,,19.2,38.9,1.6,978.1,1.7,1209.0,,
,12,388.95,-21.4,-14.0,,PERFECTPAC LTD.,-1.5,-2.9,119.7,174323,20150331,-105.3,-2.2,82.9,-68.1,,681.7,,318.4,,-5.2
,12,1129.1,,-30.4,,PERIA KARAMALAI TEA & PRODUCE CO. LTD.,0.8,,1.7,174348,20150331,37.0,0.7,-41.3,16.4,,307.2,0.1,1119.8,,13.7
2.1,12,502.6,,40.9,,PERMANENT MAGNETS LTD.,,,,174449,20150331,6.8,-0.3,4.2,7.9,5.4,602.6,0.1,504.7,,-0.9
19.0,12,15005.45,259.9,2811.7,,PERSISTENT SYSTEMS LTD.,186.0,,3.1,174488,20150331,736.1,44.1,2593.0,107.3,62.0,12425.0,138.6,16074.0,,0.2
,12,405.05,,,,P B GLOBAL LTD.,0.7,,,174558,20150331,2.3,,20.0,1.5,,2738.1,0.1,539.9,,
0.1,12,187.85,,,,PET PLASTICS LTD.,,,,174568,20150331,,,6.4,,,400.6,,176.8,,
,12,6314.35,15.4,378.4,,PETRON ENGINEERING CONSTRUCTION LTD.,,,19.8,174672,20150331,5.4,0.3,6.2,-8.6,,4475.6,2.0,6402.3,,-3.7
,12,115218.15,208.2,8297.6,,PETRONET L N G LTD.,,,,174683,20150331,9923.3,17.1,8825.2,8965.9,,395009.5,,111295.7,,-1.1
756.1,12,18148.8,437.0,1134.8,,PFIZER LTD.,112.3,,11.5,174726,20150331,11740.8,34.1,1003.4,265.0,174.0,19263.3,,26458.8,,7.4
0.1,12,136.2,0.4,4.9,,PHAARMASIA LTD.,,1.3,0.6,174731,20150331,62.3,0.2,1.4,0.4,,187.4,,193.9,,0.3
0.1,12,22.9,,-0.6,,SCANDENT IMAGING LTD.,,,,174763,20150331,17.7,,-248.3,17.7,,0.7,,45.2,,
0.1,12,27.2,,2.1,,PHARMAIDS PHARMACEUTICALS LTD.,,,,174809,20150331,0.1,,-0.7,,,18.5,,25.3,,
,12,32616.0,-21.0,2874.0,,PHILIPS INDIA LTD.,,,1167.0,174908,20150331,397.0,56.0,4235.0,234.0,175.1,63895.0,,34828.0,,82.0
,12,22491.4,83.8,-65.2,,PHILLIPS CARBON BLACK LTD.,,-16.1,,174924,20150331,252.7,11.0,126.4,184.1,37.7,27323.9,,21743.0,,-10.1
0.1,12,1482.3,,122.4,,PHOENIX INTERNATIONAL LTD.,,-0.1,,175007,20150331,-4.2,-0.4,9.2,-3.7,,260.5,,1468.2,,
7.9,12,2761.0,,427.5,,PHOENIX LAMPS LTD. [MERGED],-1.4,,1.4,175012,20150331,-64.0,-8.5,274.8,-56.6,,2613.8,3.2,2600.1,,-0.7
122.0,12,26988.85,737.9,1164.5,,PHOENIX MILLS LTD.,,,17.8,175018,20150331,786.5,21.7,618.5,25.3,,3154.5,,27932.3,,1.6
0.1,12,338.4,3.2,,,PHOENIX TOWNSHIP LTD.,,,,175043,20150331,6.4,0.6,4.3,2.6,,126.7,,335.9,,
56.3,12,549.2,5.9,-1.1,,PHOTOQUIP (INDIA) LTD.,1.1,,15.8,175103,20150331,21.6,1.1,-29.6,3.3,1.2,1011.4,,551.3,,0.5
,12,340.25,0.1,-6.1,,PHYTO CHEM (INDIA) LTD.,-0.7,-1.6,,175130,20150331,-24.6,-1.6,5.4,-18.8,,488.4,,358.9,,-2.0
0.1,12,3320.55,0.7,351.8,,PICCADILY AGRO INDS. LTD.,0.1,,,175165,20150331,148.9,-2.3,89.3,150.8,,3512.3,,3490.7,,-0.4
0.2,12,469.95,,11.0,,PICCADILY SUGAR & ALLIED INDS. LTD.,,,,175170,20150331,9.1,,-2.6,-3.4,,122.0,,456.0,,-1.1
1785.5,12,37929.55,149.7,5734.7,,PIDILITE INDUSTRIES LTD.,,,8.3,175214,20150331,3384.7,120.4,5018.6,787.4,243.8,46827.3,17.6,40618.5,,-1.3
,12,9247.15,,399.3,,PILANI INVESTMENT & INDS. CORPN. LTD.,,,,175269,20150331,,,424.2,,,18.9,,9353.6,,
0.2,12,88.9,,-2.7,,PIONEER AGRO EXTRACTS LTD.,,,2.8,175575,20150331,-14.2,,-25.7,-15.9,,517.2,,101.1,,1.7
,12,3386.85,50.8,783.2,,PIONEER DISTILLERIES LTD.,,,,175622,20150331,209.7,4.9,-216.5,154.0,,2433.6,,3487.6,,
,12,3052.95,11.0,-52.5,,PIONEER EMBROIDERIES LTD.,0.8,0.3,0.2,175632,20150331,33.6,1.0,21.2,19.8,,2715.5,0.6,2998.2,-0.3,0.4
,12,81.25,,-0.5,,P F L INFOTECH LTD.,,,,175644,20150331,,,1.9,,,,,82.2,,
,12,1414.75,,31.8,,PIONEER INVESTCORP LTD.,,,,175679,20150331,0.7,0.7,84.3,,,0.1,,1507.7,,
,12,385.4,,101.8,,POPULAR ESTATE MGMT. LTD.,,,200.0,175820,20150331,3.3,,189.1,,,,,481.0,,3.3
16.8,12,105215.3,,4481.9,,RELIANCE NAVAL & ENGG. LTD.,,,,175864,20150331,0.0,0.0,-3411.4,,,8429.2,,112086.6,,
,12,5944.25,,2.1,,MARATHON NEXTGEN REALTY LTD.,,,,175908,20150331,-0.6,,384.1,,,219.2,,6011.7,,-0.6
,12,131.1,,-0.7,,PITHAMPUR POLY PRODUCTS LTD.,0.1,,5.0,175990,20150331,0.2,0.1,-2.4,,,58.1,,130.6,,
,12,3383.25,3.6,292.1,,PITTI LAMINATIONS LTD.,5.9,,0.1,176007,20150331,156.0,8.0,93.3,138.1,,3642.4,0.9,3676.3,,-0.5
0.5,12,3290.15,165.3,329.9,,PIX TRANSMISSIONS LTD.,,29.1,,176035,20150331,370.2,18.8,34.3,158.1,,2036.4,,3305.0,,-3.4
,12,0.3,,-0.3,,PLANTER'S POLYSACKS LTD.,,,,176218,20150331,,,-0.3,,,,,0.1,,
1.6,12,2529.0,24.1,403.2,,PLASTIBLENDS INDIA LTD.,,0.0,0.1,176274,20150331,156.6,7.0,300.5,48.3,16.5,5302.2,2.4,2579.8,,1.0
1.2,12,1846.95,32.6,525.3,,POCHIRAJU INDUSTRIES LTD.,-1.2,1.2,,176577,20150331,111.1,,11.5,78.5,12.1,1391.2,,1908.1,,
,12,2.75,,-5.0,,EVERGREEN TEXTILES LTD.,,,32.5,176591,20150331,,,31.5,,,,,0.3,,
0.3,12,1219.95,,193.3,,PODDAR PIGMENTS LTD.,,,0.5,176643,20150331,13.0,0.6,163.1,11.7,37.6,3458.0,,1232.6,,0.7
1.3,12,2629.65,19.1,138.7,,POKARNA LTD.,,,,176712,20150331,99.7,-0.1,162.5,69.7,,1935.6,,2622.2,,8.7
,12,13735.05,-682.0,414.6,,POLARIS CONSULTING & SERVICES LTD.,,-103.2,2.7,176766,20150331,-2152.5,-263.8,1307.2,-453.6,100.5,16782.1,-101.2,10801.2,,-130.0
,12,1068.45,,86.7,,POLO HOTELS LTD.,,,,176818,20150331,,,0.1,,,0.7,,1144.1,,
0.6,12,3197.9,55.6,633.3,,POLY MEDICURE LTD.,,,217.1,176861,20150331,584.6,9.4,604.6,422.9,84.7,3785.1,2.8,3558.4,,14.2
0.2,12,175.6,,18.5,,POLYCHEM LTD.,0.2,,,176887,20150331,2.4,0.9,9.4,0.6,,196.5,0.2,173.6,,0.5
,12,326.95,0.2,78.8,,POLYCON INTERNATIONAL LTD.,0.1,,1.5,176895,20150331,11.1,0.2,2.5,8.8,,451.5,,302.2,,-0.7
,12,3067.0,-16.8,-187.7,,POLYGENTA TECHNOLOGIES LTD.,0.4,,,176922,20150331,-196.3,0.2,-635.2,-180.1,,550.9,,2821.2,,
,12,182.6,1.9,54.5,,POLYLINK POLYMERS (INDIA) LTD.,,,0.2,176937,20150331,4.6,,3.8,2.7,,393.2,,160.1,,
0.6,12,195.75,0.1,0.6,,POLYMECHPLAST MACHINES LTD.,0.4,-0.1,16.4,176945,20150331,-0.1,0.0,5.7,,,266.3,,193.9,,-0.5
,12,10197.4,21.2,488.2,,NAVIN FLUORINE INTL. LTD.,,,0.5,176967,20150331,24.0,8.2,493.8,-8.5,114.5,5842.7,3.4,10454.4,,-0.3
,12,8315.05,124.9,1381.3,,POLYPLEX CORPORATION LTD.,,7.2,17.1,176978,20150331,380.5,8.4,210.3,236.5,25.6,11243.9,0.9,7924.9,,-0.3
,12,981.5,,-0.1,,ARNAV CORPORATION LTD.,,,,176981,20150331,,,0.1,,,104.5,,1033.4,,
,12,653.6,9.7,147.5,,POLYSPIN EXPORTS LTD.,,,0.4,176994,20150331,28.1,0.0,33.1,14.0,,1437.9,,661.6,,3.4
0.1,12,150.75,,61.0,,POLYTEX INDIA LTD.,,,,177009,20150331,,,1.9,,,,,154.8,,
,12,1242.1,-34.0,442.4,,PONDY OXIDES & CHEMICALS LTD.,,-3.5,0.0,177066,20150331,-132.0,-10.9,66.8,-73.6,,4063.6,,1115.0,,-0.2
,12,2719.85,,105.4,,PONNI SUGARS (ERODE) LTD.,0.5,,,177096,20150331,2.7,-4.8,-23.2,6.8,,1676.3,,2712.2,,0.2
,12,341.0,,-190.4,,POONA DAL & OIL INDS. LTD.,0.2,,,177248,20150331,0.2,,7.5,,,1862.5,,364.1,,
,12,98.25,,-11.7,,SHYAMA INFOSYS LTD.,,,,177286,20150331,,,0.0,,,0.7,,98.8,,
2.3,18,1836.5,,159.3,,VOITH PAPER FABRICS INDIA LTD.,,,1.1,177524,20150331,177.4,8.9,213.8,168.5,26.7,1164.0,,1836.5,,
0.1,12,717.55,0.5,41.5,,PORWAL AUTO COMPONENTS LTD.,0.3,0.1,,177580,20150331,4.5,0.1,11.2,-6.0,,805.8,,737.9,,9.5
,12,47.05,,-1.0,,POSITIVE ELECTRONICS LTD.,,,,177631,20150331,,,0.1,,,8.8,,45.7,,
,12,154.75,,-96.6,,BEST STEEL LOGISTICS LTD.,0.1,,,177668,20150331,-0.4,,2.7,,,601.8,,206.7,,-0.5
42.0,12,2114315.2,,-214620.6,,POWER FINANCE CORPN. LTD.,17.5,,0.5,177753,20150331,26.5,3.8,59593.3,,,937.8,4.8,2286756.6,,0.4
122.2,12,1566653.2,936.3,151397.0,1470.8,POWER GRID CORPN. OF INDIA LTD.,189.8,35.4,19.0,177758,20150331,204885.6,247.9,49608.9,44694.1,34.0,171942.5,367.9,1669985.5,154669.1,2.8
,12,10531.45,76.5,102.0,0.7,POWER MECH PROJECTS LTD.,11.8,,0.5,177768,20150331,411.5,29.5,707.0,75.1,,13543.8,1.5,11520.3,,210.9
1.7,12,44880.75,,2577.3,,P T C INDIA LTD.,,,,177792,20150331,12.2,5.8,2031.0,,,129701.6,4.0,48673.8,,2.4
,12,,7.1,-141.5,,PRABHAT DAIRY LTD.,2.2,0.7,,177989,20150331,67.6,10.6,36.0,31.7,,8746.3,10.4,4749.6,,2.4
,12,1169.5,,4.5,,PRADEEP METALS LTD.,-6.9,-0.8,14.4,178284,20150331,99.7,-3.9,89.0,104.4,,1344.3,0.3,1287.3,,0.9
,18,2419.9,,-38.8,,PRAG BOSIMI SYNTHETICS LTD.,,,2.8,178414,20150331,-2.9,-2.9,-369.8,0.0,,16.0,,2419.9,,
32.4,12,11406.05,-43.5,1411.9,,PRAJ INDUSTRIES LTD.,9.1,,118.2,178651,20150331,31.4,-1.8,685.4,61.1,187.8,7975.1,,10961.5,,8.4
5.9,12,11555.8,1015.8,-99.1,,PRAJAY ENGINEERS SYNDICATE LTD.,0.2,,1.4,178676,20150331,1106.3,,-236.0,94.4,,570.8,,11620.3,,-4.1
0.4,12,1920.0,,-7.4,,PRAKASH CONSTROWELL LTD.,,,,178772,20150331,0.6,,31.2,0.6,,1281.8,,2140.5,,
4.0,12,33516.85,391.8,2319.7,,PRAKASH INDUSTRIES LTD.,,,6.5,178832,20150331,1172.6,5.3,93.4,708.3,,31606.7,,34544.5,,67.2
1.9,12,7183.75,,514.2,,PRAKASH STEELAGE LTD.,,,29.1,178909,20150331,9.2,,140.6,,,10866.4,,7984.3,,
3.3,12,570.75,33.3,72.7,,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,,,,178929,20150331,156.3,0.7,23.4,109.3,,883.1,,633.4,,9.9
