sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.1,12,553.75,,5.7,,NOVA IRON & STEEL LTD.,,,,161841,20070331,,,-15.8,,,1376.7,,581.0,,
,12,2848.0,,292.9,,G S L NOVA PETROCHEMICALS LTD.,,,,161853,20070331,,,-179.3,,,2998.5,,2717.7,,
,12,30.8,,-0.8,,NOVA STEELS (INDIA) LTD.,,,,161866,20070930,,,-42.0,,,,,12.2,,
485.7,12,4887.0,,507.4,,NOVARTIS INDIA LTD.,,,25.1,161904,20070331,,,885.5,,8.4,5639.0,,4949.5,,
,12,143.7,,2.4,,SPISYS LTD.,,,,162002,20070331,,,-12.8,,,60.1,,144.6,,
1.1,12,805.5,,71.3,,NOVOPAN INDUSTRIES LTD.,,,0.4,162024,20070331,,,58.6,,,926.8,,840.6,,
,12,49.45,,11.3,,PRESSMAN ADVERTISING LTD.,,,,162111,20070331,-134.7,-2.7,13.6,-122.4,,19.1,,49.1,,-9.6
0.4,12,1241.1,,156.7,,NUCHEM LTD.,,,12.3,162116,20070930,21.4,0.3,-42.9,15.5,6.8,1441.0,,1317.8,,5.6
0.3,12,142.45,,22.0,,ASIT C. MEHTA FINANCIAL SERVICES LTD.,,,,162140,20070331,,,21.1,,,64.4,,168.1,,
8.8,12,1704.6,,197.4,,NUCLEUS SOFTWARE EXPORTS LTD.,,,0.2,162142,20070331,,,429.0,,,1465.3,,1950.7,,
,12,9.8,,,,NUMECH EMBALLAGE LTD.,,,1.1,162225,20070331,,,-0.3,,,,,8.1,,
15.5,12,1652.8,,42.7,,SWELECT ENERGY SYSTEMS LTD.,,,,162229,20070331,,,188.1,,,2969.5,,1757.2,,
0.1,12,166.15,,10.6,,NUTECH GLOBAL LTD.,,,,162371,20070331,,,2.7,,,240.3,,171.5,,
,12,137.5,,-3.2,,NUTRAPLUS INDIA LTD.,,,,162387,20070331,,,1.6,,,152.0,,141.9,,
,12,5.2,,-0.5,,A A R V INFRATEL LTD.,,,,162457,20070331,,,-0.2,,,,,5.0,,
21.7,12,8978.8,,1314.4,,O C L INDIA LTD.,,,58.0,162488,20070331,,,775.2,,6.1,9003.8,,9948.3,,
1.7,12,347.05,,60.6,,O K PLAY INDIA LTD.,,,,162540,20070331,,,116.2,,,428.1,,430.0,,
,12,29.1,,-1.2,,O P G METALS & FINSEC LTD.,,,,162603,20070331,,,0.1,,,0.5,,29.8,,
,12,89.9,,,,OASIS SECURITIES LTD.,,,,162802,20070331,,,8.1,,,,,103.2,,
,12,123.05,,,,OBJECTONE INFORMATION SYSTEMS LTD.,,,,162878,20070331,,,1.6,,,37.8,,124.6,,
0.2,12,316.15,,20.9,,OCEAN AGRO (INDIA) LTD.,,,,162905,20070331,,,0.8,,,130.2,,309.3,,
,12,106.5,,0.3,,OCEAN INFRASTRUCTURE LTD.,,,,162938,20070331,,,0.0,,,,,106.5,,
,12,4.2,,,,OCEANIC INVESTMENTS LTD.,,,,163009,20070331,,,0.0,,,,,5.9,,
,12,34.35,,1.2,,GUJARAT COTEX LTD.,,,,163050,20070331,,,0.1,,,11.0,,36.1,,
0.7,12,107.5,,8.9,,PRITHVI EXCHANGE (INDIA) LTD.,,,1.4,163052,20070331,,,13.2,,,,,117.0,,
,12,54.65,,-4.7,,OCTAL CREDIT CAPITAL LTD.,,,,163053,20070331,,,-2.5,,,,,54.4,,
,12,164.3,,52.3,,ODYSSEY CORPORATION LTD.,,,,163136,20070331,,,12.9,,,83.6,,214.6,,
,12,22.9,,-2.7,,ODYSSEY TECHNOLOGIES LTD.,,,,163146,20070331,,,-13.3,,14.8,14.5,,22.5,,
,12,37.7,,-0.9,,ODYSSEY VIDEO COMMUNICATIONS LTD.,,,,163150,20070331,,,-2.7,,,62.0,,39.0,,
,12,1259117.3,,231539.7,,OIL & NATURAL GAS CORPN. LTD.,,,4750.6,163226,20070331,,,156429.2,,863.6,596869.0,,1371875.7,,
,12,1609.5,,309.3,,OIL COUNTRY TUBULAR LTD.,,,,163228,20070331,,,93.3,,25.0,2735.5,,1896.6,,
,12,96588.55,,10027.2,,OIL INDIA LTD.,,,692.0,163229,20070331,,,16399.9,,112.6,55633.5,,102969.3,,
,12,14.75,,-0.4,,OLYMPIA CAPITALS LTD.,,,,163386,20070331,,,1.9,,,,,12.8,,
,12,97.5,,19.1,,OLYMPIA INDUSTRIES LTD.,,,,163397,20070331,,,23.8,,,40.1,,100.8,,
0.3,12,132.35,,,,OLYMPIC CARDS LTD.,,,,163406,20070331,,,3.4,,,180.8,,135.7,,
,12,22.5,,0.3,,OLYMPIC MANAGEMENT & FINANCIAL SERVICES LTD.,,,,163418,20070331,,,0.4,,,0.4,,22.2,,
1.2,12,2494.6,69.8,,,OM METALS INFRAPROJECTS LTD.,,,0.1,163534,20070331,902.5,1.8,235.9,41.8,,922.5,,3672.0,,1.2
,12,4515.35,,450.5,,OMAX AUTOS LTD.,,,4.6,163701,20070331,,,260.3,,,8385.1,,5040.2,,
289.1,12,15435.3,,-3792.6,,OMAXE LTD.,,,,163705,20070331,,,1248.3,,,9408.7,,18990.5,,
,12,29.7,,0.2,,OMEGA AG-SEEDS (PUNJAB) LTD.,,,,163714,20070331,,,0.1,,,,,29.8,,
,12,76.15,,-0.2,,OMEGA INTERACTIVE TECHNOLOGIES LTD.,,,,163753,20070331,,,-0.1,,,0.3,,76.1,,
,12,55.95,,,,OMEGA LABORATORIES LTD.,,,,163762,20070331,,,-4.6,,,,,53.6,,
,12,104.85,,11.7,,OMKAR OVERSEAS LTD. (GUJARAT),,,,163868,20070331,,,3.1,,,200.7,,106.1,,
,12,96.5,,-0.4,,OMKAR PHARMACHEM LTD.,,,,163869,20070331,,,-0.7,,,,,96.2,,
,12,239.25,,-44.7,,OMNI AX`S SOFTWARE LTD.,,,,163906,20070331,,,-1.1,,,7.7,,225.7,,
,12,84.6,,,,OMNI DYE-CHEM EXPORTS LTD.,,,,163916,20070331,,,-1.9,,,54.4,,86.4,,
0.3,12,419.2,,73.9,,OMNITECH INFOSOLUTIONS LTD.,,,0.7,163972,20070331,,,121.8,,,775.0,,522.4,,
,12,56.55,,-5.5,,OMNITEX INDUSTRIES (INDIA) LTD.,,,,163976,20070331,,,-12.6,,,1.1,,34.7,,
,12,35.35,,-7.8,,SAKA LTD.,,,66.9,164111,20070331,,,56.4,,,2.0,,21.4,,
,12,37.2,,-88.6,,VIRGO GLOBAL LTD.,,,2.2,164173,20070331,,,-0.6,,,0.5,,35.0,,
,12,1813.9,,341.7,,ONMOBILE GLOBAL LTD.,,,,164193,20070331,,,330.4,,,1303.1,,2756.3,,
0.6,12,279.1,,3.8,,ONTRACK SYSTEMS LTD.,,,0.2,164219,20070331,,,11.6,,,340.4,,330.5,,
0.5,12,896.15,,3.2,,ONWARD TECHNOLOGIES LTD.,,,,164242,20070331,,,7.9,,,337.4,,943.3,,
,12,,,,,OPAL TRADING LTD.,,,,164296,20070331,,,,,,,,1.0,,
,12,921.7,,8.8,,OPTEL TELECOMMUNICATIONS LTD.,,,,164370,20070331,,,-60.7,,,18.7,,882.7,,
1.9,12,2424.5,,-314.7,,OPTO CIRCUITS (INDIA) LTD.,,,,164456,20070331,,,721.8,,,2016.4,,3205.6,,
,12,47.25,,,,ORACLE CREDIT LTD.,,,,164499,20070331,,,1.0,,,,,47.7,,
0.6,12,188.25,,-20.4,,ORBIT EXPORTS LTD.,,,0.6,164563,20070331,,,7.8,,,272.1,,205.9,,
2.4,12,25858.3,,1085.6,,ORCHID PHARMA LTD.,,,55.8,164629,20070331,,,966.3,,396.3,9341.9,,29491.6,,
,12,91315.55,,35512.6,,TATA CONSULTANCY SERVICES LTD.,,,,164646,20070331,,,37572.9,,280.2,149446.4,,107742.8,,
,12,90.55,,0.0,,ORDE INDUSTRIES LTD.,,,,164666,20070331,,,-0.1,,,,,90.5,,
,12,50.15,,1.2,,SAIANAND COMMERCIAL LTD.,,,,164675,20070331,,,0.4,,,16.9,,36.6,,
,12,314.15,,-15.8,,ORGANIC COATINGS LTD.,,,0.4,164698,20070331,,,-4.0,,,378.0,,338.0,,
,12,1500.2,,-7.1,,ORIENT ABRASIVES LTD.,,,202.2,164740,20070331,,,255.0,,,2202.4,,1792.0,,
0.3,12,224.95,,13.7,,ORIENT BEVERAGES LTD.,,,,164751,20070331,,,3.8,,,104.0,,234.4,,
28.0,12,1376.25,,151.7,,ORIENT BELL LTD.,,,0.6,164762,20070331,,,114.1,,,1989.1,,1572.2,,
0.3,12,401.2,,100.6,,UNIFRAX INDIA PVT. LTD.,,,,164764,20071231,,,108.3,,,466.2,,456.7,,
,12,0.45,,,,ORIENT FABRITEX LTD.,,,0.7,164789,20070331,,,0.6,,,,,0.5,,
,12,785.8,2.3,84.8,,ORIENT INFORMATION TECHNOLOGY LTD. [MERGED],,,,164810,20070331,3.4,1.1,-144.1,,,108.8,,764.6,,
94.8,12,7206.4,,2319.7,,ORIENT PAPER & INDS. LTD.,,,4.5,164832,20070331,,,1306.8,,13.6,12585.8,,7407.5,,
0.1,12,701.55,,95.0,,ORIENT PRESS LTD.,,,6.0,164839,20070331,,,14.8,,,1131.6,,744.9,,
,12,81.9,,,,ORIENT TRADELINK LTD.,,,,164867,20070331,,,,,,,,81.9,,
116.4,12,664368.35,-91.3,46598.5,,ORIENTAL BANK OF COMMERCE,,,449.2,164888,20070331,533.0,624.3,5808.1,,,,,739362.9,,
,12,994.1,2.5,71.8,,ORIENTAL CARBON & CHEMICALS LTD.,,-11.0,1.0,164895,20070331,0.7,2.4,42.3,6.1,1.3,695.6,,1012.9,,0.7
,12,1406.9,,-105.1,,ORICON ENTERPRISES LTD.,,,1.5,164907,20070630,,,53.1,,,439.3,,1497.4,,
,12,3409.15,,481.0,,ORIENTAL HOTELS LTD.,,,0.8,164948,20070331,3.3,,379.2,,,1917.5,,4033.2,,3.3
,12,,,0.0,,ORIENTAL INDUSTRIAL INVST. CORPN. LTD.,,,,164953,20070331,,,-0.1,,,,,0.3,,
1.3,12,543.35,,-150.0,,ORIENTAL TRIMEX LTD.,,,,165018,20070331,,,29.4,,,785.9,,819.9,,
0.1,12,289.6,,40.1,,ORIENTAL VENEER PRODUCTS LTD.,,,,165020,20070331,,,1.8,,,229.0,,294.2,,
0.1,12,251.5,,-0.6,,ORIND EXPORTS LTD.,,,,165049,20070331,,,0.3,,,3.6,,229.5,,
,12,40.8,,,,ORIQUA LTD.,,,,165135,20070331,,,-0.4,,,,,40.7,,
,12,340.25,,25.5,,ORISSA INDUSTRIES LTD.,,,,165167,20070331,,,-184.2,,,155.5,,371.9,,
,12,7242.4,,1296.9,,ORISSA MINERALS DEVELOPMENT CO. LTD.,,,,165172,20070331,,,1734.7,,,2999.6,,8482.9,,
,12,11.45,,0.0,,ORISSA ORGANICS LTD.,,,,165175,20070331,,,-0.4,,,,,11.3,,
,12,3461.15,,88.1,,ORISSA SPONGE IRON & STEEL LTD.,,,,165191,20070331,,,-187.0,,2.1,960.8,,3787.7,,
,12,520.4,1.7,96.9,10.7,ORTEL COMMUNICATIONS LTD.,2.4,1.5,,165297,20070331,134.2,2.7,16.6,19.8,,355.8,1.9,589.3,91.9,0.5
0.1,12,84.8,2.4,-14.7,,ORTIN LABORATORIES LTD.,0.3,,,165319,20070331,5.9,1.2,3.5,1.2,,117.9,,97.9,,0.4
,12,27.6,,-2.2,,OSCAR GLOBAL LTD.,,,,165356,20070331,,,0.6,,,61.2,,31.1,,
,12,4731.7,,3162.7,,OSCAR INVESTMENTS LTD.,,,,165360,20070331,,,1102.4,,,,,5097.0,,
0.1,12,7.6,,-0.1,,OSEASPRE CONSULTANTS LTD.,,,,165384,20070331,,,0.0,,,,,7.6,,
,12,34.9,,-5.6,,OSIAJEE TEXFAB LTD.,,,,165429,20070331,,,0.0,,,,,32.5,,
,12,51.35,,18.4,,NOVAGOLD PETRO-RESOURCES LTD.,,,,165435,20070331,,,0.5,,,0.5,,51.6,,
,12,6354.1,,-3140.8,,OSWAL AGRO MILLS LTD.,,,,165506,20070331,,,-64.6,,,0.1,,6245.1,,
,12,18369.35,,-3947.4,,OSWAL GREENTECH LTD.,,,0.1,165512,20070331,,,974.1,,,310.3,,17696.9,,
,12,15.9,,0.0,,OSWAL LEASING LTD.,,,,165543,20070331,,,0.7,,,,,16.2,,
0.1,12,770.4,0.3,-63.2,,OSWAL OVERSEAS LTD.,0.6,,,165549,20070331,9.8,1.6,0.1,3.7,,587.3,0.7,973.2,,2.4
0.1,12,733.6,,124.4,,OSWAL SPINNING & WVG. MILLS LTD.,,,,165562,20070630,,,-32.2,,,672.3,,752.9,,
0.2,12,1297.9,,101.9,,INDIAN SUCROSE LTD.,,,0.2,165563,20070331,,,42.1,,2.3,1071.7,,1458.2,,
,12,59.75,,-1.1,,OSWAL YARNS LTD.,,,,165578,20070331,,,-0.8,,,40.1,,59.8,,
,12,1.5,,,,OSWALI CHEMICALS LTD.,,,,165579,20070331,,,,,,,,1.5,,
,12,26.85,,-4.3,,OTCO INTERNATIONAL LTD.,0.2,,,165591,20070331,0.2,,-6.7,,,1.2,,25.7,,
15.7,12,5808.3,,1373.4,,OTIS ELEVATOR CO. (INDIA) LTD.,,,12.4,165603,20070331,,,715.3,,1.9,6131.1,,6833.5,,
,12,5816.45,,375.9,,OUDH SUGAR MILLS LTD. [MERGED],,,1.2,165636,20070630,,,-268.2,,,4712.7,,7194.1,,
,12,116.6,,4.4,,ZYDEN GENTEC LTD.,,,,165693,20070331,,,0.6,,,70.8,,125.0,,
0.7,12,225.9,,25.6,,KOHINOOR BROADCASTING CORPN. LTD.,,,,165711,20070331,,,12.0,,,226.0,,219.7,,
,12,26.1,,-2.0,,OVERSEAS SYNTHETICS LTD.,,,0.7,165728,20070331,,,-4.6,,,0.2,,23.0,,
,12,200.85,,-23.2,,OVOBEL FOODS LTD.,0.1,,,165743,20070331,0.6,0.1,-18.8,0.4,,273.9,,208.0,,
,12,37.0,,3.8,,OXEMBERG FASHIONS LTD.,,,0.3,165765,20070331,,,0.4,,,14.6,,37.0,,
0.7,18,368.3,,60.8,,OXFORD INDUSTRIES LTD.,,,0.2,165782,20070930,,,-98.1,,,499.3,,368.3,,
,12,136.0,-3.2,,,OXIDES & SPECIALITIES LTD.,,,,165800,20070331,-2.2,0.1,-33.8,0.9,,2.9,,129.1,,
0.6,12,2747.8,,-204.3,,P B A INFRASTRUCTURE LTD.,,,,165960,20070331,,,109.1,,,2862.3,,3209.2,,
,12,1192.45,,198.8,,P B M POLYTEX LTD.,,,3.6,165991,20070331,,,65.8,,,1280.2,,1205.4,,
3.5,12,2124.15,,-60.8,,P C S TECHNOLOGY LTD.,,,4.3,166203,20070630,,,33.8,,,3412.1,,2402.7,,
0.5,12,872.15,,171.3,,P G FOILS LTD.,,,,166391,20070331,,,9.6,,,1166.0,,814.3,,
,15,593.05,,-79.5,,KORE FOODS LTD.,,,342.8,166479,20070331,,,26.2,,,52.2,,391.2,,
0.6,15,623.1,0.6,-79.6,,KORE FOODS LTD.,,,342.8,166479,20070630,-51.9,-27.4,26.2,-25.0,,50.9,,451.3,,-0.1
84.4,12,2860.05,,-27.6,,P I INDUSTRIES LTD.,,,0.2,166523,20070331,,,44.6,,36.5,3910.8,,3297.8,,
2.7,12,,,,,MATRA KAUSHAL ENTERPRISE LTD.,,,,166893,20070331,,,2.3,,,72.4,,48.3,,
,12,84.15,,13.2,,P L FINANCE & INVST. LTD.,,,12.8,166895,20070331,,,-4.8,,,0.3,,73.9,,
0.3,12,22657.45,,-464.8,,P N B GILTS LTD.,-0.7,,,167122,20070331,-0.4,0.0,159.6,,,,0.3,23190.0,,
,12,14495.4,,-4308.5,,P N B HOUSING FINANCE LTD.,,,,167123,20070331,,,279.6,,,,,16758.9,,
,12,151.7,,1.0,,P N C CAPITAL TRUST LTD.,,,,167137,20070331,,,0.0,,,21.4,,149.5,,
2.8,12,463.5,,3.6,,ADITYA BIRLA MINACS I T SERVICES LTD. [MERGED],,,,167586,20070331,,,24.7,,10.4,714.4,,483.5,,
,12,15574.6,,2233.9,,P S L LTD.,,,,167623,20070331,,,613.6,,,15832.1,,15805.4,,
2.6,12,780.05,0.3,-1.0,,P T C INDUSTRIES LTD.,1.4,,0.5,167786,20070331,47.6,1.1,15.1,48.2,4.6,851.7,,830.8,,5.5
,12,655.3,,13.4,,FIBERWEB (INDIA) LTD.,,,,167864,20071231,,,-511.7,,,335.5,,383.0,,
,12,28.5,,,,P V P LTD.,,,,167896,20070331,-1.5,,-0.4,-1.5,,0.5,,28.2,,
,12,62.85,,-6.7,,PACE AUTOMATION LTD.,,,,168032,20070331,1.4,,-0.5,1.4,,18.5,,61.8,,
,12,47.9,,-0.8,,S V C RESOURCES LTD.,,,,168049,20070331,,,1.4,,,46.9,,48.8,,
,12,1911.65,,72.3,,SILVERTON SPINNERS LTD.,,,,168139,20070331,29.0,1.3,10.1,27.7,,1407.4,,1942.5,,
,12,45.4,,,,PACIFIC FINSTOCK LTD.,,,,168157,20070331,,,-0.5,,,,,45.2,,
0.3,12,563.3,,-17.8,,PACIFIC INDUSTRIES LTD.,,,,168170,20070331,,,33.8,,,532.5,,627.2,,
,12,7.65,,0.0,,PACKTECH INDUSTRIES LTD.,,,,168268,20070331,,,-0.1,,,,,7.6,,
,12,76.35,,,,PADAM COTTON YARNS LTD.,,,,168311,20070331,,,0.0,,,,,76.3,,
0.3,12,858.95,,4.5,,PADMALAYA TELEFILMS LTD.,,,,168449,20070331,,,-346.6,,,146.8,,671.1,,
,12,48.75,,3.3,,PADMANABH ALLOYS & POLYMERS LTD.,,,,168456,20070331,,,-1.3,,,61.4,,48.0,,
,12,1853.75,-0.4,,,PADMINI TECHNOLOGIES LTD.,,,39.1,168567,20070331,-5.9,-0.1,40.5,-5.1,,,,1627.0,,
29.1,12,833.35,,91.2,,PAGE INDUSTRIES LTD.,,,,168589,20070331,,,170.3,,,1418.8,,1210.4,,
,12,16.25,,-2.9,,PAGITA LEASING & FINANCE CO. LTD.,,,,168603,20070331,,,-0.2,,,0.1,,16.2,,
,12,123.6,,14.1,,PAL CREDIT & CAPITAL LTD.,,,,168745,20070331,,,-19.1,,,,,152.2,,
0.1,12,213.9,,-64.5,,PALCO METALS LTD.,,,,168889,20070331,,,11.9,,,1114.6,,313.5,,
,12,5.35,,,,GHUSHINE FINTRRADE OCEAN LTD.,,,,168989,20070331,,,0.0,,,0.2,,5.1,,
,12,5.1,,0.0,,PALSOFT INFOSYSTEMS LTD.,,,,169119,20070331,,,1.6,,,,,6.1,,
,12,52.5,,,,PAMWI TISSUES LTD.,,,12.8,169236,20070331,-121.9,,3.4,-121.9,,1.8,,44.5,,
,12,3.05,-7.0,,,PAN ASIA INDS. LTD.,,-14.8,156.5,169245,20070331,-70.0,-2.1,156.4,-43.1,,,,1.9,,-0.7
,12,83.0,,,,PAN AUTO LTD.,,,,169248,20070331,,,0.0,,,,,83.0,,
,12,102.45,,,,PAN DRUGS LTD.,,,,169261,20070331,,,1.1,,,221.3,,103.8,,
,12,128.55,,1.6,,PAN ELECTRONICS (INDIA) LTD.,,,,169263,20070331,,,-49.5,,,4.8,,118.3,,
,12,23.4,,-2.1,,PAN INDIA DRUGS & CHEMICALS LTD.,,,,169280,20070331,,,2.7,,,1.0,,25.5,,
,12,69.15,,0.0,,PAN INDIA RESORT & LAND DEVP. LTD.,,,,169284,20070331,,,-1.6,,,0.4,,69.1,,
,12,164.1,,-105.2,,ALCHEMIST REALTY LTD.,,,,169297,20070331,,,2.9,,,6.6,,245.5,,
159.2,12,10294.25,,1524.9,,PANACEA BIOTEC LTD.,,,0.3,169324,20070331,,,1468.1,,395.1,8429.4,,10418.2,,
1.6,12,906.0,,93.4,,PANAMA PETROCHEM LTD.,,,,169370,20070331,,,104.9,,,2223.1,,1132.2,,
1.4,12,2646.75,,195.4,,PANCHMAHAL STEEL LTD.,,,,169500,20070331,,,295.1,,,4715.7,,3014.3,,
0.3,12,200.95,,11.6,,PANCHSHEEL ORGANICS LTD.,,,,169542,20070331,,,6.1,,,193.0,,223.2,,
,12,29.25,,0.1,,VIJI FINANCE LTD.,,,,169724,20070331,,,-7.1,,,,,29.3,,
0.6,12,199.7,,-3.2,,PANJON LTD.,,,,169725,20070331,0.1,,-0.2,0.1,,180.6,,203.5,,
,12,76.55,,,,PANKAJ AGRO PROTINEX LTD.,,,,169738,20070331,,,2.4,,,368.6,,73.1,,
,12,58.35,,,,PANKAJ PIYUSH TRADE & INVST. LTD.,,,,169829,20070331,,,3.5,,,,,60.3,,
,12,176.35,,28.8,,PANKAJ POLYMERS LTD.,,,,169832,20070331,,,1.6,,,337.3,,181.6,,
,12,19.75,,-0.2,,YURANUS INFRASTRUCTURE LTD.,,,,169875,20070331,,,-0.2,,,,,19.6,,
931.4,12,21068.35,,-4430.0,,FUTURE ENTERPRISES LTD.,,,1.1,170019,20070630,,,1199.9,,,33927.9,,28096.8,,
,12,188.8,,-13.1,,PANTHER INDUSTRIAL PRODUCTS LTD.,,,,170043,20070331,1.7,,-1.1,,,,,188.5,,1.7
0.6,12,595.4,,-408.8,,PANYAM CEMENTS & MINERAL INDS. LTD.,,,14.2,170085,20070331,,,85.2,,,1219.3,,756.8,,
,12,4005.25,,305.3,,HUHTAMAKI P P L LTD.,,,21.8,170120,20071231,,,283.7,,12.0,6078.0,,4378.5,,
,12,3.75,,-0.4,,ASIS LOGISTICS LTD.,,,,170194,20070331,,,-0.5,,,,,2.6,,
0.4,12,522.9,,66.1,,GLODYNE TECHNOSERVE LTD.,,,,170281,20070331,,,145.6,,,1331.0,,645.7,,
,12,4.9,,,,P S I T INFRASTRUCTURE & SERVICES LTD.,,,,170333,20070331,,,,,,,,4.9,,
,12,275.4,,69.7,,PARAGON FINANCE LTD.,,,0.7,170365,20070331,,,14.9,,,,,245.6,,
3.2,12,3000.15,,-414.2,,PARAMOUNT COMMUNICATIONS LTD.,,,0.1,170552,20070331,,,375.8,,,3600.7,,4313.7,,
5.5,12,296.2,,12.9,,PARAMOUNT COSMETICS (INDIA) LTD.,,,,170559,20070331,,,3.9,,,179.5,,311.9,,
,12,,,,,PARAMOUNT STEELS LTD.,,,,170649,20070331,,,3.6,,,250.7,,106.1,,
,12,891.05,,81.7,,PARAS PETROFILS LTD.,,,,170798,20070331,,,-48.9,,,751.5,,858.5,,
,12,27.45,,1.6,,COMFORT FINCAP LTD.,,,,170890,20070331,,,1.5,,,,,30.2,,
,12,239.75,,0.5,,MAA JAGDAMBE TRADELINKS LTD.,,,,170909,20070331,,,2.1,,,,,239.7,,
,9,225.85,,,,BHUPEN ELECTRONIC LTD.,,,,170921,20070331,,,-0.7,,,,,226.1,,
3.6,12,4878.7,,64.1,,PARASRAMPURIA SYNTHETICS LTD.,,,60.9,170925,20070331,,,30.6,,,1478.0,,4867.6,,
,12,1498.8,,92.3,,PAREKH ALUMINEX LTD.,,,,171018,20070331,,,138.9,,,1863.2,,1848.0,,
,12,0.3,,0.0,,PAREKH DISTRIBUTORS LTD.,,,,171029,20070331,,,0.1,,,0.4,,0.3,,
,12,2786.35,,2.8,,PAREKH PLATINUM LTD.,,,,171054,20070331,,,-75.5,,,143.0,,2756.9,,
3.8,12,1460.15,,271.9,,PARENTERAL DRUGS (INDIA) LTD.,,,,171077,20070331,,,47.5,,,1734.6,,1720.0,,
0.2,12,59.35,,20.7,,SESHACHAL TECHNOLOGIES LTD.,,,,171151,20070331,,,-0.6,,,1.9,,62.8,,
,12,13.25,,0.1,,PARICHAY INVESTMENTS LTD.,,,,171153,20070331,,,0.2,,,,,13.3,,
,12,5.7,,-0.8,,PARIJAT TRADING LTD. [MERGED],,,,171215,20070331,,,0.6,,,0.1,,6.0,,
,12,40.0,,9.7,,PARIKSHA FIN-INVEST-LEASE LTD.,,,,171270,20070331,,,0.7,,,,,40.6,,
,12,49.45,,-0.8,,PARK AVENUE ENGG. LTD.,,,,171374,20070331,,,-0.4,,,0.7,,49.4,,
0.1,12,75.05,,10.9,,PARKER AGROCHEM EXPORTS LTD.,,,,171448,20070331,,,7.2,,,27009.5,,80.2,,
,12,487.4,,115.4,,PARLE SOFTWARE LTD.,,,,171511,20070731,,,84.3,,,331.9,,516.3,,
,12,49.3,,-0.1,,PARMAX PHARMA LTD.,,,,171559,20070331,,,-0.1,,,,,49.4,,
,12,42.1,,14.9,,PARNAMI CREDITS LTD.,,,,171603,20070331,,,3.9,,,,,43.2,,
,12,89.3,,11.6,,U V BOARDS LTD.,,,,171629,20070331,,,2.0,,,77.1,,115.2,,
,12,2335.55,,182.6,,MURUGAPPA HOLDINGS LTD.,,,0.2,171649,20070331,,,330.4,,,789.8,,2173.5,,
83.5,12,958.95,,18.0,,LOTTE INDIA CORPN. LTD.,,,10.0,171662,20070331,,,12.1,,4.1,1624.2,,1134.2,,
,12,16.35,,-1.8,,PARSHARTI INVESTMENT LTD.,,,,171680,20070331,,,-2.0,,,,,14.5,,
0.1,12,42.65,,29.2,,PARSHWANATH CORPORATION LTD.,,,,171747,20070331,,,4.8,,,,,33.5,,
4.9,12,581.0,,222.7,,PARSOLI CORPORATION LTD.,,,,171771,20070331,,,36.9,,,23.0,,890.2,,
347.8,12,21715.85,,-11230.6,,PARSVNATH DEVELOPERS LTD.,,,0.1,171787,20070331,,,2717.8,,,12364.0,,33935.3,,
,12,28.35,,2.6,,PARTAP RAJASTHAN SPECIAL STEELS LTD.,,,,171812,20070331,-0.6,,-1.8,-0.6,,,,26.1,,
,12,,0.0,,,PARTAP STEEL ROLLING MILLS (1935) LTD.,,,31.6,171813,20070331,,,-37.0,0.0,,23.9,,464.5,,0.0
,12,35.0,,,,MAITRI ENTERPRISES LTD.,,,,171828,20070331,,,,,,,,35.0,,
,12,,,,,DHYANA FINSTOCK LTD.,,,,171843,20070331,,,,,,,,22.4,,
,12,,,,,PARTH INDUSTRIES LTD.,,,,171847,20070331,,,,,,,,28.0,,
0.7,12,420.15,,20.0,,HAZOOR MULTI PROJECTS LTD.,,,,172013,20070831,,,81.2,,,237.7,,460.8,,
,12,86.15,,7.4,,PASARI SPINNING MILLS LTD.,,,,172070,20070331,,,12.1,,,189.2,,91.7,,
,12,12.6,,,,PASHUPATI CABLES LTD.,,,,172105,20070331,,,,,,,,12.6,,
,12,31.9,,0.0,,R C L FOODS LTD.,,,,172171,20070331,,,-0.4,,,,,31.0,,
,12,1621.8,,98.3,,PASUPATI ACRYLON LTD.,,,9.5,172206,20070331,,,-51.4,,1.0,3416.2,,2466.7,,
0.1,12,1112.4,,21.8,,PASUPATI FABRICS LTD.,,,,172209,20070331,,,-454.4,,,574.0,,952.4,,
,12,71.1,,0.6,,PASUPATI FINCAP LTD.,,,,172210,20070331,,,-0.1,,,3.1,,83.1,,
,12,1362.85,,178.6,,PASUPATI SPINNING & WVG. MILLS LTD.,,,184.6,172222,20070331,,,110.3,,,1577.3,,1419.1,,
,12,11698.6,,-1383.0,,PATEL ENGINEERING LTD.,,,10.7,172333,20070331,,,1101.3,,,10083.1,,14591.8,,
19.7,12,1481.35,,85.6,,PATEL INTEGRATED LOGISTICS LTD.,,,1.8,172398,20070331,,,78.4,,,2780.7,,1546.5,,
