sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.5,17,483.55,,-4.8,,HAZOOR MULTI PROJECTS LTD.,,,,172013,20080331,,,12.0,,,206.5,,577.6,,
0.5,12,522.05,21.8,-6.4,,HAZOOR MULTI PROJECTS LTD.,,,,172013,20080831,0.5,2.5,11.9,,,206.1,,583.3,,1.9
0.1,12,102.1,,,,PASARI SPINNING MILLS LTD.,,,,172070,20080331,,,-9.6,,,181.5,,112.5,,
,12,12.6,,,,PASHUPATI CABLES LTD.,,,,172105,20080331,,,,,,,,12.6,,
,12,29.7,,0.0,,R C L FOODS LTD.,,,,172171,20080331,,,-0.8,,,,,28.4,,
,12,1644.85,8.3,143.1,,PASUPATI ACRYLON LTD.,,,,172206,20080331,29.9,0.8,-42.1,21.1,1.0,3566.7,,2336.0,,-0.3
,12,819.3,,7.6,,PASUPATI FABRICS LTD.,,,2.2,172209,20080331,-6.1,0.1,-405.2,,,256.4,,686.2,,-6.2
,12,85.25,,,,PASUPATI FINCAP LTD.,,,,172210,20080331,,,0.0,,,0.7,,87.4,,
,12,1328.2,,257.1,,PASUPATI SPINNING & WVG. MILLS LTD.,,,,172222,20080331,,,19.7,,,1391.8,,1237.3,,
,12,18049.55,,-1527.5,,PATEL ENGINEERING LTD.,,,,172333,20080331,,,1476.1,,,9775.8,,21507.3,,
16.7,12,1639.4,,59.5,,PATEL INTEGRATED LOGISTICS LTD.,,,9.6,172398,20080331,,,61.0,,,2922.5,,1732.3,,
1.4,12,300.5,,4.9,,PATELS AIRTEMP (INDIA) LTD.,,,0.1,172433,20080331,,,52.1,,,613.1,,340.9,,
63.3,12,33097.8,581.7,4782.2,,IGATE COMPUTER SYSTEMS LTD. [MERGED],136.3,88.7,15.0,172614,20081231,1154.6,189.9,3891.5,,,15410.2,170.8,34380.8,,-8.3
,12,2597.5,,4.4,,PATSPIN INDIA LTD.,,,4.1,172700,20080331,,,-40.0,,,1609.5,,3454.4,,
34.8,12,528.55,,15.2,0.4,PAUL MERCHANTS LTD.,3.5,1.0,,172785,20080331,15.8,8.6,61.7,0.2,,5.4,,651.4,,2.1
,12,56.35,,0.3,,PAWANSUT HOLDINGS LTD.,,,,173062,20080331,,,0.0,,,,,69.4,,
0.3,12,155.15,,1.1,,P I L ITALICA LIFESTYLE LTD.,,,,173198,20080331,,,-7.3,,,152.7,,151.1,,
,12,613.05,,-33.6,,SAMBHAAV MEDIA LTD.,,,,173264,20080331,79.0,77.5,12.2,0.3,,337.9,,760.2,,1.2
,12,642.65,,94.9,,PEARL ENGINEERING POLYMERS LTD.,0.2,,,173266,20080331,0.8,0.2,-15.4,1.8,,1756.7,,620.3,,-1.4
,12,2186.7,,46.7,,PEARL GLOBAL LTD. [MERGED],,,1.0,173276,20080331,,,-85.5,,31.1,3229.7,,2409.1,,
95.6,18,5277.1,,181.5,,WANBURY LTD.,,,29.0,173299,20080930,,,297.7,,54.2,4100.9,,5477.9,,
19.5,12,1383.85,,90.1,,PEARL POLYMERS LTD.,,,11.9,173305,20080331,,,10.1,,,1512.0,,1425.4,,
0.7,12,148.25,,2.6,,PEE CEE COSMA SOPE LTD.,,,2.0,173421,20080331,-0.3,,1.8,,,253.2,,157.7,,-0.1
1.8,12,80.75,,32.0,,AARYA GLOBAL SHARES & SECURITIES LTD.,0.1,,,173456,20080331,1.3,,0.4,1.2,,167.6,,67.2,,
2.1,12,1167.25,,338.3,,SHRISTI INFRASTRUCTURE DEVP. CORPN. LTD.,,,,173558,20080331,,,63.6,,,856.3,,1168.4,,
,12,40.6,,8.8,,PEETI SECURITIES LTD.,,,,173596,20080331,,,-0.2,,,36.6,,42.3,,
,12,2972.4,,465.1,,ALICON CASTALLOY LTD.,,,,173622,20080331,,,63.5,,,3788.2,,3370.1,,
,12,32.0,,-0.5,,PALCO LTD.,,,,173849,20080331,,,-3.9,,,,,29.4,,
,12,39.25,-5.9,-0.2,,POTIS POWER PROJECTS LTD.,,,23.3,173850,20080331,-10.2,,14.8,,,,,33.3,,
3.3,12,3025.5,,427.3,,PENNAR INDUSTRIES LTD.,,,,173853,20080331,,,308.1,,,6413.1,,3628.0,,
,12,332.8,5.9,46.1,,GOLKONDA ALUMINIUM EXTRUSIONS LTD.,0.3,0.4,,173860,20080630,16.6,2.7,-65.9,6.9,,1134.3,,342.4,,0.4
,12,272.7,,,,PENTAFOUR SOLEC TECHNOLOGY LTD.,,,,173941,20080331,,,-87.1,,,,,258.9,,
0.3,12,2265.1,,71.2,,PENTAMEDIA GRAPHICS LTD.,,,,173984,20080331,,,16.7,,,87.2,,1719.5,,
0.8,12,3452.25,-15.3,,,PENTASOFT TECHNOLOGIES LTD. [MERGED],0.5,,6.4,173992,20080331,-20.4,0.1,-11.5,0.2,,87.9,,3226.6,,
,12,493.6,,-8.0,,PLATINUM CORPORATION LTD.,0.1,,,174011,20080331,-3.9,,9.3,-2.9,,4794.9,,350.8,,0.6
,12,115.3,,-10.1,,PENTOKEY ORGANY (INDIA) LTD.,,,28.0,174014,20080331,,,15.1,,,,,109.4,,
,12,0.3,,,,PEOPLES INVESTMENTS LTD.,,,,174059,20080331,,,,,,,,0.3,,
,12,34.6,2.2,,,PERFECT INFRAENGINEERS LTD.,0.2,,,174144,20080331,6.1,3.5,1.7,,,49.9,,39.6,,0.2
32.8,12,1214.2,,161.7,,ANAND I-POWER LTD.,,,,174165,20080331,,,-24.3,,2.6,855.6,,1173.6,,
,12,11.15,,,,PERFECT SPINNERS LTD. [MERGED],,,,174288,20080331,,,,,,,,11.2,,
,12,309.7,,55.3,,PERFECTPAC LTD.,,,,174323,20080331,,,5.0,,,828.7,,313.1,,
,12,273.7,,25.0,,PERIA KARAMALAI TEA & PRODUCE CO. LTD.,,,2.6,174348,20080331,,,14.8,,,246.0,,274.7,,
0.3,12,50.85,,0.3,,PERK PHARMACEUTICALS LTD.,,,,174416,20080331,0.3,,-3.0,,,13.0,,65.6,,0.3
0.6,12,553.0,,134.9,,PERMANENT MAGNETS LTD.,,,0.1,174449,20080331,,,7.5,,,699.2,,566.7,,
,12,11.85,,-0.1,,PERSIAN CARPET & TEXTILES LTD.,,,,174482,20080331,,,-0.3,,,,,11.7,,
3.1,12,3676.7,64.7,947.7,,PERSISTENT SYSTEMS LTD.,66.1,,1.0,174488,20080331,288.1,23.8,837.1,71.9,47.1,3722.3,54.7,4201.9,,-0.5
,12,55.95,,0.0,,P B GLOBAL LTD.,,,,174558,20080331,,,1.4,,,176.9,,66.0,,
,12,111.85,,0.1,,PET PLASTICS LTD.,,,,174568,20080331,,,5.3,,,753.8,,102.8,,
,12,2247.75,,162.8,,PETRON ENGINEERING CONSTRUCTION LTD.,,,,174672,20080331,,,44.0,,,2830.7,,2566.3,,
,12,37685.15,59.0,8510.9,,PETRONET L N G LTD.,,,,174683,20080331,236.6,,4746.5,177.6,,65553.1,,40299.0,,
292.2,12,16665.65,-7.5,2373.0,,PFIZER LTD.,,,2115.6,174726,20081130,-17.0,-0.2,2991.2,4.6,280.8,7867.3,,18453.6,,-3.3
,12,176.4,,3.1,,PHAARMASIA LTD.,,,,174731,20080331,,,0.8,,,109.8,,194.9,,
,12,40.65,,0.6,,PHARMAIDS PHARMACEUTICALS LTD.,,,,174809,20080331,,,-1.9,,,4.6,,39.6,,
,12,16818.0,22.0,733.0,,PHILIPS INDIA LTD.,,,210.0,174908,20081231,-490.0,-8.0,1351.0,-556.0,341.0,31399.0,,16726.0,,28.0
,12,8663.6,,653.1,,PHILLIPS CARBON BLACK LTD.,,,,174924,20080331,,,893.1,,28.4,11739.4,,9398.3,,
0.4,12,1444.4,,61.8,,PHOENIX INTERNATIONAL LTD.,,2.2,,175007,20080331,14.3,10.8,174.9,0.7,,183.2,,1530.7,,0.6
25.5,12,2721.0,,-82.7,,PHOENIX LAMPS LTD. [MERGED],,,,175012,20080331,,,480.0,,,3753.2,,3299.0,,
20.2,12,11634.2,,1365.5,,PHOENIX MILLS LTD.,,,,175018,20080331,,,1686.5,,,2035.8,,17368.4,,
,12,268.2,-3.9,,,PHOENIX TOWNSHIP LTD.,,,,175043,20080331,0.1,,8.9,2.6,,56.6,,286.9,,1.4
0.8,12,235.45,,21.9,,PHOTOQUIP (INDIA) LTD.,1.0,,,175103,20080331,3.7,,14.0,1.0,0.7,273.1,,237.5,,1.7
0.1,12,154.2,,-7.4,,PHYTO CHEM (INDIA) LTD.,,,,175130,20080331,,,0.5,,,148.6,,160.0,,
0.2,12,1642.75,,286.0,,PICCADILY AGRO INDS. LTD.,,,,175165,20080331,,,11.9,,,1218.8,,1749.7,,
0.1,12,561.0,4.0,84.2,,PICCADILY SUGAR & ALLIED INDS. LTD.,0.5,,,175170,20080331,12.9,0.4,-6.4,2.9,,676.6,,517.6,,
637.8,12,11403.8,,1420.5,,PIDILITE INDUSTRIES LTD.,,,19.8,175214,20080331,,,1883.5,,66.3,17059.7,,14408.1,,
,12,6061.35,,148.6,,PILANI INVESTMENT & INDS. CORPN. LTD.,,,,175269,20080331,,,327.1,,,12.3,,6228.8,,
,12,201.65,,37.6,,PIONEER AGRO EXTRACTS LTD.,,,1.0,175575,20080331,,,0.3,,,584.4,,214.4,,
,12,390.4,,-30.7,,PIONEER ALLOY CASTINGS LTD.,,,,175579,20080331,6.2,,9.8,6.2,,422.5,,410.2,,
,12,25.75,-0.1,,,PIONEER CASHEW INDS. LTD.,,,,175605,20080331,-0.1,,-0.6,,,,,25.6,,
0.9,12,941.65,0.1,180.3,,PIONEER DISTILLERIES LTD.,0.9,1.1,,175622,20080331,8.0,0.3,128.7,0.6,,710.2,,1060.9,,2.8
,18,3896.6,139.0,-130.6,,PIONEER EMBROIDERIES LTD.,3.1,38.4,6.8,175632,20080930,652.6,9.1,-616.9,430.1,,2514.1,,3896.6,,
,12,153.4,,-5.0,,P F L INFOTECH LTD.,,,,175644,20080331,-5.0,,0.1,,,11.2,,153.4,,
3.3,12,1160.85,,-210.5,,PIONEER INVESTCORP LTD.,,,,175679,20080331,,,297.1,,,5.0,,1725.4,,
,12,330.15,,7.6,,POPULAR ESTATE MGMT. LTD.,,,,175820,20080331,,,46.2,,,54.0,,406.6,,
4.2,12,16814.95,,5548.0,,RELIANCE NAVAL & ENGG. LTD.,,,,175864,20080331,,,-41.7,,,,,24333.0,,
10.7,12,2374.6,,-603.7,,MARATHON NEXTGEN REALTY LTD.,,,,175908,20080331,,,621.8,,,456.0,,3183.0,,
0.1,12,202.3,0.3,0.7,,PITHAMPUR POLY PRODUCTS LTD.,,,,175990,20080331,0.9,0.1,68.6,0.5,,74.4,,209.7,,
0.1,12,76.2,,3.6,,NARDHANA INFRASTRUCTURE LTD.,,,,175992,20080331,,,0.5,,,403.5,,83.1,,
,12,1433.05,,107.3,,PITTI LAMINATIONS LTD.,,,,176007,20080331,,,65.7,,,1820.3,,1661.9,,
2.2,12,1834.6,,84.9,,PIX TRANSMISSIONS LTD.,,,0.1,176035,20080331,,,15.1,,4.6,1654.5,,2009.6,,
0.4,12,1065.75,,42.8,,PLASTIBLENDS INDIA LTD.,,,,176274,20080331,,,159.2,,,1763.7,,1169.1,,
,12,11661.85,10.8,588.4,,PLETHICO PHARMACEUTICALS LTD.,3.4,,,176452,20081231,75.6,14.1,608.5,18.1,143.8,4777.7,,13140.7,,7.5
,12,28.2,,-0.2,,PLUS FINANCE LTD.,,,,176495,20080331,,,-0.1,,,,,28.2,,
,12,705.25,,4.5,,POCHIRAJU INDUSTRIES LTD.,,,,176577,20080331,,,105.7,,,358.8,,765.1,,
,12,9.8,,0.1,,EVERGREEN TEXTILES LTD.,,,,176591,20080331,,,-0.6,,,,,9.5,,
,12,601.1,,-1.1,,PODDAR PIGMENTS LTD.,,,,176643,20080331,,,38.0,,8.3,1101.4,,640.3,,
1.0,12,3429.3,,262.4,,POKARNA LTD.,,,,176712,20080331,,,45.9,,,1523.8,,3759.8,,
11.9,12,927.0,,98.5,,POLAR INDUSTRIES LTD.,,,252.1,176737,20080331,,,-88.4,,1.8,954.8,,710.7,,
,12,19.55,,0.0,,POLAR MARMO AGGLOMERATES LTD.,,,5.2,176741,20080331,,,-22.9,,,,,-0.8,,
,12,650.35,,61.2,,POLAR PHARMA INDIA LTD.,,,0.7,176744,20080331,,,-25.7,,,259.3,,618.5,,
1.3,12,7558.15,272.2,800.8,,POLARIS CONSULTING & SERVICES LTD.,,-24.8,,176766,20080331,408.9,38.6,526.3,116.6,,9380.2,,7748.6,,4.2
,12,70.8,,6.2,,POLO HOTELS LTD.,,,,176818,20080331,,,0.0,,,,,72.4,,
,12,349.7,,,,POLSON LTD.,,,2.3,176831,20080331,,,14.3,,0.7,502.2,,376.4,,
0.4,12,888.25,,99.9,,POLY MEDICURE LTD.,,,0.3,176861,20080331,,,79.2,,2.7,899.1,,973.0,,
,12,166.4,,-16.7,,POLYCHEM LTD.,,,,176887,20080331,,,5.2,,,39.7,,163.3,,
0.2,12,286.9,,21.7,,POLYCON INTERNATIONAL LTD.,,,0.1,176895,20080331,,,1.6,,,359.1,,300.5,,
,12,370.85,,-39.2,,POLYGENTA TECHNOLOGIES LTD.,,,822.1,176922,20080331,-83.6,-1.9,754.9,-80.2,,14.3,,374.8,,-1.5
,9,687.65,1.5,-41.7,,POLYGENTA TECHNOLOGIES LTD.,,,,176922,20081231,20.5,8.4,64.6,0.1,,,,1000.5,,10.5
,12,344.0,,23.4,,POLYLINK POLYMERS (INDIA) LTD.,,,0.2,176937,20080331,,,0.8,,0.1,710.9,,331.5,,
0.2,12,128.05,,3.2,,POLYMECHPLAST MACHINES LTD.,0.9,0.1,,176945,20080331,1.0,,6.5,,,170.6,,135.4,,
,12,4363.4,,229.5,,NAVIN FLUORINE INTL. LTD.,,,1.3,176967,20080331,,,78.8,,14.2,3163.9,,4593.1,,
0.2,12,2784.95,,84.2,,POLYPLEX CORPORATION LTD.,,,,176978,20080331,,,123.7,,,2251.4,,2604.0,,
,12,193.4,,25.1,,POLYSPIN EXPORTS LTD.,,,,176994,20080331,,,4.6,,,356.9,,194.5,,
,12,12.8,,-0.6,,POLYTEX INDIA LTD.,,,,177009,20080331,,,0.3,,,,,13.8,,
,12,501.55,,87.0,,PONDY OXIDES & CHEMICALS LTD.,,,0.2,177066,20080331,,,51.5,,,1593.1,,536.8,,
,12,1078.15,,-92.1,,PONNI SUGARS (ERODE) LTD.,,,10.8,177096,20080331,,,-18.8,,,1522.9,,1166.9,,
,12,595.95,,-149.5,,POONA DAL & OIL INDS. LTD.,0.1,,,177248,20080331,7.7,0.6,35.9,7.0,,4374.0,,647.2,,
,12,744.65,,,,P I H FINVEST CO. LTD.,,,,177254,20080331,,,215.9,,,,,852.7,,
,12,125.65,,72.1,,SHYAMA INFOSYS LTD.,,,,177286,20080331,,,-0.3,,,0.2,,137.5,,
,12,904.45,,36.5,,VOITH PAPER FABRICS INDIA LTD.,,,,177524,20080930,31.0,1.4,67.9,29.6,5.9,444.1,,931.4,,
0.1,12,579.0,4.6,-75.5,,PORWAL AUTO COMPONENTS LTD.,0.1,0.6,,177580,20080331,57.3,2.5,13.4,42.2,,426.3,,784.1,,5.7
,12,,,-4.1,,POSITIVE ELECTRONICS LTD.,,,,177631,20080331,,,0.2,,,1.6,,7.7,,
,12,0.0,,,,BEST STEEL LOGISTICS LTD.,,,8.2,177668,20080331,,,8.2,,,,,,,
44.3,12,507344.8,,-64259.4,,POWER FINANCE CORPN. LTD.,,,,177753,20080331,,,12067.6,,,141.6,,547657.0,,
72.0,12,400864.45,,30755.0,,POWER GRID CORPN. OF INDIA LTD.,61.7,,61.4,177758,20080331,61.7,,14291.7,,3.4,46364.0,,433337.7,,
0.2,12,356.8,6.4,,,POWER MECH PROJECTS LTD.,1.2,,,177768,20080331,102.3,0.8,43.0,18.3,,1013.6,,514.2,,75.6
1.9,12,11240.9,,167.7,,P T C INDIA LTD.,,,,177792,20080331,,,487.2,,,38564.6,,17538.1,,
,15,424.35,3.2,12.3,,POWERSOFT GLOBAL SOLUTIONS LTD.,5.4,0.6,,177858,20081231,32.3,3.3,28.5,,,194.0,19.8,447.9,,
,12,218.7,,33.0,,PRABHU STEEL INDS. LTD.,,,,178109,20080331,,,1.7,,,1343.2,,252.0,,
,12,602.85,,28.3,,PRADEEP METALS LTD.,,,,178284,20080331,,,37.7,,,707.8,,637.8,,
,18,8428.2,,4.8,,PRAG BOSIMI SYNTHETICS LTD.,-0.1,,,178414,20080331,-1.6,-0.2,-323.5,-0.2,,0.6,,8428.2,,-1.1
23.7,12,6418.9,,864.0,,PRAJ INDUSTRIES LTD.,,,,178651,20080331,,,1535.4,,22.2,7322.9,,7360.2,,
6.3,12,7948.3,,-89.5,,PRAJAY ENGINEERS SYNDICATE LTD.,,,0.6,178676,20080331,,,1028.7,,,3443.1,,9258.1,,
7.1,12,11403.15,,2624.1,,PRAKASH INDUSTRIES LTD.,,,3.2,178832,20080331,,,1987.2,,,14216.7,,14538.5,,
,12,8.25,,-0.9,,PRAKASH LEASING LTD.,,,,178849,20080331,,,-0.9,,,,,7.8,,
,12,43.95,,1.1,,PRAKASH SOLVENT EXTRACTIONS LTD.,,,,178906,20080331,,,1.0,,,158.5,,57.5,,
2.4,12,1288.15,134.6,-293.8,,PRAKASH STEELAGE LTD.,3.3,6.4,,178909,20080331,353.9,12.3,82.8,176.3,,2414.0,,1805.8,,8.5
0.2,12,314.75,13.5,1.7,,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,0.1,,,178929,20080331,37.7,0.4,7.9,21.3,,424.8,,354.8,,2.4
,12,14.15,,,,PRAMADA FINVEST LTD.,,,,178990,20080331,,,0.3,,,,,15.4,,
,12,179.55,,7.9,,PRANAVADITYA SPINNING MILLS LTD.,,,34.0,179206,20080331,,,11.5,,,200.4,,180.5,,
,12,172.05,,-0.6,,PRASHANT INDIA LTD.,,,,179471,20080331,,,-11.7,,,8.2,,165.8,,
86.1,12,19747.4,,2043.1,,KIRLOSKAR INDUSTRIES LTD.,,,28.2,179481,20080331,,,1189.5,,219.8,24139.4,,22193.7,,
,12,16078.3,1381.2,1623.0,,BAJAJ HINDUSTHAN SUGAR & INDS. LTD. [MERGED],,0.6,,179630,20080930,10848.2,25.2,-757.5,9439.1,,3257.2,,18085.5,,0.0
2.6,12,4408.35,,1402.9,,PRATIBHA INDUSTRIES LTD.,,,,179732,20080331,,,342.6,,,4759.2,,5822.2,,
,12,119.75,,-4.6,,PRATIK PANELS LTD.,,,,179803,20080331,0.3,,-7.0,0.1,,39.5,,118.7,,0.2
,12,78.45,0.1,-6.1,,PRATIKSHA CHEMICALS LTD.,,,,179829,20080331,0.2,,-9.8,0.1,,23.8,,82.0,,
,12,50.6,,,,PRAVEEN PROPERTIES LTD.,,,,179953,20080331,,,-0.8,,,0.3,,50.3,,
0.1,12,132.55,,-35.4,,PRECIOUS TRADING & INVESTMENTS LTD.,,,,180201,20080331,,,-0.1,,,,,149.6,,
0.3,12,763.9,64.3,101.9,,PRECISION CAMSHAFTS LTD.,,,8.9,180245,20080331,345.8,10.3,78.7,254.8,,1088.7,1.6,1056.4,,4.7
,12,381.35,,-13.4,,PRECISION ELECTRONICS LTD.,,,,180268,20080331,,,6.4,,13.7,291.9,,518.4,,
2.7,12,1275.8,,189.9,,P P A P AUTOMOTIVE LTD.,,,,180325,20080331,,,193.9,,,1480.2,,1735.6,,
,12,3358.85,,229.7,,PRECISION WIRES INDIA LTD.,,,0.1,180372,20080331,,,172.5,,,6893.7,,3524.9,,
0.8,12,4124.3,,385.7,,PRECOT MERIDIAN LTD.,,,5.6,180393,20080331,,,51.2,,,3710.7,,4198.3,,
,9,150.15,-32.0,,-0.4,PACT INDUSTRIES LTD.,-1.4,-7.2,,180416,20080331,-70.0,-2.3,-54.5,-26.2,,85.9,,111.0,-0.4,-0.1
,12,71.4,,,,PREM KUTIR ESTATES & PROPERTIES LTD.,,,,180541,20080331,,,3.2,,,,,73.0,,
,12,23.1,,0.4,,PREM SOMANI FINANCIAL SERVICES LTD.,,,,180583,20080331,,,-0.6,,,0.1,,22.8,,
,12,217.8,,29.6,,PREMCO GLOBAL LTD.,,,,180630,20080331,,,4.7,,,246.9,,216.5,,
,12,475.4,,17.9,,P A E LTD.,,,,180663,20080331,,,59.8,,,2522.5,,527.2,,
,12,2869.55,239.6,508.0,,PREMIER LTD.,,,,180667,20080331,239.6,,234.1,,1.8,1193.3,,3215.7,,
,12,12.35,,,,PREMIER CAPITAL SERVICES LTD.,,,,180685,20080331,,,0.6,,,,,12.1,,
0.3,12,705.85,,-108.2,,PREMIER EXPLOSIVES LTD.,,,39.7,180736,20080331,,,58.3,,3.9,643.5,,621.5,,
,12,377.75,,63.8,,PREMIER INDUSTRIES (INDIA) LTD. [MERGED],,,19.8,180780,20080331,,,17.5,,,1757.4,,323.9,,
24.2,12,6605.65,,409.4,,PRICOL LTD. [MERGED],,,,180785,20080331,,,190.8,,184.9,7546.4,,6998.2,,
,12,13.4,,0.0,,PREMIER PLANTATIONS LTD.,,,,180848,20080331,,,-0.1,,,,,13.4,,
1.3,12,306.25,,12.1,,PREMIER POLYFILM LTD.,,,305.3,180852,20080331,,,335.8,,0.6,683.7,,308.7,,
,12,84.3,,17.7,,PREMIER PROTEINS LTD.,,,61.1,180868,20080331,,,109.5,,,83.7,,125.8,,
,12,676.9,,-9.6,,PREMIER SYNTHETICS LTD.,,,,180904,20080331,,,-28.8,,,77.3,,651.2,,
0.4,12,1189.75,,-180.7,,P T L ENTERPRISES LTD.,,,4.1,180915,20080331,,,94.7,,,,,1467.7,,
,12,34.95,,6.4,,PREMIUM CAPITAL MARKET & INVST. LTD.,,,,180936,20080331,,,-7.2,,,,,34.7,,
,12,78.95,,-2.0,,PREMIUM INDUSTRIES INDIA LTD.,,,,180958,20080331,,,0.0,,,0.5,,79.0,,
0.1,12,99.75,,44.4,,PRERNA INFRABUILD LTD.,0.1,,,181079,20080331,18.0,0.2,8.6,0.2,,,,88.3,,0.4
,12,41.2,,-4.6,,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,,,0.3,181184,20080331,-2.1,,-5.5,-2.1,,0.3,,38.1,,
83.5,12,22193.45,-0.4,996.1,,PRESTIGE ESTATES PROJECTS LTD.,6.7,,1.0,181215,20080331,610.5,383.1,592.0,191.1,,9044.5,,23864.8,,30.0
,12,201.65,-0.2,-16.8,,PRESTIGE FOODS LTD. [MERGED],,,6.9,181219,20080331,-2.0,,-1.2,-1.8,,283.2,,217.2,,
0.1,12,84.05,,6.8,,PRIMA AGRO LTD.,,,0.1,181411,20080331,,,-0.3,,0.1,57.0,,86.1,,
0.1,12,188.25,,1.9,,PRIMA INDUSTRIES LTD.,,,,181426,20080331,,,-18.5,,,195.6,,184.4,,
0.9,12,457.95,,20.8,,PRIMA PLASTICS LTD.,,,,181431,20080331,,,4.4,,,503.5,,477.3,,
,12,113.4,,0.3,,PRIME CAPITAL MARKET LTD.,,,,181485,20080331,,,0.1,,,,,113.8,,
,12,4303.75,,158.6,,PRIME FOCUS LTD.,,,,181554,20080331,,,266.4,,,863.8,,5752.1,,
,12,114.6,,-7.7,,PRIME INDUSTRIES LTD.,,,0.2,181582,20080331,,,-51.6,,,5.8,,86.8,,
1.1,12,1072.65,,-541.1,,PRIME SECURITIES LTD.,,,,181652,20080331,,,203.2,,,,,1472.0,,
,12,25.05,-16.1,,,PRIME SOLVENT EXTRACTIONS LTD.,-0.3,-2.2,46.3,181663,20080331,-92.7,-3.0,25.8,-69.8,,,,17.1,,
,12,1387.35,,326.7,,PRIME URBAN DEVP. INDIA LTD.,,,0.1,181676,20080331,-8.0,0.7,3.4,-3.5,,1040.8,,1309.6,,1.9
,12,134.8,,-13.5,,THAKRAL SERVICES (INDIA) LTD.,,,,181698,20080331,,,3.1,,,99.4,,159.4,,
,12,226.55,,,,PRIMUS CHEMICALS LTD.,,,,181768,20080331,,,,,,,,230.8,,
0.1,12,158.55,,-45.7,,AAGAM CAPITAL LTD.,,,,181866,20080331,,,-16.4,,,,,187.2,,
,12,32.0,,-2.8,,ISTREET NETWORK LTD.,,,31.5,181878,20080331,,,30.6,,,2.6,,30.3,,
30.4,12,7422.85,,2483.3,,PRISM CEMENT LTD.,,,4.8,181972,20080630,,,2416.3,,1.0,10215.1,,8312.1,,
,12,89.25,,2.3,,PRISM FINANCE LTD.,,,,181983,20080331,,,3.4,,,0.2,,95.1,,
23.7,12,8229.6,,-679.7,,PRITHVI INFORMATION SOLUTIONS LTD.,,,,182084,20080331,,,637.1,,,11127.9,,9608.7,,
,12,,,8.9,,P M C FINCORP LTD.,,,,182125,20080331,,,3.2,,,,,113.5,,
,12,1210.2,,-51.4,,PRITISH NANDY COMMUNICATIONS LTD.,,,3.1,182141,20080331,,,65.7,,,307.3,,1245.2,,
1.1,12,721.5,,9.8,,PRIYA LTD.,,,0.8,182220,20080331,,,8.2,,,1796.0,,795.7,,
102.7,12,3255.5,,404.7,,P V R LTD.,,,,182249,20080331,,,210.7,,,2688.2,,3572.0,,
,12,10724.55,235.5,-513.5,,RAIN INDUSTRIES LTD.,,,,182265,20081231,3122.2,13.3,850.5,2854.0,,12367.4,,12342.7,,8.6
,12,60.65,,0.2,,PRIYADARSHINI FABS LTD.,,,,182271,20080331,,,-72.8,,,16.2,,59.3,,
,12,2128.7,,186.5,,PRIYADARSINI LTD.,,,1.2,182284,20080331,,,-24.6,,,1956.6,,2189.7,,
,12,0.4,,,,TITAN INTECH LTD.,,,,182287,20080331,,,0.0,,,1.1,,0.4,,
,15,11.25,-1.0,-3.0,,PRIYANKA UDYOG LTD.,,,1.7,182386,20080630,-1.0,,1.6,,,0.1,,11.4,,
,12,26.6,,0.0,,PRO FIN CAPITAL SERVICES LTD.,,,,182417,20080331,,,-0.3,,,,,26.0,,
,12,89.05,,0.0,,PROCAL ELECTRONICS INDIA LTD.,,,,182465,20080331,,,-11.7,,,0.2,,87.9,,
688.4,12,6622.1,,1321.5,,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,,,,182523,20080630,,,1314.2,,2.3,6555.7,,7356.8,,
,12,53.25,,0.4,,PROFESSIONAL DIAMONDS LTD.,,,,182598,20080331,,,-0.8,,,,,53.6,,
,12,14.9,,,,PROGRESSIVE STEELS (INDIA) LTD.,,,,182774,20080331,,,-0.1,,,,,14.8,,
,12,168.8,-3.8,-22.6,,PROMACT PLASTICS LTD.,-0.4,,48.4,182851,20080331,-3.7,-1.3,53.4,4.9,,135.3,,182.5,,-2.7
,12,10.6,,,,PROTCHEM INDUSTRIES (INDIA) LTD.,,,,183068,20080331,,,-0.3,,,,,10.6,,
,12,,,,,PROTECH CIRCUIT BREAKERS LTD.,,,,183075,20080331,,,-0.1,,,,,27.7,,
,12,44.2,,,,PROTECH SWITCHGEARS LTD.,,,,183098,20080331,,,0.0,,,,,44.2,,
1.9,12,189.6,7.1,-22.9,,PROTO DEVELOPERS & TECHNOLOGIES LTD.,21.5,0.5,,183152,20080331,35.7,,30.3,10.6,,907.4,,208.5,,
0.1,12,93.75,,,,PROVESTMENT SERVICES LTD.,0.2,,,183186,20080331,0.0,0.1,1.7,,,4.1,,96.9,,-0.3
