sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,169.7,-1.8,5.9,,LINK PHARMA CHEM LTD.,,,0.9,128882,20090331,-17.3,,-1.8,-15.6,0.8,128.0,,175.0,,
,12,105.9,,0.0,,LINTAS MERCANTILE LTD.,,,,128953,20090331,,,0.1,,,,,105.9,,
0.1,12,335.1,-2.5,-41.9,,LIPPI SYSTEMS LTD.,0.6,,,129018,20090331,15.1,0.1,0.0,8.9,,265.2,7.5,381.5,,0.5
,12,,,0.3,,LIVERPOOL FINANCE LTD.,,,,129151,20090331,,,0.0,,,,,54.7,,
0.2,12,1346.6,,51.8,,SAHARA HOUSINGFINA CORPN. LTD.,2.2,,,129154,20090331,-0.6,0.2,17.6,-3.0,,,,1355.7,,
11.4,12,78.5,,18.0,,BAID GLOBAL VENTURES LTD.,,,0.1,129167,20090331,-0.2,,0.5,-0.3,,178.2,0.1,72.4,,
,12,1.45,,,,LLOYD CEMENTS LTD.,,,,129188,20090331,,,,,,,,1.4,,
0.5,12,6023.35,1.5,-109.9,,LEEL ELECTRICALS LTD.,,,,129190,20090331,288.6,0.8,203.7,270.2,,5905.9,,6199.6,,-0.9
,12,111.75,,13.9,,LLOYD ROCKFIBRES LTD.,,,,129196,20090331,0.5,0.1,-1.0,0.4,,124.1,,102.4,,
0.1,12,1440.75,,83.9,,LLOYDS FINANCE LTD.,,,,129212,20090331,,,-31.5,,,,,1404.6,,
0.9,12,3344.25,-84.8,1062.9,,LLOYDS METALS & ENERGY LTD.,-3.3,-40.5,,129219,20090331,-630.4,-7.6,284.4,-482.5,,5850.6,,3617.7,,
,12,16978.25,,1577.8,,UTTAM VALUE STEELS LTD.,-5.6,,896.6,129223,20090331,360.0,-4.1,-1648.5,369.7,,28072.3,,18210.8,,
4.2,12,1783.6,-0.7,16.8,,IZMO LTD.,3.9,0.2,,129366,20090331,7.2,0.6,23.2,,,263.9,2.6,1764.9,,0.6
,12,120.5,,,,LOHIA POLYESTER LTD.,,,,129413,20090331,,,-0.1,,,,,120.5,,
0.1,12,463.75,,0.8,,LOHIA SECURITIES LTD.,2.7,0.2,,129418,20090331,5.5,0.9,-29.1,,,,1.3,419.9,,0.4
13.3,12,3972.1,,-27.9,,LOK HOUSING & CONSTRUCTIONS LTD.,0.1,,89.9,129458,20090331,0.5,0.2,4.3,0.2,,213.9,,4336.1,,
1.0,12,1904.2,15.4,131.0,,LOKESH MACHINES LTD.,10.4,,,129506,20090331,84.1,13.5,3.8,25.8,2.0,919.6,,1932.4,,1.9
,12,104.45,,-4.6,,LONGVIEW TEA CO. LTD.,,,,129654,20090331,,,-0.5,,,,,101.3,,
,12,196.15,0.2,-49.9,,LORDS CHEMICALS LTD.,,,,129728,20090331,2.8,0.0,4.6,1.3,,275.7,,159.0,,
,12,117.35,,10.3,,LOTUS CHOCOLATE CO. LTD.,0.2,,,129795,20090331,2.0,,16.7,1.7,0.9,291.1,,121.9,,0.1
30.0,12,,,121.1,,LOVABLE LINGERIE LTD.,,,,129907,20090331,,,34.8,,,692.8,,479.6,,
,12,84.55,-7.3,-11.4,,L E L PROPERTIES (INDIA) LTD.,,,31.2,129979,20090630,-7.6,-0.2,26.5,,,4.9,,99.8,,
,12,5702.6,16.4,277.2,,LOYAL TEXTILE MILLS LTD.,,,9.5,129991,20090331,248.0,0.0,-141.3,199.8,,4413.3,,5635.6,,1.2
0.4,12,989.25,23.2,87.4,,LUMAX AUTOMOTIVE SYSTEMS LTD.,0.8,,,130240,20090331,142.9,4.5,8.5,110.1,0.1,1148.0,,1251.7,,3.4
,12,4420.55,271.9,398.1,,LUMAX INDUSTRIES LTD.,,,1.0,130248,20090331,1037.5,12.1,-16.2,748.4,49.3,5924.0,0.2,4853.3,,4.9
0.1,12,30.7,,-14.0,,LUMINAIRE TECHNOLOGIES LTD.,1.3,,,130282,20090331,3.5,2.0,-13.0,0.2,,,,31.4,,
,12,192.2,,40.2,,LUNAR DIAMONDS LTD.,,,,130310,20090331,,,-81.4,,,,,157.5,,
0.2,12,183.55,,1.2,,SIMPLEX MILLS CO. LTD.,,,,130365,20090331,-0.1,,-17.1,-0.1,,132.3,,169.0,,
,12,31763.45,318.3,4138.2,,LUPIN LTD.,,,12.0,130382,20090331,1763.2,35.4,4169.7,1382.7,1905.0,29938.5,,33915.3,,8.1
150.5,12,1222.3,4.8,254.0,,LUX INDUSTRIES LTD.,,,13.0,130459,20090331,19.3,0.1,32.6,15.9,,2955.6,,1199.5,,-1.5
7.1,18,1955.9,45.1,167.3,,LYKA LABS LTD.,,,,130513,20090930,154.8,5.6,-64.4,103.8,,1624.2,,1955.9,,0.3
,12,34.9,,1.1,,LYNX MACHINERY & COMMERCIALS LTD.,,,,130528,20090331,,,4.8,,,7.6,,36.1,,
,12,49.15,,7.7,,LYONS CORPORATE MARKET LTD.,,,,130543,20090331,,,5.3,,,0.2,,51.7,,
1.4,12,354.45,69.9,,,M B INDUSTRIES LTD.,0.8,16.6,,130769,20090331,414.6,2.3,4.1,321.8,,163.6,,640.4,,0.4
,9,,,-7.9,,M B M LTD.,,,,130798,20090331,,,-2.2,,,,,15.5,,
,12,45.45,,-2.7,,M B PARIKH FINSTOCKS LTD.,0.3,,,130817,20090331,0.4,0.1,0.3,,,4.1,,41.8,,
0.1,12,330.4,-21.5,142.8,,M C S LTD.,-25.8,-4.2,68.1,130982,20090331,-112.2,-14.6,27.9,-0.1,,,,363.6,,
,12,235.85,0.0,-19.5,,M H MILLS & INDS. LTD.,,,9.0,131379,20090331,1.7,0.1,-92.1,1.6,,387.5,,211.1,,0.0
7.2,12,181.45,,-1.4,,GREYCELLS EDUCATION LTD.,1.1,0.1,,131505,20090331,47.5,0.6,-58.4,,,22.7,,273.6,,
,12,224.0,0.4,37.0,,M K EXIM (INDIA) LTD.,,,,131603,20090331,-27.1,0.0,-5.7,-27.5,,17.3,,197.3,,
0.3,12,2222.0,15.1,355.4,,M M FORGINGS LTD.,13.6,2.5,,132027,20090331,285.0,1.9,102.3,219.3,,2135.4,,2243.9,,2.1
1.8,12,46.95,,,,M M RUBBER CO. LTD.,,,0.1,132115,20090331,-8.3,-7.2,7.5,0.3,,133.7,,50.9,,-1.4
22.6,12,99331.15,1.6,-12820.4,,M M T C LTD.,3.2,0.0,1.7,132144,20090331,1.5,-2.5,1402.2,0.8,,370177.8,,107330.6,,-1.6
,12,92.4,,-3.0,,M P AGRO INDS. LTD.,,,,132298,20090331,,,-7.2,,,0.6,,59.7,,
,12,89.6,,0.0,,EXELON INFRASTRUCTURE LTD.,,,,132408,20090331,0.1,0.1,10.0,,,295.2,,89.1,,
,12,242.4,,48.2,,M P TELELINKS LTD.,,,,132468,20090331,,,-50.6,,,140.7,,174.8,,
,12,-1.15,,,,AIKYAM INTELLECTUAL PROPERTY CONSULTANCY LTD.,,,,132477,20090331,,,-1.0,,,,,39.6,,
519.7,12,30765.65,429.1,9387.1,,M R F LTD.,,,1.4,132572,20090930,3117.7,93.3,2530.3,2429.7,140.2,61509.8,,27706.3,,3.5
,12,59.75,,3.4,,SRESTHA FINVEST LTD.,,,,132888,20090331,,,5.0,,,,,61.1,,
,12,527.2,-56.3,80.3,,M S L INDUSTRIES LTD.,-1.9,-1.7,,132924,20090331,-407.8,-4.5,-20.2,-333.0,,14.7,,445.4,-0.2,-3.9
,12,24.9,,,,M S SECURITIES LTD.,,,,133019,20090331,-0.5,,-0.8,,,,,24.1,,-0.5
,12,25.7,,-5.3,,TOMORROWLAND TECHNOLOGIES EXPORTS LTD.,,,,133028,20090331,,,-28.4,,,,,26.1,,
,12,1699.35,,19.6,,M T Z POLYFILMS LTD.,0.1,,,133170,20090331,-0.3,,-187.6,,1.7,935.0,,1621.9,,-0.4
,12,103.85,,-2.0,,M V COTSPIN LTD.,,,,133218,20090331,,,-11.2,,,,,98.1,,
,12,124.35,,0.1,,SYNERGY BIZCON LTD.,,,,133384,20090930,,,2.2,,,0.1,,125.5,,
,12,32.3,,,,MAA LEAFIN & CAPITAL LTD.,,,,133428,20090331,,,,,,,,32.3,,
,12,73.75,,0.0,,VENUS POWER VENTURES (INDIA) LTD.,,,,133490,20090331,,,5.6,,,66.6,,77.8,,
1.1,12,2123.7,,-506.5,,MAARS SOFTWARE INTL. LTD.,,,,133516,20090331,86.1,,-37.1,,,63.4,,2171.6,,
,12,2045.75,-3.6,319.5,,MAC CHARLES (INDIA) LTD.,0.3,,45.6,133547,20090331,4.8,0.9,197.0,7.3,,661.8,,2142.2,,-0.1
0.2,12,843.75,76.2,61.9,,MACHINO PLASTICS LTD.,,,,133644,20090331,535.3,17.4,0.5,244.6,,977.7,,1238.5,,0.2
,12,29.25,,-1.2,,MACK TRADING CO. LTD.,,,,133661,20090331,0.0,,1.0,,,0.3,,29.8,,0.0
,12,73.55,,-0.4,,MACKINNON MACKENZIE & CO. LTD.,,,,133672,20090331,,,-558.3,,,0.3,,75.8,,
1.7,12,1545.8,9.1,128.0,,M P S LTD.,,,0.2,133694,20091231,73.6,-8.5,71.3,31.6,,1419.8,33.9,1629.3,,7.5
,12,53.65,-0.9,-4.8,,MACRO INTERNATIONAL LTD.,,-0.2,0.1,133729,20090331,-1.1,,-0.6,,,9.1,,53.1,,
0.1,12,47.2,,-7.1,,RISHAB FINANCIAL SERVICES LTD.,0.1,,,133820,20090331,0.1,,4.1,,,,,47.9,,
,12,1472.25,0.2,138.0,,MADHAV MARBLES & GRANITES LTD.,,0.3,1.2,133937,20090331,-7.2,0.4,16.1,-11.0,,586.1,,1428.8,,1.8
1.6,12,13162.3,15.6,191.6,,MADHUCON PROJECTS LTD.,,5.0,,134113,20090331,756.0,12.8,469.1,298.5,,10257.6,,13761.5,,393.3
,12,0.05,,,,MADHUMILAN FINCORP LTD.,,,,134152,20090331,,,,,,,,0.0,,
,12,204.9,,0.0,,MADHUMILAN SYNTEX LTD.,,,10.6,134158,20090331,,,-6.7,,,,,195.6,,
,12,72.15,,,,MADHUR CAPITAL & FINANCE LTD.,,,,134172,20090331,,,-2.8,,,,,70.8,,
2.1,12,92.9,,2.6,,MADHUR INDUSTRIES LTD.,0.1,,,134184,20090331,1.0,0.3,-11.1,0.6,,67.6,,81.0,,
,12,184.55,9.9,-12.1,,MADHUSUDAN INDUSTRIES LTD.,,,,134283,20090331,15.9,0.5,-13.8,5.0,,122.6,,187.3,,0.5
,12,58.2,,11.5,,JOY REALTY LTD.,-2.5,,,134286,20090331,-31.5,,1.3,-29.0,,,,67.5,,
,12,1560.3,4.7,215.4,,CERA SANITARYWARE LTD.,,,,134290,20090331,45.9,6.7,131.1,29.7,3.3,1708.8,,1638.9,,4.9
,12,54.05,,2.1,,MADHUSUDAN SECURITIES LTD.,,,,134294,20090331,,,0.8,,,,,65.5,,
,12,6478.9,11.7,-399.6,,ANIK INDUSTRIES LTD.,,,7.8,134351,20090331,92.7,21.0,107.9,55.9,,10100.2,,6307.7,,3.8
,12,461.2,0.3,66.4,,SAFFRON INDUSTRIES LTD.,,,,134378,20090331,2.4,,1.4,1.3,,511.6,,452.2,,0.8
,12,7403.7,3.8,1044.9,,MADRAS ALUMINIUM CO. LTD. [MERGED],,,0.4,134423,20090331,43.0,2.8,458.6,36.7,,5422.0,,7528.7,,
91.2,12,40167.05,,6393.4,,RAMCO CEMENTS LTD.,,,,134435,20090331,,,3635.2,,81.8,27966.3,,46641.7,,
2.6,12,6515.0,,242.6,,MADRAS FERTILIZERS LTD.,,,0.1,134457,20090331,1.7,-0.4,-1453.8,3.4,,11243.3,,6061.5,,-1.3
0.1,12,293.95,,58.7,,HYBRID FINANCIAL SERVICES LTD.,,,27.2,134629,20090331,,,34.7,,,,,213.7,,
7.6,12,4811.2,0.1,720.6,,MAFATLAL INDUSTRIES LTD.,,,3773.8,134635,20090331,-74.2,-2.0,3375.1,-72.3,2.8,1511.9,,4226.8,,
,12,69.4,,16.0,,MAGICO EXPORTS & CONSULTANTS LTD.,,,,134773,20090331,,,14.6,,,27.7,,78.6,,
,12,127.85,,-21.0,,TRIDENT TOOLS LTD.,,,,134777,20090331,,,4.9,,,91.8,,175.8,,
9.1,12,30966.05,,-15.6,,MAGMA FINCORP LTD.,,,2.0,134789,20090331,468.9,112.0,390.4,257.1,,103.5,25.1,33044.9,,-4.6
,12,487.25,3.4,118.9,,MAGNA ELECTRO CASTINGS LTD.,0.2,0.1,0.3,134811,20090331,19.2,2.2,12.1,12.9,,660.2,,462.1,,0.4
0.7,12,132.8,,,,MAGNA INDUSTRIES & EXPORTS LTD.,,,,134817,20090331,-0.3,,4.4,,,156.4,,131.8,,-0.3
,12,84.7,,9.1,,MAGNANIMOUS TRADE & FINANCE LTD.,,,,134838,20090331,,,-0.1,,,35.4,,73.6,,
,12,58.1,,-0.4,,MAGNUM LTD.,,,,134957,20090331,,,-1.5,,,,,57.5,,
,12,3164.2,262.2,310.7,,MAGNUM VENTURES LTD.,6.8,8.9,0.5,134966,20090331,753.8,31.5,-8.9,443.4,,1221.7,0.1,3859.5,,0.9
1.3,12,1260.95,-6.0,13.5,,MAHA RASHTRA APEX CORPN. LTD.,,,37.7,135087,20090331,-23.0,-2.0,-28.2,-15.0,,2.7,,1202.8,,0.0
,12,355.65,,30.7,,MAHAAN FOODS LTD.,0.1,,,135099,20090331,5.9,0.2,5.2,4.8,,883.9,,357.8,,0.8
0.2,12,459.0,43.5,28.1,,MAHALAXMI RUBTECH LTD.,,2.5,0.8,135403,20090331,327.4,3.9,19.6,194.2,,828.4,,693.9,,6.5
0.9,12,257.2,,-10.1,,MAHALAXMI SEAMLESS LTD.,,,0.1,135405,20090331,,,36.3,,,368.9,,284.9,,
,12,,,,,MILLENNIUM ONLINE SOLUTIONS (INDIA) LTD.,,,,135448,20090331,,,,,,,,95.1,,
,12,110.9,,129.5,,MAHAN INDUSTRIES LTD.,,,,135467,20090331,0.5,,-8.5,,,,,48.5,,0.5
16.5,12,8615.55,0.2,1893.9,0.2,MAHANAGAR GAS LTD.,9.7,0.7,,135491,20090331,848.4,4.9,1470.1,3.1,,7036.4,23.9,9276.6,805.7,
398.3,12,241417.6,707.6,15632.7,,MAHANAGAR TELEPHONE NIGAM LTD.,795.4,29.1,19.9,135496,20090331,4135.6,79.7,2117.1,1755.6,,44637.1,19.8,248609.0,681.1,1.5
,12,357.35,,-96.8,,MAHANIVESH (INDIA) LTD.,,,,135511,20090331,,,0.8,,,,,249.3,,
,12,2176.25,0.7,218.7,,MAHARAJA SHREE UMAID MILLS LTD.,,,2.1,135590,20090331,672.5,0.5,59.8,4.9,,3034.1,,2750.5,,0.8
,12,2381.7,24.9,-163.8,,MAHARASHTRA ELEKTROSMELT LTD. [MERGED],1.6,,1.5,135651,20090331,72.0,1.4,408.9,41.7,,4258.5,0.1,2528.9,1.1,1.2
,12,51.85,,2.6,,MAHARASHTRA CORPORATION LTD.,,,,135675,20090630,,,0.2,,,14.5,,56.6,,
,12,279.3,,-8.0,,MAHARASHTRA POLYBUTENES LTD.,,,,135706,20090331,3.8,,29.1,3.8,,477.4,,302.8,,
,12,2211.15,,-129.0,,MAHARASHTRA SCOOTERS LTD.,,,0.7,135715,20090331,0.0,0.0,109.1,0.0,,27.7,,2225.5,,
9.5,12,15219.85,110.0,3024.7,,MAHARASHTRA SEAMLESS LTD.,26.9,,,135716,20090331,333.6,15.7,2578.5,41.4,,22111.3,,16139.7,,33.8
,12,84.3,,16.5,,MAHASAGAR TRAVELS LTD.,,,4.3,135799,20090331,,,-11.7,,,256.7,,84.2,,0.0
,12,92.45,,16.0,,MAHASHREE TRADING LTD.,,,,135825,20090331,,,1.5,,,,,84.6,,
0.1,12,73.25,,-3.1,,MAHAVEER INFOWAY LTD.,,,,135862,20090331,,,0.4,,,119.4,,93.9,,
,12,,,-80.1,,MAHAVIR IMPEX LTD.,,,,135929,20090331,,,0.5,,,,,365.5,,
12.8,12,43879.05,715.8,7050.2,,VARDHMAN TEXTILES LTD.,,,2251.7,135967,20090331,2589.8,-2.9,1420.2,1895.0,21.4,24953.8,0.3,45082.2,8.1,-6.7
,12,39.8,,,,MAHAVIRA FOODS LTD.,,,,135991,20090331,,,,,,,,39.8,,
,12,,,,,MAHESH AGRICULTURAL IMPLEMENTS & STEEL FORGINGS LTD.,,,,136135,20090331,,,0.1,,,59.6,,60.2,,
,12,3312.7,,-270.1,,M B L INFRASTRUCTURES LTD.,,,,136291,20090331,196.7,2.9,273.8,185.8,,5058.4,,3900.9,,8.0
,12,72403.6,,-8599.7,,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,15.3,,0.5,136443,20090331,113.8,42.0,2145.2,,,,17.2,74514.5,,39.3
964.9,12,123901.15,1204.0,16313.0,,MAHINDRA & MAHINDRA LTD.,,,102.7,136444,20090331,12377.6,253.9,8408.5,9266.4,2387.8,146681.3,107.1,143770.8,,205.5
,12,10061.45,85.6,82.3,,MAHINDRA C I E AUTOMOTIVE LTD.,,,0.2,136451,20090331,117.8,1.4,-414.0,925.4,,2671.5,0.8,9751.3,,-1.1
196.8,12,9209.45,634.5,1636.5,,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,,,,136461,20090331,1487.6,203.8,834.1,198.4,,3930.6,4.4,10995.9,,4.2
,12,7180.6,95.9,861.2,,MAHINDRA UGINE STEEL CO. LTD. [MERGED],,,,136491,20090331,450.5,6.3,-188.3,335.6,16.9,12084.4,7.4,7155.9,,5.3
26.0,12,26079.5,1585.0,12003.0,,TECH MAHINDRA LTD.,390.0,,,136494,20090331,3457.0,363.0,9866.0,799.0,,43601.0,,29662.0,,-34.0
,12,3116.35,,-1.1,,MAITHAN ALLOYS LTD.,,,,136636,20090331,,,1.4,,,6695.9,,3359.9,,
0.4,12,1030.5,1.8,117.1,,MAJESTIC AUTO LTD.,,,0.1,136701,20090331,122.2,0.1,45.4,120.6,,1329.5,,1056.9,,-0.3
,12,8.95,,-1.7,,MAJESTIC INDUSTRIES LTD.,,,,136716,20090331,-0.6,,-0.4,,,,,7.9,,-0.6
,12,10.95,,-0.1,,GLOBAL LAND MASTERS CORPN. LTD.,,,,136728,20090331,,,-0.1,,,,,10.9,,
0.1,12,48.9,,-1.6,,SYLPH TECHNOLOGIES LTD.,,,,136755,20090630,,,3.6,,,7.4,,50.1,,
,12,208.55,-18.0,10.1,,MAKERS LABORATORIES LTD.,0.1,,,136862,20090331,0.0,-0.3,23.9,0.2,,454.0,,234.2,,
,12,4.85,,-0.8,,MALABAR TRADING CO. LTD.,,,,137033,20090331,,,0.1,,,,,4.9,,
,12,1390.8,,-8.4,,MALANPUR STEEL LTD. [MERGED],,,,137073,20090331,,,-256.0,,,,,1093.3,,
2.0,12,346.2,3.3,32.6,,FORTIS MALAR HOSPITALS LTD.,3.8,2.1,,137080,20090331,84.7,3.2,-17.6,72.3,,333.0,,389.5,,
,12,687.45,,55.5,,MALLCOM (INDIA) LTD.,,,0.4,137356,20090331,,,14.3,,,1275.3,,642.0,,
,12,102.4,,-0.2,,LYPSA GEMS & JEWELLERY LTD.,,,,137443,20090331,,,4.9,,,,,82.4,,
,12,26.15,,,,EFFINGO TEXTILE & TRADING LTD.,,,,137505,20090331,,,,,,,,26.2,,
0.6,12,1464.7,20.1,130.7,,MALU PAPER MILLS LTD.,0.2,3.3,,137511,20090331,75.8,2.3,-53.4,48.0,,1523.6,,1547.6,,1.9
2.2,12,3636.35,-2.4,66.4,,MALWA COTTON SPG. MILLS LTD.,,,3.0,137554,20090331,3.7,1.2,-437.2,0.8,7.2,4589.0,2.5,3466.8,,1.6
,12,15095.45,477.9,1520.0,,MAN INDUSTRIES (INDIA) LTD.,2.4,19.8,,137688,20090331,1877.6,3.6,474.3,1371.8,,18948.0,,17183.0,,2.1
,12,1796.4,52.3,331.6,,MANALI PETROCHEMICALS LTD.,,,,137790,20090331,397.5,0.8,70.3,344.1,5.0,3955.6,,1738.1,,0.3
81.7,12,4777.0,,-2351.9,,MANAPPURAM FINANCE LTD.,,,,137828,20090331,,,303.0,,,,,6621.7,,
0.4,12,18.45,,0.7,,S & T CORPORATION LTD.,,,,137920,20090331,,,2.3,,,3.5,,19.8,,
,12,4724.0,277.4,521.0,,MANDHANA INDUSTRIES LTD.,1.4,,0.2,138063,20090331,1180.5,5.2,365.6,892.4,,4060.1,,5503.7,,0.0
,12,,,,,PARAB INFRA LTD.,,,,138113,20090331,,,,,,,,7.2,,
,12,31.7,-31.7,,,MANGAL KNITS LTD.,,-5.8,52.7,138225,20090331,-90.9,-5.8,52.8,-46.3,,2.7,,11.1,,
,12,4800.9,26.3,1363.5,,MANGALAM CEMENT LTD.,,,199.4,138278,20090331,547.4,2.0,971.6,472.3,2.1,6986.3,1.1,5173.9,,0.0
4.0,12,835.25,12.6,77.7,,MANGALAM DRUGS & ORGANICS LTD.,0.5,,,138286,20090331,105.9,1.6,8.5,91.2,,1026.7,,893.8,,
0.1,12,538.0,,-4.4,,MANGALAM INDUSTRIAL FINANCE LTD.,,,,138305,20090331,,,-0.9,,,,,962.6,,
2.3,12,829.45,,23.7,,MANGALAM TIMBER PRODUCTS LTD.,,,1.7,138335,20090331,,,14.9,,,758.3,,903.8,,
,12,10157.55,118.0,52.0,,MANGALORE CHEMICALS & FERTILIZERS LTD.,,-0.2,20.6,138378,20090331,288.6,27.7,281.7,141.5,,24724.5,,11276.8,,1.6
,12,123628.0,44.7,19934.0,,MANGALORE REFINERY & PETROCHEMICALS LTD.,,,19.0,138385,20090331,442.7,12.4,11925.4,349.5,0.9,427188.9,61.4,122692.7,,41.7
,12,112.85,,-15.7,,MANGALYA SOFT-TECH LTD.,,,,138397,20090331,,,-0.3,,,0.5,,112.6,,
4.4,12,13538.6,,8278.2,,M O I L LTD.,,,,138401,20090331,,,6637.9,,16.7,12992.5,,16838.6,,
,12,131.65,,52.5,,MANIPAL FINANCE CORPN. LTD.,-1.5,,6.7,138722,20090331,-4.5,-2.9,2.4,,,,,149.5,,-0.1
,12,1174.85,,22.3,,MANJEERA CONSTRUCTIONS LTD.,0.1,,,138925,20090331,44.4,0.8,101.1,43.0,,637.5,,1246.9,,0.3
0.5,12,878.35,,86.8,,MANJUSHREE TECHNOPACK LTD.,3.9,,,139000,20090331,311.8,14.4,74.9,290.4,,1187.9,,994.0,,3.1
,12,37.9,,4.4,,INDIA HOME LOAN LTD.,-0.1,,,139221,20090331,-0.9,-0.1,1.3,,,,,37.2,,-0.7
,12,69.45,0.1,-0.9,,RAAJ MEDISAFE INDIA LTD.,,,,139307,20090331,0.7,,0.8,0.6,,63.0,,80.4,,
,12,209.85,,,,MANOR FLOATEL LTD.,,,,139337,20090331,,,-18.9,,,86.4,,204.4,,
,12,28.15,,,,MANOWAY INVESTMENTS PVT. LTD.,,,,139371,20090331,,,3.4,,,1.7,,28.2,,
0.1,12,126.4,,-6.6,,MANRAJ HOUSING FINANCE LTD.,,,,139389,20090331,,,0.0,,,7.4,,131.9,,
,12,,,,,MANSAROVAR PAPER & INDS. LTD.,,,,139432,20090331,,,,,,,,7.8,,
0.1,12,93.95,,21.9,,MANSI FINANCE (CHENNAI) LTD.,,,,139478,20090331,15.5,,0.4,,,0.5,,106.1,,
,12,48.1,,-21.5,,MANSOON TRADING CO. LTD.,,,,139521,20090331,,,-14.9,,,,,40.5,,
,12,476.0,,-216.1,,ACME RESOURCES LTD.,0.1,,,139583,20090331,6.8,0.1,56.6,,,,,604.2,,6.6
1.0,12,2354.75,16.8,-41.9,,S R S REAL INFRASTRUCTURE LTD.,0.1,,,139644,20090331,26.3,2.7,31.9,4.9,,1405.0,,2977.3,,1.8
74.0,12,5241.05,25.0,300.6,,MANUGRAPH INDIA LTD.,,8.4,4.4,139685,20090331,84.0,10.8,368.9,42.4,43.1,4383.9,,5277.0,,-2.6
,12,2.9,,-0.2,,MANVIJAY DEVELOPMENT CO. LTD.,,,,139705,20090331,,,-0.1,,,,,2.9,,
,12,26.6,,0.0,,MAPLE CIRCUITS LTD.,,,5.4,139757,20090331,,,-0.2,,,,,23.9,,
0.1,12,,,0.6,,MAPLLE INFRAPROJECTS LTD.,,,,139766,20090331,,,-2.0,,,43.7,,56.1,,
,12,16.55,,5.1,,MAPRO INDUSTRIES LTD.,,,,139799,20090331,,,-0.1,,,21.4,,38.5,,
,18,3531.2,4.5,290.1,,MARAL OVERSEAS LTD.,,,10.8,139826,20090930,-74.6,2.6,-418.7,-82.3,,5211.8,1.7,3531.2,,-1.1
0.1,12,108.45,,77.9,,MARATHWADA REFRACTORIES LTD.,,,0.1,139884,20090331,,,9.8,,,,,108.0,,
,12,84.25,,138.9,,MARDIA EXTRUSIONS LTD. [MERGED],,,,139998,20090331,,,134.3,,,4.6,,162.9,,
0.1,12,142.6,,4.3,,MARDIA SAMYOUNG CAPILLARY TUBES CO. LTD.,,,,140010,20090331,,,14.7,,,246.3,,182.9,,
42.8,12,8152.75,,389.5,,MARG LTD.,4.5,0.3,,140029,20090331,120.0,4.5,409.0,2.8,,4521.9,,9484.1,,96.6
1.7,12,432.05,,12.5,,MARG PROJECTS & INFRASTRUCTURE LTD.,,,,140031,20090331,12.3,,17.2,12.3,,176.9,,695.5,,
,12,102.95,,,,MARG TECHNO PROJECTS LTD.,,,,140036,20090331,,,-0.4,,,,,102.7,,
1695.6,12,8711.75,11.1,1516.6,,MARICO LTD.,,,0.7,140097,20090331,210.2,1.8,1421.0,173.5,57.3,19239.2,12.8,9106.9,,0.4
,12,107.8,,-0.8,,GREENCREST FINANCIAL SERVICES LTD.,,,,140119,20090331,,,0.2,,,,,111.6,,
0.1,12,588.95,0.8,204.4,,MARIS SPINNERS LTD.,,0.2,1.2,140214,20090331,-1.6,0.3,-27.4,-2.9,,605.9,,493.6,,
,12,146.2,,7.3,,MARKET CREATORS LTD.,0.9,0.4,,140296,20090331,1.4,0.1,-3.2,,,,,138.3,,
0.7,12,1001.35,4.9,52.8,,MARMAGOA STEEL LTD.,,,,140384,20090331,14.6,0.4,-63.9,9.3,,1868.0,,962.1,,
,12,522.55,,55.7,,MARSONS LTD.,0.4,0.1,0.1,140548,20090331,3.3,1.8,-7.4,0.2,,438.4,,728.5,,0.8
,12,57.25,,5.1,,ADVANCE POWERINFRA TECH LTD.,,,,140549,20090331,,,0.2,,,1.4,,57.9,,
,12,12.95,,-9.2,,MARSON'S TEXTILES LTD.,,,,140550,20090331,,,9.2,,,,,13.1,,
,12,650.45,1.3,-6.8,,MARTIN BURN LTD.,,,2.1,140577,20090331,-12.3,,15.2,-13.7,,26.0,,734.3,,0.1
,12,,,-0.2,,PINE ANIMATION LTD.,,,,140655,20090331,,,-0.4,,,3.9,,5.1,,
,12,90.5,,6.8,,MARUTI INFRASTRUCTURE LTD.,,,0.1,140753,20090331,-1.4,,0.8,,,12.0,,88.2,,-1.4
,12,9.3,,0.0,,MARUTI ORGANICS LTD.,,,,140784,20090331,,,-1.2,,,,,9.2,,
,12,455.5,,26.9,,MARUTI SECURITIES LTD.,,,,140810,20090331,,,-210.8,,,,,343.3,,
,12,0.0,,,,MARUTI TELSTAR INDS. LTD.,,,,140822,20090331,,,,,,,,,,
