sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,573.35,,118.2,,MUKESH BABU FINANCIAL SERVICES LTD.,0.0,,,150169,20110331,,,52.1,,,,,627.1,,
,12,380.3,0.4,,,MUKESH STEELS LTD.,,,,150259,20110331,4.2,0.3,1.7,2.8,,719.2,,422.9,,0.7
,12,254.15,,-9.7,,MUKESH STRIPS LTD.,,,,150260,20110331,1.2,,3.2,0.6,,460.4,,268.1,,0.6
,12,2107.7,239.8,275.7,,MUKTA ARTS LTD.,1.5,,86.2,150305,20110331,569.3,8.3,-61.6,7.1,,1880.9,,2260.0,,2.5
,12,160.85,,-0.3,,MUKUNDA INDUSTRIAL FINANCE LTD.,,,,150400,20110331,-2.4,-1.4,-7.6,,,,,158.5,,-1.0
1.3,12,102.1,,9.0,,MULLER & PHIPPS (INDIA) LTD.,-0.2,,20.1,150468,20110331,-1.1,,1.2,-0.6,,123.7,,83.6,,-0.3
0.2,12,63.1,,-37.6,,KRISHNA VENTURES LTD.,,,,150611,20110331,,,0.5,,,2.7,,113.4,,
,12,104.8,,-1.8,,MULTIPLUS HOLDINGS LTD.,,,,150725,20110331,,,9.7,,,,,110.1,,0.0
,12,0.95,,-0.1,,MULTIPURPOSE TRADING & AGENCIES LTD.,,,,150738,20110331,,,-0.2,,,1.0,,1.0,,
0.9,12,5128.25,-3.6,736.4,,MUNJAL SHOWA LTD.,-7.3,,10.5,150968,20110331,235.1,-1.7,340.2,195.6,,13884.2,1.7,5001.7,,5.9
0.5,12,123.4,,25.9,,MUNOTH CAPITAL MARKETS LTD.,0.4,,,150992,20110331,1.1,0.7,5.8,,,,,120.9,,
,12,111.45,,-5.4,,MUNOTH FINANCIAL SERVICES LTD.,0.2,,0.1,150995,20110331,0.2,,-3.1,,,,0.1,101.7,,-0.1
,12,140.55,3.9,-44.6,,MUNOTH COMMUNICATION LTD.,0.5,,,150999,20110331,7.5,0.4,0.2,0.1,,61.7,0.0,151.6,,2.6
1.0,12,15909.35,2.0,94.3,,MURLI INDUSTRIES LTD.,4.8,0.2,,151103,20110331,236.8,1.4,-1970.0,225.8,,7802.9,,15668.8,,1.7
2.2,12,4732.2,0.0,317.9,,MURUDESHWAR CERAMICS LTD.,0.0,,0.6,151174,20110331,,,53.0,0.0,0.2,1858.2,,4771.5,,0.0
,12,6.4,,,,M F S INTERCORP LTD.,,,,151251,20110331,,,,,,,,6.4,,
1.5,12,1430.25,,-631.5,,MUTHOOT CAPITAL SERVICES LTD.,1.7,,,151314,20110331,3.6,1.8,96.7,,,1.1,,1813.7,,0.1
,12,3.45,,,,MUZAFFARNAGAR STEELS LTD.,,,,151382,20110331,,,-0.1,,,,,3.4,,
0.1,12,283.9,0.0,-33.0,-0.2,M F L INDIA LTD.,0.0,,,151389,20110331,49.1,,10.7,0.0,,759.5,,563.9,,-29.7
0.0,12,350.75,,,,KOFFEE BREAK PICTURES LTD.,,,,151390,20110331,-4.7,,0.1,,,254.5,-4.7,290.6,,
0.0,12,274.7,,,,MADHAV INFRA PROJECTS LTD.,1.1,,,151455,20110331,24.1,1.6,-1.5,8.7,,13824.2,,461.0,,9.7
84.5,12,17150.8,22.8,520.7,,HEIDELBERG CEMENT INDIA LTD.,,,0.8,151476,20111231,407.9,10.8,291.7,318.1,,11322.0,3.9,21779.4,-6.7,5.3
2.8,12,3973.2,6.4,-275.6,,MYSORE PAPER MILLS LTD.,,,0.1,151512,20110331,42.0,1.4,-847.8,33.0,7.0,3436.0,,4480.3,,1.4
,12,637.5,-2.8,-45.1,,MYSORE PETRO CHEMICALS LTD.,,,1.8,151513,20110331,-109.4,0.3,-38.1,-106.9,0.8,856.1,,718.6,,0.2
,12,35.85,,-2.1,,N B FOOTWEAR LTD.,,,,151655,20110331,,,-4.3,,,,,34.1,,
,12,140.85,,-18.0,,N B I INDUSTRIAL FINANCE CO. LTD.,,,,151659,20110331,,,14.1,,,,,143.5,,
,12,39.6,,0.1,,N C C BLUE WATER PRODUCTS LTD.,,,,151714,20110331,,,-5.9,,,,,37.7,,
,12,4.95,,-0.1,,N C C FINANCE LTD.,,,,151715,20110331,,,-1.3,,,,,4.7,,
,12,679.7,7.1,-5.1,,NIMBUS PROJECTS LTD.,0.1,,,151742,20110331,7.2,,27.1,,,294.3,,770.6,,0.0
13.8,12,6229.0,33.7,565.2,,N C L INDUSTRIES LTD.,,19.2,5.0,151756,20110331,271.6,1.7,234.2,125.2,,4644.3,,6311.1,5.2,87.1
,12,59.9,,0.8,,N C L RESEARCH & FINANCIAL SERVICES LTD.,,,,151759,20110331,,,1.4,,,30.3,,64.4,,
,12,2192.75,148.8,247.7,,GAYATRI SUGARS LTD.,2.8,,0.6,151797,20110331,1278.0,0.5,-94.8,988.8,,1157.1,,3002.3,,2.7
0.0,12,177.05,,-4.9,,N D A SECURITIES LTD.,0.5,,,151834,20110331,1.7,1.2,0.4,,,,0.0,147.7,,0.0
,12,527.05,,50.2,,N D METAL INDS. LTD.,,,0.0,151876,20110331,-1.1,,0.6,0.0,,319.1,,534.4,,-1.1
,12,795.55,,0.1,,N E P C AGRO FOODS LTD.,,,,151944,20110331,,,3.3,,,14.5,,795.7,,
0.5,12,2675.55,,17.2,,N E P C INDIA LTD.,,,,151946,20110331,-2.0,,-20.7,,,2.6,,2663.3,,-2.0
,12,21.25,,-0.3,,NATIONAL WIND POWER CORPN. LTD.,,,,151949,20110331,,,-1.7,,,,,20.6,,
,12,141.9,,,,N E P C TEXTILES LTD.,,,,151951,20110930,,,-0.6,,,,,141.9,,
0.3,12,162.1,,20.3,,N G INDUSTRIES LTD.,0.1,0.4,,151989,20110331,3.1,2.7,18.6,0.7,,111.7,,142.9,,-0.9
1.2,12,285.35,9.8,43.3,,N G L FINE-CHEM LTD.,,,,151997,20110331,14.3,0.9,24.1,0.0,4.5,378.4,,317.1,,3.6
,12,9689.5,,707.8,,N I I T LTD.,,,,152087,20110331,37.3,1.1,497.4,,,6499.3,,10074.2,,5.6
0.9,12,4607.8,4.2,108.2,,N K INDUSTRIES LTD.,,,1.8,152228,20110331,32.6,2.8,-121.2,23.3,,35739.7,,6657.0,,2.3
,12,4.6,,,,N P CHEWING GUMS LTD.,,,,152571,20110331,,,,,,,,4.6,,
0.1,12,559.4,,15.5,,N P R FINANCE LTD.,0.0,,,152605,20110331,-0.2,0.1,1.8,,,16.1,,560.7,,-0.3
,12,3239.1,10.9,430.4,,N R AGARWAL INDS. LTD.,0.3,,,152640,20110331,97.6,0.2,279.0,72.8,,4832.8,,3887.2,,1.3
8.4,12,4106.35,52.6,355.9,,N R B BEARINGS LTD.,,,,152643,20110331,383.8,,539.2,318.3,35.3,5178.7,11.2,4579.3,,1.7
,18,2188.7,,-367.4,,N R C LTD.,,,0.1,152653,20110331,2.6,0.3,-961.0,-2.2,,7.4,,3966.9,-0.5,
0.1,12,539.45,-10.6,-101.7,,N R INTERNATIONAL LTD.,,,2.7,152699,20110331,-36.2,-0.1,-25.9,-13.6,,321.3,,576.9,,-8.2
,12,476.2,,-6.5,,NAGA DHUNSERI GROUP LTD.,,,41.8,153269,20110331,-0.4,-0.4,60.2,,,3.4,,504.6,,0.0
,12,84.15,,0.7,,NAGARJUNA AGRI TECH LTD.,,,,153355,20110331,0.7,,-16.5,0.7,,16.9,,78.0,,
,12,5573.15,37.4,657.3,,N A C L INDUSTRIES LTD.,-3.1,,,153357,20110331,741.4,15.7,30.8,660.4,10.0,6354.2,1.9,5595.8,,0.5
,12,65021.55,0.0,-2513.8,,N C C LTD.,,,25.5,153366,20110331,,,1634.5,0.0,,50737.3,,71282.2,,0.0
98.1,12,27674.3,4.9,412.6,,NAGARJUNA FERTILIZERS & CHEMICALS LTD. [MERGED],,,,153375,20110331,933.6,-6.2,1173.5,892.0,131.1,30893.7,,35150.9,,17.3
,12,0.9,,-0.1,,ERGON POWER CORPN. LTD.,,,,153390,20110331,,,-0.3,,,,,0.9,,
,12,704.75,,3.4,,NAGPUR POWER & INDS. LTD.,,,,153567,20110331,-0.3,0.1,43.9,,,120.1,,648.4,,-0.4
,12,2712.8,9.5,-141.1,,NAGREEKA EXPORTS LTD.,0.2,,,153595,20110331,68.5,0.3,61.6,59.6,,5583.5,,2937.4,,-1.1
,12,1293.75,2.2,148.2,,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,,,,153598,20110331,2.2,,9.6,,,,,1287.8,,
,12,3010.2,199.7,-801.1,,NAHAR POLY FILMS LTD.,,,,153622,20110331,1591.0,2.8,37.3,1385.5,,1665.4,0.4,3117.5,,2.6
,12,17379.6,184.5,-1469.8,,NAHAR INDUSTRIAL ENTERPRISES LTD.,,,,153631,20110331,1290.1,7.0,341.1,980.7,5.3,12475.6,,19312.8,,12.6
,12,19165.5,356.3,-2232.1,,NAHAR SPINNING MILLS LTD.,,,41.2,153642,20110331,1603.1,24.7,1197.3,1158.5,,13920.8,0.2,22475.6,,21.2
,12,78.9,,,,NAINA SEMICONDUCTORS LTD.,,,,153748,20110331,,,1.4,,,68.9,,78.3,,
,12,57.0,0.0,0.4,,NAISARGIK AGRITECH (INDIA) LTD.,,,,153801,20110331,,,0.4,,,27.3,,71.2,,
3.1,12,13576.3,0.0,1041.3,,NAKODA LTD.,,0.0,3.1,153868,20111231,370.8,32.0,486.4,331.7,,21387.0,,16030.3,,7.1
,12,2086.25,0.1,-39.9,,NALCO WATER INDIA LTD.,20.8,,0.0,153929,20110331,381.0,-1.0,-331.8,362.2,150.7,2731.7,,2321.8,,-6.1
,12,2.3,,,,NALIN CHEMICALS LTD.,,,,153935,20110331,,,,,,,,2.3,,
0.2,12,100.9,,5.8,,NALIN LEASE FINANCE LTD.,,,,153939,20110331,1.5,0.4,4.4,,,0.6,,101.8,,1.1
0.0,12,293.3,,0.8,,B G I L FILMS & TECHNOLOGIES LTD.,0.1,,1.7,153994,20110331,0.1,,5.4,,,253.4,0.0,334.3,,
,12,47.1,,,,NAM SECURITIES LTD.,0.0,,,154000,20110331,0.8,,0.3,,,,,45.8,0.8,
,12,32.6,,1.4,,NAMASTE EXPORTS LTD.,0.0,,,154065,20110331,-35.1,,3.8,-35.1,,42.2,,31.0,,0.0
,12,41.4,,-1.0,,NAMTECH ELECTRONIC DEVICES LTD.,,,,154181,20110331,,,-2.4,,,,,40.3,,
,12,5031.95,158.7,624.9,,NANDAN DENIM LTD.,1.1,,,154314,20110331,949.9,2.2,173.5,778.9,,5194.1,,5073.8,,0.7
,12,1221.3,,124.8,,NARAINGARH SUGAR MILLS LTD.,,,0.0,154650,20110331,0.7,0.1,57.3,0.0,,947.9,,1191.2,,0.6
0.1,12,35.35,,-3.4,,NARANG INDUSTRIES LTD.,,,0.1,154681,20110331,-0.3,,-1.7,-0.3,,,,34.4,,
,12,,,-156.3,,NARAYANI STEELS LTD.,,,,154791,20110331,15.3,,8.1,1.3,,2466.7,,672.7,,
,12,313.55,,43.6,,NARENDRA PROPERTIES LTD.,,,0.1,154893,20110331,,,21.7,,,103.2,,270.5,,0.0
,12,0.0,,,,MAHAVIR GREEN CROP LTD.,,,,155050,20110331,,,0.0,,,,,0.0,,
0.1,12,35.0,,,,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,,,,155104,20110331,,,0.0,0.0,,2.0,,35.1,,
,12,35.05,,-4.0,,JAY MAHESH INFRAVENTURES LTD.,,,,155258,20110331,,,0.6,,,,,34.9,,
,12,30.1,,-0.4,,NATCO ECONOMICALS LTD.,,,,155417,20110331,,,0.0,,,,,30.1,,
4.1,12,6161.45,53.0,323.1,,NATCO PHARMA LTD.,3.8,,,155423,20110331,351.1,7.0,521.2,232.9,110.5,3537.6,9.5,6990.3,,16.7
25.0,12,1072.25,0.1,,,NATH BIO-GENES (INDIA) LTD.,0.3,,0.2,155448,20110331,7.5,0.1,79.6,1.7,56.9,1004.0,,1032.2,,5.3
,12,616.85,,28.2,,NATH PULP & PAPER MILLS LTD.,0.0,,0.1,155467,20110331,,,18.8,0.0,,784.9,,663.6,,
,12,115.95,,15.5,,TECHINDIA NIRMAN LTD.,,,,155471,20110331,,,10.8,,,159.2,,378.8,,
8.1,12,107890.1,148.0,13976.1,,S J V N LTD.,-71.6,4.2,14.5,155509,20110331,1399.5,155.9,9121.3,1147.7,5.0,18266.0,6.6,111364.8,,5.0
,12,142780.5,841.5,16304.8,,NATIONAL ALUMINIUM CO. LTD.,,,,155529,20110331,10582.1,70.7,10693.0,8784.4,11.9,64619.0,53.1,151171.2,32.6,4.3
24.5,12,32616.55,,954.1,,N B C C (INDIA) LTD.,,,2.3,155548,20110331,,,1403.4,,0.0,29824.9,,34862.9,,
23.8,12,32650.7,6.9,-2856.0,,NATIONAL FERTILIZERS LTD.,-8.4,1.6,,155581,20110331,41.5,-9.6,1385.0,24.3,,58394.4,1.1,35715.6,0.0,4.7
,12,126.0,,-1.7,,NATIONAL FLASK INDS. LTD.,,,,155584,20110331,,,-226.7,,,,,123.2,,0.0
0.1,12,269.45,10.3,-24.3,,NATIONAL GENERAL INDS. LTD.,,,0.0,155590,20110331,38.7,0.1,2.2,27.9,,452.5,,290.5,,0.4
72.1,12,471854.15,,30122.6,,N H P C LTD.,,,281.7,155600,20110331,,,21685.1,,,43052.9,,503827.1,,
101.5,12,248783.1,0.0,48589.5,,N M D C LTD.,,0.0,13.3,155630,20110331,,,64992.2,0.0,120.6,113757.7,0.0,283510.6,0.0,0.0
,12,4422.3,1.3,249.3,,NOCIL LTD.,,,15.0,155636,20110331,59.5,5.4,333.2,7.4,27.3,4846.7,,4532.9,,3.8
,12,374.5,0.6,57.3,,NATIONAL OXYGEN LTD.,,,0.6,155637,20110331,25.5,,6.3,25.0,,205.0,0.0,368.7,,-0.1
,12,1783.4,,429.0,,NATIONAL PEROXIDE LTD.,,,0.7,155641,20110331,8.5,0.3,581.5,8.2,,1997.2,,2394.9,,
3.6,12,440.25,1.0,30.7,,NATIONAL PLASTIC INDS. LTD.,,,,155645,20110331,19.6,0.3,20.5,16.0,,624.8,,472.0,,2.3
,12,336.75,,39.3,,NATIONAL PLYWOOD INDS. LTD.,,,,155647,20110331,3.8,,-16.5,4.0,,242.4,,352.1,,-0.2
17.2,12,10450.65,35.7,703.7,,NATIONAL STEEL & AGRO INDS. LTD.,3.1,,,155674,20110331,191.0,0.8,322.4,66.4,,26367.0,0.0,11274.4,,-0.8
137.8,12,1319928.35,3240.4,110850.3,55.9,N T P C LTD.,147.3,238.4,81.6,155695,20110331,59050.6,248.3,91025.9,49969.4,283.0,543737.1,42.9,1392843.2,1860.1,17.4
16.2,12,96.65,15.4,7.4,,NATIONAL STANDARD (INDIA) LTD.,,,,155706,20110331,16.5,0.8,-81.4,0.8,,,,133.1,,
0.1,12,418.9,,-3.6,,ROYAL INDIA CORPN. LTD.,,,,155727,20110331,,,6.0,,,,,369.6,,
0.1,12,471.9,,-245.9,,NATRAJ PROTEINS LTD.,0.1,,0.1,155756,20110331,1.0,,16.7,1.6,,1895.8,,607.3,,-0.7
,12,220.05,,3.6,,NATURA HUE CHEM LTD.,,,,155795,20110331,,,3.8,,,70.8,,193.5,,
,12,418.1,0.0,55.8,,NATURAL CAPSULES LTD.,0.0,,,155801,20110331,,,44.7,0.0,4.3,365.6,,443.1,,0.0
0.1,12,23.55,,1.5,,NATURITE AGRO PRODUCTS LTD.,,,,155871,20110331,1.8,,7.6,,,22.0,,29.6,,1.8
,12,238.5,,-4.0,,NAVA BHARAT ENTERPRISES LTD.,,,,155989,20110331,,,-4.3,,,,,236.6,,
,12,23158.95,161.3,1446.3,,NAVA BHARAT VENTURES LTD.,,,0.0,155990,20110331,400.8,23.3,3037.9,158.6,1.1,11055.4,17.9,23563.5,,9.4
0.2,12,247.05,10.9,,,NAVAL TECHNOPLAST INDS. LTD.,0.1,,,156037,20110331,13.6,,1.7,2.6,,240.7,,247.0,,
,12,992.85,,0.0,,NAVCOM INDUSTRIES LTD.,,,,156111,20110331,,,-0.1,,,0.6,,992.8,,
0.3,9,283.65,22.0,8.5,,NAVKAR BUILDERS LTD.,0.1,,,156347,20110331,79.7,0.9,11.0,53.4,,202.7,,345.8,,2.5
,12,29.85,,10.6,,NAVKETAN MERCHANTS LTD.,,,,156405,20110331,,,0.0,,,,,30.1,,
28.8,12,4221.4,222.1,549.5,,NAVNEET EDUCATION LTD.,,,,156454,20110331,385.1,8.4,775.5,62.7,,5475.9,17.5,4517.5,,10.0
,12,39.0,,,,NEELACHAL TECHNOLOGIES LTD.,,,,156969,20110331,2.0,0.1,-1.3,1.9,,,,38.3,,
0.1,12,272.6,0.6,0.5,,NEELAMALAI AGRO INDS. LTD.,,,,157017,20110331,2.2,0.2,28.5,0.4,,185.6,,277.9,,1.0
,12,58.35,,-14.9,,NEELKANTH ROCKMINERALS LTD.,,,,157111,20110331,0.1,0.1,0.0,,,12.3,,59.2,,
,12,11.9,,0.1,,NEW MARKETS ADVISORY LTD.,,,,157165,20110331,,,0.1,,,0.5,,11.9,,
0.0,12,221.55,0.0,-54.9,,NEERAJ PAPER MKTG. LTD.,,,,157217,20110331,1.0,,5.6,,,837.2,,255.7,,1.0
0.2,12,1248.25,,-100.6,,NEHA INTERNATIONAL LTD.,0.2,,,157348,20110630,2.7,1.2,10.3,,,440.3,,1790.6,,1.1
,12,524.65,,,,NEIL INDUSTRIES LTD.,,,,157413,20110331,2.3,,3.0,,,,,560.3,,2.3
0.6,12,3972.5,32.6,443.9,,NELCAST LTD.,,,27.3,157436,20110331,510.5,3.8,868.9,396.6,,5574.7,,3908.1,,33.9
,12,1917.85,,406.6,,NELCO LTD.,,0.3,29.2,157438,20110930,92.3,78.1,-165.4,10.1,,1136.0,2.7,1909.6,,1.1
,12,2366.65,46.5,4.9,,NEO CORP INTL. LTD.,2.3,9.1,,157577,20110331,211.2,6.4,141.9,142.8,,2499.8,,2745.4,,3.7
0.1,12,693.7,0.0,1.3,,COUNTRY CONDO'S LTD.,0.0,,,157599,20110331,,,2.5,0.0,,35.9,,698.5,,0.0
0.1,12,518.3,-0.4,14.8,,NEOGEM INDIA LTD.,,,0.7,157604,20110331,-2.7,,14.3,,,820.0,,626.4,,-2.3
,12,156.3,,-1.5,,NEOTECH SOLUTIONS & SECURITIES LTD.,,0.0,,157660,20110930,,,0.5,,,8.4,,155.6,,
,12,219.3,,-0.5,,NEPTUNE EXPORTS LTD.,,,,157705,20110331,,,24.3,,,0.9,,233.8,,
2.4,12,2700.5,,843.2,,NESCO LTD.,,0.0,177.7,157795,20110331,68.7,1.0,686.2,62.1,,1178.0,,3136.5,,5.6
3226.2,12,35382.9,1052.7,11576.5,,NESTLE INDIA LTD.,93.6,,,157827,20111231,6975.3,291.7,9615.5,5287.4,129.0,76973.1,,44660.1,,0.3
33.0,12,1843.05,,57.9,,NET 4 INDIA LTD.,79.1,,,157841,20110331,120.1,16.8,149.5,,,2009.9,,2160.5,,0.9
,12,67.45,,,,NETVISTA VENTURE LTD.,,,,158019,20110630,,,-109.0,,,0.9,,12.6,,
0.1,12,543.55,,124.1,,NETWORK LTD.,,,,158052,20110331,,,-8.4,,,,,537.7,,
0.3,12,1046.45,,7.9,,MONARCH NETWORTH CAPITAL LTD.,-52.1,,,158081,20110331,-59.5,-23.5,-30.4,,,,17.3,849.0,,-1.8
0.9,12,4137.05,32.5,321.7,,NEULAND LABORATORIES LTD.,3.1,,,158089,20110331,105.0,-2.0,50.7,71.4,102.4,4017.6,,4298.3,,0.0
0.0,12,35.65,,-33.9,,PERFECT-OCTAVE MEDIA PROJECTS LTD.,9.9,,,158220,20110331,9.9,,-1.8,,,1.4,,56.4,,
,12,6126.65,-169.2,-174.0,,NEW DELHI TELEVISION LTD.,1.5,,3.0,158295,20110331,-89.7,6.6,-986.4,43.7,,3479.5,15.5,7657.9,,-2.8
,12,92.2,,,,NEW ERA ALKALOIDS & EXPORT LTD.,,,,158312,20110331,,,3.0,,,107.3,,153.0,,
,12,160.5,,5.6,,SRI ARUMUGA ENTERPRISE LTD.,,,,158415,20110331,,,2.2,,,8.1,,206.0,,
0.1,12,50.2,,2.6,,NEW LIGHT APPARELS LTD.,,,,158497,20110331,10.4,0.1,1.1,9.7,,48.4,,56.9,,0.6
0.1,12,4.5,,0.0,,SPRINGFORM TECHNOLOGY LTD.,,,,158595,20110331,,,0.0,,,0.8,,4.1,,
,12,2765.15,251.3,210.6,,SAHYADRI INDUSTRIES LTD.,2.3,19.6,0.0,158596,20110331,596.6,2.2,134.7,264.1,,3011.3,0.9,3241.4,,24.0
,12,62.2,,,,NEW WORLD MEDICAL (INDIA) LTD.,,,,158703,20110331,,,,,,,,62.2,,
,12,35.9,,0.3,,NEXCEN SOFTECH LTD.,,,,158892,20110331,,,0.0,,,0.2,,35.9,,
0.7,12,668.55,,114.2,,NEXXOFT INFOTEL LTD.,133.8,,,158913,20110331,142.4,8.6,-25.7,,,885.1,,696.4,,
,12,55.05,,0.1,,NEXUS COMMODITIES & TECHNOLOGIES LTD.,,,,158951,20110331,,,0.0,,,0.2,,55.0,,
,12,369.05,,18.0,,NEYCER INDIA LTD.,,,,158981,20110331,173.7,,9.2,171.2,,225.1,,387.2,,2.5
,12,193637.55,286.8,1741.3,,N L C INDIA LTD.,,188.3,4206.3,158982,20110331,19239.7,31.0,12983.3,17511.0,92.7,43524.3,32.3,193105.3,111.7,49.2
0.6,12,3536.05,0.0,335.8,,NICCO CORPN. LTD.,,,,159040,20110331,3.0,0.3,-154.1,1.8,,3075.5,,3605.8,,0.9
8.4,6,285.9,0.3,24.6,,NICCO PARKS & RESORTS LTD.,0.0,0.2,,159048,20110331,2.9,0.6,21.2,1.8,,173.1,,305.6,,0.0
,12,847.9,,2.5,,NICCO UCO ALLIANCE CREDIT LTD.,,,0.5,159052,20110331,-19.0,0.3,-402.9,,,2.0,,1325.3,,
638.8,12,100937.95,-697.6,-47053.6,,PIRAMAL ENTERPRISES LTD.,,,167905.4,159120,20110331,-986.4,,128969.1,,429.7,8270.5,-227.7,170400.2,,-7.8
,12,20.9,,0.0,,NIDHI GRANITES LTD.,,,,159194,20110331,,,-1.5,,,,,20.1,,
,12,246.3,,-0.8,,NIDHI POLYESTER LTD.,,,,159216,20110331,,,-1.3,,,,,245.7,,
,12,567.5,0.8,99.9,,NIKHIL ADHESIVES LTD.,0.4,,0.8,159439,20110331,17.9,1.5,24.7,3.7,,1434.9,,606.4,,0.8
0.1,12,73.15,,-16.8,,NIKKI GLOBAL FINANCE LTD.,,,,159553,20110331,,,0.6,,,,,101.3,,
4.6,12,1337.95,-0.3,-287.1,,NILA INFRASTRUCTURES LTD.,0.7,-0.1,0.0,159636,20110331,-1.3,-0.6,134.8,0.0,,838.6,0.0,1502.5,,-1.0
0.3,12,382.8,0.2,-127.7,,NILACHAL REFRACTORIES LTD.,,,,159642,20110331,2.0,0.5,6.8,0.5,,196.9,,519.4,,0.8
0.1,12,763.2,,,,EMPORIS PROJECTS LTD.,,,,159676,20110331,,,0.1,,,50.2,,1427.3,,
,12,51.15,,0.0,,PADMANABH INDUSTRIES LTD.,,,,159677,20110331,,,0.4,,,10.2,,56.2,,
0.1,12,1216.05,10.4,-38.1,,NILE LTD.,,,485.4,159683,20110331,20.0,2.1,71.8,4.6,,2746.7,,1466.7,,2.9
178.6,12,7379.95,78.2,428.0,,NILKAMAL LTD.,,,,159783,20110331,727.2,64.8,524.6,485.4,,14260.9,2.4,8077.3,,21.8
,12,739.3,,85.5,,NIMBUS INDUSTRIES LTD.,,,,159868,20110331,,,4.2,,,2079.7,,1054.8,,
,12,64.75,,-2.4,,NIRAJ ISPAT INDS. LTD.,0.2,,,160107,20110331,2.1,,3.5,1.9,,33.2,,83.3,,
0.1,12,103.7,,7.7,,NIRAV COMMERCIALS LTD.,0.0,,,160177,20110331,0.1,,2.0,0.1,,52.3,,103.1,,
,12,7484.95,1057.4,970.9,,NIRLON LTD.,,,387.5,160251,20110331,1548.5,156.2,3.6,359.7,,133.8,,8402.9,,1.0
464.2,12,45474.8,653.1,2857.2,,NIRMA LTD.,,,1.2,160259,20110331,2392.2,8.7,740.4,1696.1,,33614.0,0.0,45547.1,,16.1
,12,70.5,18.8,2.3,,TECHTREK INDIA LTD.,,,,160320,20110331,19.5,0.7,-0.1,,,7.7,,226.9,,
,12,86.45,0.4,8.2,,NIRMAN CEMENTS LTD.,,,,160379,20110331,2.0,,3.3,0.0,,25.7,,86.0,,1.6
0.0,12,169.65,2.9,53.2,,NIRYAT-SAM APPARELS (INDIA) LTD.,,,,160503,20110331,5.1,,30.7,,,1.1,,196.7,,2.2
0.3,12,3318.0,172.9,-302.4,,NISSAN COPPER LTD.,0.7,33.9,0.8,160739,20110331,292.1,0.9,125.4,52.7,,2990.5,,4431.8,,2.7
,12,36.5,,,,NISU FINCAP LTD.,,,,160774,20110331,,,,,,,,36.5,,
97.3,12,13281.05,,419.6,,NITCO LTD.,,,,160802,20110331,,,263.0,,,7290.7,,14564.5,,
,12,1994.25,0.0,-314.3,,NITIN FIRE PROTECTION INDS. LTD.,0.2,,0.2,160874,20110331,-2.4,,237.2,0.0,,1465.0,1.9,2207.0,,-3.8
0.6,12,4198.1,1.7,454.0,,NITIN SPINNERS LTD.,,0.5,,160920,20110331,-24.5,-0.1,67.4,-26.6,,4070.5,,4088.1,,
,12,659.15,,-118.0,,NIVEDITA MERCANTILE & FINANCING LTD.,,,,161026,20110331,,,5.2,,,,,1252.8,,
,12,16.45,,0.8,,NIVENA INDUSTRIES & EXPORTS LTD.,,,,161031,20110331,,,0.9,,,0.9,,16.8,,
,12,10.95,,0.3,,NIVI TRADING LTD.,,,,161037,20110331,,,,,,,,10.8,,
,12,164.3,,1.5,,NIWAS SPINNING MILLS LTD.,,,,161059,20110331,1.5,,-9.1,0.2,,195.9,,186.5,,
,12,65.5,,-24.3,,VEERHEALTH CARE LTD.,,,0.0,161076,20110331,-23.1,,-12.4,-23.1,,,,54.8,,0.0
,12,326.65,,-2.3,,NOBLE EXPLOCHEM LTD.,,,,161147,20110331,,,-136.1,,,,,200.8,,
,12,12.75,,,,NOBLE POLYMERS LTD.,,,,161186,20110331,-0.4,,0.1,-0.4,,1.4,,12.8,,
,12,593.35,30.4,100.0,,NOIDA MEDICARE CENTRE LTD.,1.6,,,161247,20110331,295.0,239.8,24.9,20.1,,551.3,,813.3,,3.1
1.7,12,6716.25,,610.3,,NOIDA TOLL BRIDGE CO. LTD.,0.3,,,161258,20110331,1.9,-1.1,374.9,,,843.1,,6725.1,,2.7
,12,193.05,,7.6,,NORBEN TEA & EXPORTS LTD.,,,,161350,20110331,6.0,,5.2,0.1,,35.0,,194.3,2.8,0.1
1.1,12,220.8,7.7,,,NORRIS MEDICINES LTD.,,,,161421,20110331,14.9,1.9,-5.1,5.3,,117.0,,231.1,,
0.8,12,939.5,,-53.2,,NORTH EASTERN CARRYING CORPN. LTD.,1.5,0.3,2.9,161507,20110331,46.9,0.6,49.1,,,4140.6,,1023.0,,44.5
,12,234.5,-1.5,4.1,,NETTLINX LTD.,,,,161626,20110331,0.1,0.2,-21.4,1.4,,51.9,,212.9,,
,12,216.0,,-58.9,,NORTHERN PROJECTS LTD.,,,,161695,20110331,,,17.1,,,,,226.2,,
