co_code,,,,,
36895,BLUE CHIP INDIA LTD.,20040802,NA,3.0146,-0.0072
36937,BLUE DART EXPRESS LTD.,20040802,2.8134,2.8286,12.3947
37077,BLUE STAR INFOTECH LTD. [MERGED],20040802,3.2256,3.2397,17.7
37079,BLUE STAR LTD.,20040802,2.3395,2.3395,12.8814
37410,BOMBAY BURMAH TRDG. CORPN. LTD.,20040802,1.5357,1.5592,2.3577
37451,BOMBAY DYEING & MFG. CO. LTD.,20040802,1.4886,1.4915,-3.2705
37541,BOMBAY OXYGEN CORPN. LTD.,20040802,0.7039,NA,186.6667
37643,B K V INDUSTRIES LTD.,20040802,NA,NA,-1.0511
37735,BONGAIGAON REFINERY & PETROCHEMICALS LTD. [MERGED],20040802,1.9626,1.9626,17.4494
37882,BORAX MORARJI LTD.,20040802,0.4383,NA,-4.1374
38179,BILPOWER LTD.,20040802,0.3649,NA,3.4594
38452,I M + CAPITALS LTD.,20040802,0.8353,NA,9.4205
38537,BRIGHT BROTHERS LTD.,20040802,0.3277,NA,-6.489
38750,BRIJLAXMI LEASING & FINANCE LTD.,20040802,1.3132,NA,-0.1239
38924,BRITANNIA INDUSTRIES LTD.,20040802,3.0489,3.0646,50.9791
39600,BURROUGHS WELLCOME (INDIA) LTD. [MERGED],20040802,3.9813,NA,-32.6911
39949,SHELTER INFRA PROJECTS LTD.,20040802,0.6767,NA,0.6722
40112,C E S C LTD.,20040802,0.6152,0.6161,16.1279
40158,IGARASHI MOTORS INDIA LTD.,20040802,2.4846,2.4919,-4.916
40202,C G-V A K SOFTWARE & EXPORTS LTD.,20040802,0.4197,NA,-0.3162
40290,C J GELATINE PRODUCTS LTD.,20040802,0.4109,NA,1.1842
40470,C M C LTD. [MERGED],20040802,5.0975,5.1009,30.6007
40516,AASTHA BROADCASTING NETWORK LTD.,20040802,0.6302,NA,-0.65
41136,CENTUM ELECTRONICS LTD.,20040802,4.2771,4.3368,7.2162
41246,CADILA HEALTHCARE LTD.,20040802,5.1701,5.1679,23.0882
41332,CALCOM VISION LTD.,20040802,NA,NA,-23.3846
41557,CALIFORNIA SOFTWARE CO. LTD.,20040802,0.3555,0.388,2.5624
41764,KOKUYO CAMLIN LTD.,20040802,1.3936,NA,3.3958
41793,CAMPHOR & ALLIED PRODUCTS LTD.,20040802,0.4172,NA,6.136
41823,CAN FIN HOMES LTD.,20040802,0.5164,0.5171,8.7185
41860,CANARA BANK,20040802,0.9475,0.9475,32.9863
42306,CAPRIHANS INDIA LTD.,20040802,0.3503,NA,3.5328
42434,GRAPHITE INDIA LTD.,20040802,0.6581,0.6528,15.596
42443,CARBORUNDUM UNIVERSAL LTD.,20040802,1.615,1.6076,33.7318
42682,CARNATION INDUSTRIES LTD.,20040802,0.1195,NA,2.8636
42684,ZYDUS WELLNESS LTD.,20040802,0.8476,NA,3.9692
42882,CASIL HEALTH PRODUCTS LTD. [MERGED],20040802,1.5566,NA,1.6537
42974,CASTROL INDIA LTD.,20040802,4.8895,NA,10.7311
43152,C F L CAPITAL FINANCIAL SERVICES LTD.,20040802,NA,NA,-8.5733
43155,CEAT LTD.,20040802,0.3617,0.3606,-16.8999
43235,EXEDY INDIA LTD.,20040802,0.7303,NA,3.8199
43618,CENTURION BANK OF PUNJAB LTD. [MERGED],20040802,3.7912,3.8065,-1.3546
43677,CENTURY ENKA LTD.,20040802,0.6554,0.6562,19.0513
43681,CENTURY EXTRUSIONS LTD.,20040802,NA,NA,-0.3583
43750,CENTURY TEXTILES & INDS. LTD.,20040802,1.289,1.2895,6.6752
43807,CEREBRA INTEGRATED TECHNOLOGIES LTD.,20040802,0.1536,NA,-10.5491
44185,CHAMAN LAL SETIA EXPORTS LTD.,20040802,0.5802,NA,1.3055
44220,CHAMBAL FERTILISERS & CHEMICALS LTD.,20040802,1.084,1.084,3.1463
44260,INDAGE VINTNERS LTD.,20040802,0.8845,NA,5.2043
44281,CHAMPDANY INDUSTRIES LTD. [MERGED],20040802,NA,0.4627,4.4378
45635,CHEMBOND CHEMICALS LTD.,20040802,0.7515,NA,5.2
45690,CHEMFAB ALKALIS LTD. [MERGED],20040802,0.8801,NA,11.8732
45862,CHEMPLAST SANMAR LTD.,20040802,0.6247,0.6289,1.3943
46009,CHENNAI PETROLEUM CORPN. LTD.,20040802,1.1834,1.1834,35.623
46134,CHESLIND TEXTILES LTD. [MERGED],20040802,0.7914,0.7985,3.6893
46286,CHETTINAD CEMENT CORPN. PVT. LTD.,20040802,1.5307,NA,5.6638
46309,CHEVIOT CO. LTD.,20040802,0.4621,NA,53.5993
47245,CHOKSI LABORATORIES LTD.,20040802,1.1926,NA,1.5417
47252,CHOKSI TUBE CO. LTD.,20040802,0.3712,NA,-12.4745
47318,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.,20040802,0.8387,0.8402,7.5
47406,CHORDIA FOOD PRODUCTS LTD.,20040802,0.2391,NA,3.1207
47542,CHOWGULE STEAMSHIPS LTD.,20040802,0.6141,NA,3.1343
47715,CIBA INDIA LTD. [MERGED],20040802,0.9448,NA,11.0008
47757,CIL SECURITIES LTD.,20040802,0.2434,NA,2.82
47769,CIMMCO LTD.,20040802,NA,NA,-36.4485
47821,CINERAD COMMUNICATIONS LTD.,20040802,0.2475,NA,0.2115
47834,CINEVISTA LTD.,20040802,0.3544,0.3526,2.1809
47858,CIPLA LTD.,20040802,5.5592,5.5727,10.948
48093,CITURGIA BIOCHEMICALS LTD.,20040802,NA,NA,-43.2383
48177,CITY UNION BANK LTD.,20040802,0.7077,0.7049,24.7458
48243,CLARIANT (INDIA) LTD. [MERGED],20040802,1.957,1.9464,16.4025
48322,CLASSIC BIOTECH & EXPORTS LTD.,20040802,0.4462,NA,-1.369
48367,CLASSIC DIAMONDS (INDIA) LTD.,20040802,0.3763,0.3776,32.4286
48681,CLIO INFOTECH LTD.,20040802,0.0287,NA,-0.1998
48770,CLUTCH AUTO LTD.,20040802,0.7895,NA,1.4182
48886,D I C INDIA LTD.,20040802,0.792,0.8153,11.3281
48943,COCHIN MINERALS & RUTILE LTD.,20040802,0.5265,NA,0.9323
49138,COLGATE-PALMOLIVE (INDIA) LTD.,20040802,7.2622,7.2647,6.8974
49144,COLINZ LABORATORIES LTD.,20040802,0.2279,NA,0.1094
49194,SPHERE GLOBAL SERVICES LTD.,20040802,0.8198,0.8139,0.0534
49262,CLARIANT CHEMICALS (INDIA) LTD.,20040802,1.9722,1.9715,-44.2661
49470,COMFORT INTECH LTD.,20040802,3.8527,NA,0.75
49638,C T I L LTD.,20040802,0.6613,NA,-1.44
49649,C D I INTERNATIONAL LTD.,20040802,0.2809,NA,0.0313
49733,COMPETENT AUTOMOBILES CO. LTD.,20040802,0.2816,NA,4.3685
49856,COMPUAGE INFOCOM LTD.,20040802,0.3311,NA,0.6181
49862,COMPUCOM SOFTWARE LTD.,20040802,0.4831,NA,13.6915
