co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
14897,ANANT RAJ LTD.,20150803,0.3051,0.3047,4.3311
15214,ANDHRA BANK,20150803,0.4767,0.477,10.614
15222,ANDHRA CEMENTS LTD.,20150803,1.7644,1.7644,-1.5917
15246,ANDHRA PETROCHEMICALS LTD.,20150803,0.9495,NA,-3.8848
15270,INTERNATIONAL PAPER A P P M LTD.,20150803,3.2168,3.214,-1.6243
15303,ANDHRA SUGARS LTD.,20150803,0.4793,0.4832,-9.0899
15321,ANDREW YULE & CO. LTD.,20150803,12.5547,NA,-0.1598
15510,A I CHAMPDANY INDS. LTD.,20150803,0.6586,NA,-1.725
15788,MODI NATURALS LTD.,20150803,2.2352,NA,-0.1979
15815,SYSCHEM (INDIA) LTD.,20150803,1.3635,NA,-1.7536
15887,ANIL LTD.,20150803,0.9703,NA,53.0812
16177,SHREE BHAVYA FABRICS LTD.,20150803,0.2696,NA,0.4105
16191,ANJANI PORTLAND CEMENT LTD.,20150803,4.1742,NA,16.803
16198,ANJANI SYNTHETICS LTD.,20150803,0.5984,NA,0.287
16490,ANKUSH FINSTOCK LTD.,20150803,5.7539,NA,-0.1666
16496,AVIVA INDUSTRIES LTD.,20150803,0.8187,NA,-0.3336
16575,SHAILY ENGINEERING PLASTICS LTD.,20150803,4.2397,NA,16.794
16635,SHIVA TEXYARN LTD.,20150803,0.7648,0.7669,3.5039
16814,ANSAL BUILDWELL LTD.,20150803,0.6551,NA,25.3391
16820,ANSAL HOUSING & CONSTRUCTION LTD.,20150803,0.3668,0.3654,4.3158
16823,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,20150803,0.181,0.1815,1.1747
17002,A B C BEARINGS LTD.,20150803,1.2751,NA,3.1515
17206,ANUH PHARMA LTD.,20150803,6.7996,NA,28.0532
17638,NEO INFRACON LTD.,20150803,2.8548,NA,0.0565
17728,APAR INDUSTRIES LTD.,20150803,2.3971,2.4058,14.2895
17809,APCOTEX INDUSTRIES LTD.,20150803,5.9857,5.9877,23.7342
