36309,BIRLA CABLE LTD.
36354,BIRLA PRECISION TECHNOLOGIES LTD.
36390,BIRLA TRANSASIA CARPETS LTD.
36391,DIGJAM LTD. [MERGED]
36392,BIRLA POWER SOLUTIONS LTD.
36403,BIRMINGHAM THERMOTECH LTD.
36462,BISIL PLAST LTD.
36711,BLISS G V S PHARMA LTD.
36743,BLOOM DEKOR LTD.
36748,BLOOM INDUSTRIES LTD.
36763,BLOOMFIELDS AGRITEX (INDIA) LTD.
36793,BLOSSOM INDUSTRIES LTD.
36864,BLUE BLENDS (INDIA) LTD.
36866,VISHWAMITRA FINANCIAL SERVICES LTD.
36869,BLUE BLENDS PETROCHEMICALS LTD.
36895,BLUE CHIP INDIA LTD.
36898,BLUE CHIP LEASING & FINANCE LTD.
36905,BLUE CHIP TEX INDS. LTD.
36924,BLUE CIRCLE SERVICES LTD.
36937,BLUE DART EXPRESS LTD.
36947,BLUE DIAMOND SECURITIES & FINANCE LTD.
37077,BLUE STAR INFOTECH LTD. [MERGED]
37079,BLUE STAR LTD.
37133,BLUECHIP STOCKSPIN LTD.
37218,BOBSHELL ELECTRODES LTD.
37296,BOHRA INDUSTRIES LTD.
37323,BOISTUR COMMERCIAL LTD.
37410,BOMBAY BURMAH TRDG. CORPN. LTD.
37441,BOMBAY CYCLE & MOTOR AGENCY LTD.
37451,BOMBAY DYEING & MFG. CO. LTD.
37464,E-LAND APPAREL LTD.
37541,BOMBAY OXYGEN CORPN. LTD.
37542,BOMBAY PAINTS LTD. [MERGED]
37554,SASHWAT TECHNOCRATS LTD.
37555,BOMBAY POTTERIES & TILES LTD.
37601,BOMBAY SWADESHI STORES LTD.
37626,BOMBAY WIRE ROPES LTD.
37643,B K V INDUSTRIES LTD.
37735,BONGAIGAON REFINERY & PETROCHEMICALS LTD. [MERGED]
37882,BORAX MORARJI LTD.
37935,BOROSIL GLASS WORKS LTD.
37953,BOSCH REXROTH (INDIA) PVT. LTD.
38011,JYOTHI INFRAVENTURES LTD.
38033,BOSTON LEASING & FINANCE LTD.
38037,AMBER FABRICS LTD.
38148,BRADY & MORRIS ENGG. CO. LTD.
38163,BRAHMAPUTRA INFRASTRUCTURE LTD.
38179,BILPOWER LTD.
38202,BRAHMANAND HIMGHAR LTD.
38308,BRAKES AUTO (INDIA) LTD.
38376,A B C GAS (INTERNATIONAL) LTD.
38402,BRAWN BIOTECH LTD.
38452,I M + CAPITALS LTD.
38497,BRIDGE SECURITIES LTD.
38518,BRIGADE ENTERPRISES LTD.
38537,BRIGHT BROTHERS LTD.
38750,BRIJLAXMI LEASING & FINANCE LTD.
38800,BRILLIANT PORTFOLIOS LTD.
38803,STAMPEDE CAPITAL LTD.
38823,BRINDABAN HOLDINGS & TRDG. LTD.
38845,SOFTECH INFINIUM SOLUTION LTD.
38924,BRITANNIA INDUSTRIES LTD.
38950,BRITELITE CARBONS LTD.
39063,BRONZE TRADING LTD.
39163,BRUSHMAN (INDIA) LTD.
39190,BUBNA MAJOR BIOTECH LTD.
39193,SUNBRIGHT STOCK BROKING LTD.
39233,BUDGE BUDGE CO. LTD.
39590,BURNPUR CEMENT LTD.
39595,BURR BROWN (INDIA) LTD.
39807,C & C CONSTRUCTIONS LTD.
39949,SHELTER INFRA PROJECTS LTD.
39998,C C S INFOTECH LTD.
40062,C D R HEALTH CARE LTD.
40063,SAFIRE GLOBAL MEDICARE LTD.
40112,C E S C LTD.
40158,IGARASHI MOTORS INDIA LTD.
40159,C G IMPEX LTD.
40202,C G-V A K SOFTWARE & EXPORTS LTD.
40228,C H L LTD.
40234,C H P L INDUSTRIES LTD.
40255,C I F C O FINANCE LTD.
40290,C J GELATINE PRODUCTS LTD.
40470,C M C LTD. [MERGED]
40497,C M I LTD.
40516,AASTHA BROADCASTING NETWORK LTD.
40555,C M S FINVEST LTD.
40661,C P E C LTD.
40758,JINPRABHU INFRASTRUCTURE DEVELOPMENTS LTD.
40971,COSYN LTD.
41031,C T R MANUFACTURING INDS. LTD.
41136,CENTUM ELECTRONICS LTD.
41168,CABLE CORPN. OF INDIA LTD.
41184,CABOT INDIA LTD.
41222,MONDELEZ INDIA FOODS PVT. LTD.
41246,CADILA HEALTHCARE LTD.
41332,CALCOM VISION LTD.
41355,JYOTHY CONSUMER PRODUCTS LTD. [MERGED]
41557,CALIFORNIA SOFTWARE CO. LTD.
41595,CALS REFINERIES LTD.
41761,CAMLIN FINE SCIENCES LTD.
41764,KOKUYO CAMLIN LTD.
41793,CAMPHOR & ALLIED PRODUCTS LTD.
41809,CAMSON BIO TECHNOLOGIES LTD.
41823,CAN FIN HOMES LTD.
41860,CANARA BANK
41881,CANARA STEEL LTD.
42119,CAPFIN INDIA LTD.
42168,C H D DEVELOPERS LTD.
42217,CAPITAL TRADE LINKS LTD.
42219,CAPITAL TRUST LTD.
42236,CAPLIN POINT LABORATORIES LTD.
42240,CAPMAN FINANCIALS LTD.
42277,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.
42306,CAPRIHANS INDIA LTD.
42434,GRAPHITE INDIA LTD.
42443,CARBORUNDUM UNIVERSAL LTD.
42521,C L EDUCATE LTD.
42682,CARNATION INDUSTRIES LTD.
42684,ZYDUS WELLNESS LTD.
42719,CARONA LTD.
42974,CASTROL INDIA LTD.
42980,CASTRON TECHNOLOGIES LTD.
42995,SREELEATHERS LTD.
42997,CAT TECHNOLOGIES LTD.
43062,CATVISION LTD.
43093,CAVALET INDIA LTD.
43152,C F L CAPITAL FINANCIAL SERVICES LTD.
43155,CEAT LTD.
43163,CEBON INDIA LTD.
43227,CEEJAY FINANCE LTD.
43235,EXEDY INDIA LTD.
43250,CEENIK EXPORTS (INDIA) LTD.
43258,CEETA INDUSTRIES LTD.
43288,CELEBRITY FASHIONS LTD.
43355,CELLULOSE PRODUCTS OF INDIA LTD.
43406,CENLUB INDUSTRIES LTD.
43415,AKZO NOBEL CHEMICALS (INDIA) LTD. [MERGED]
43443,CENTENIAL SURGICAL SUTURE LTD.
43461,CENTRAL BANK OF INDIA
43479,CENTRAL DEPOSITORY SERVICES (INDIA) LTD.
43535,CENTRAL PROVINCES RAILWAYS CO. LTD.
43596,CENTRON INDUSTRIAL ALLIANCE LTD.
43600,CENTRUM CAPITAL LTD.
43618,CENTURION BANK OF PUNJAB LTD. [MERGED]
43634,ARUNJYOTI BIO VENTURES LTD.
43677,CENTURY ENKA LTD.
43681,CENTURY EXTRUSIONS LTD.
43709,MERINO INDUSTRIES LTD.
43729,CENTURY PLYBOARDS (INDIA) LTD.
43750,CENTURY TEXTILES & INDS. LTD.
43774,CEPHAM MILK SPECIALITIES LTD.
43775,CEPHAM ORGANICS LTD.
43776,CEPHAM PHARMACEUTICALS LTD.
43807,CEREBRA INTEGRATED TECHNOLOGIES LTD.
43834,CETHAR INDUSTRIES LTD.
43931,CHAIN IMPEX LTD.
44030,CHAKAN VEGOILS LTD.
44042,CIGNITI TECHNOLOGIES LTD.
44169,CHAMAK HOLDINGS LTD.
44185,CHAMAN LAL SETIA EXPORTS LTD.
44220,CHAMBAL FERTILISERS & CHEMICALS LTD.
44260,INDAGE VINTNERS LTD.
44262,INDAGE RESTAURANTS & LEISURE LTD.
44390,WEIZMANN FOREX LTD.
44665,CHANDNI TEXTILES ENGG. INDS. LTD.
44742,CHANDRA PRABHU INTL. LTD.
44926,REGENT ENTERPRISES LTD.
44984,ANTARIKSH INDUSTRIES LTD.
44992,IRIS MEDIAWORKS LTD.
45191,CHARMS INDUSTRIES LTD.
45214,CHARTERED CAPITAL & INVST. LTD.
45216,CHARTERED LOGISTICS LTD.
45264,CHASE BRIGHT STEEL LTD.
45635,CHEMBOND CHEMICALS LTD.
45657,STANDARD SHOE SOLE & MOULD (INDIA) LTD.
45690,CHEMFAB ALKALIS LTD. [MERGED]
45743,CHEMICOAT LTD.
45758,CHEMISYNTH (VAPI) LTD.
45833,CHEMO-PHARMA LABORATORIES LTD.
45862,CHEMPLAST SANMAR LTD.
46009,CHENNAI PETROLEUM CORPN. LTD.
46134,CHESLIND TEXTILES LTD. [MERGED]
46149,CHETAK CONSTRUCTIONS LTD.
46281,TOYAM INDUSTRIES LTD.
46286,CHETTINAD CEMENT CORPN. PVT. LTD.
46309,CHEVIOT CO. LTD.
46951,SADHNA BROADCAST LTD.
46953,C C L INTERNATIONAL LTD.
46962,SHANTI EDUCATIONAL INITIATIVES LTD.
47026,CHITRADURGA SPINTEX LTD.
47174,CHOICE INTERNATIONAL LTD.
47199,EAST BUILDTECH LTD.
47204,CHOKHANI GLOBAL EXPRESS LTD.
47206,CHOKHANI INTERNATIONAL LTD.
47214,CHOKHANI SECURITIES LTD.
47227,AJEL LTD.
47245,CHOKSI LABORATORIES LTD.
47252,CHOKSI TUBE CO. LTD.
47318,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.
47406,CHORDIA FOOD PRODUCTS LTD.
47542,CHOWGULE STEAMSHIPS LTD.
47601,CHROMATIC INDIA LTD.
47715,CIBA INDIA LTD. [MERGED]
47757,CIL SECURITIES LTD.
47769,CIMMCO LTD.
47790,CINDRELLA FINANCIAL SERVICES LTD.
47792,CINDRELLA HOTELS LTD.
47821,CINERAD COMMUNICATIONS LTD.
47834,CINEVISTA LTD.
47858,CIPLA LTD.
47895,CIRCUIT SYSTEMS (INDIA) LTD.
47940,CISTRO TELELINK LTD.
47972,CITI PORT FINANCIAL SERVICES LTD.
48052,CITIZEN INFOLINE LTD.
48066,CITIZEN YARNS LTD.
48078,CITRIC INDIA LTD.
48093,CITURGIA BIOCHEMICALS LTD.
48146,CITY LIFTS (INDIA) LTD.
48154,CITY ONLINE SERVICES LTD.
48177,CITY UNION BANK LTD.
48194,CITYMAN LTD.
48279,CLARITY FINANCIAL SERVICES LTD.
48297,CLARO INDIA LTD.
48322,CLASSIC BIOTECH & EXPORTS LTD.
48367,CLASSIC DIAMONDS (INDIA) LTD.
48375,CLASSIC ELECTRICALS LTD.
48405,CLASSIC GLOBAL FINANCE & CAPITAL LTD.
48433,CLASSIC LEASING & FINANCE LTD.
48681,CLIO INFOTECH LTD.
48770,CLUTCH AUTO LTD.
48799,COAL INDIA LTD.
48859,COASTAL ROADWAYS LTD.
48869,COASTAL CORPORATION LTD.
48886,D I C INDIA LTD.
48941,COCHIN MALABAR ESTATES & INDS. LTD.
48943,COCHIN MINERALS & RUTILE LTD.
48960,COCHIN SHIPYARD LTD.
48995,H O V SERVICES LTD.
49025,CVIL INFRA LTD.
49069,COIMBATORE LAKSHMI INVST. & FINANCE CO. LTD.
49075,LAVEN TECHNOBLEND LTD.
49138,COLGATE-PALMOLIVE (INDIA) LTD.
49144,COLINZ LABORATORIES LTD.
49194,SPHERE GLOBAL SERVICES LTD.
49262,CLARIANT CHEMICALS (INDIA) LTD.
49340,COMBAT DRUGS LTD.
49470,COMFORT INTECH LTD.
49571,URJA GLOBAL LTD.
49638,C T I L LTD.
49649,C D I INTERNATIONAL LTD.
49659,COMPACT INTERNATIONAL LTD.
49688,DECILLION FINANCE LTD.
49733,COMPETENT AUTOMOBILES CO. LTD.
49856,COMPUAGE INFOCOM LTD.
49862,COMPUCOM SOFTWARE LTD.
49875,COMPULINK SYSTEMS LTD. [MERGED]
49902,COMPUTECH INTERNATIONAL LTD.
49957,COMPUTER POINT LTD.
49979,COMPUTERSKILL LTD.
50063,CONART ENGINEERS LTD.
50188,CONCORD DRUGS LTD.
50254,CONDEQUIP ENGINEERS (INDIA) LTD.
50293,CONFIDENCE FINANCE & TRDG. LTD.
50407,CONSECUTIVE INVESTMENTS & TRDG. CO. LTD.
50435,MEGRI SOFT LTD.
50445,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.
50505,C S L FINANCE LTD.
50508,I L & F S TRANSPORTATION NETWORKS LTD.
50519,CONSORTEX KARL DOELITZSCH (INDIA) LTD.
50616,CONTAINER CORPN. OF INDIA LTD.
50623,CONTAINERWAY INTERNATIONAL LTD.
50636,ARMS PAPER LTD.
50692,C C L PRODUCTS (INDIA) LTD.
50696,CONTINENTAL CONTROLS LTD.
50699,CONTIL INDIA LTD.
50715,CONTINENTAL FORGING LTD.
50743,CONTINENTAL PETROLEUMS LTD.
50756,CONTINENTAL SECURITIES LTD.
50821,CONTROL PRINT LTD.
51048,CORAL INDIA FINANCE & HOUSING LTD.
51051,CORAL LABORATORIES LTD.
51052,CORAL NEWSPRINTS LTD.
51079,S J CORPN. LTD.
51096,CORDS CABLE INDS. LTD.
51112,AUSOM ENTERPRISE LTD.
51117,YOGI HEALTHCARE LTD.
51218,COROMANDAL BIOTECH INDS. (INDIA) LTD.
51224,COROMANDEL AGRO PRODUCTS & OILS LTD.
51228,BHEEMA CEMENTS LTD.
51236,COROMANDEL ENGINEERING CO. LTD.
51238,COROMANDEL INTERNATIONAL LTD.
51352,CORPORATE MERCHANT BANKERS LTD.
51380,CORPORATION BANK
51427,COSBOARD INDUSTRIES LTD.
51429,COSCO (INDIA) LTD.
51545,COSMO FERRITES LTD.
51546,COSMO FILMS LTD.
51683,WOODSVILLA LTD.
51690,COSY MERCANTILE LTD.
51759,COUNTRY CLUB HOSPITALITY & HOLIDAYS LTD.
51828,COVENTRY COIL-O-MATIC (HARYANA) LTD.
51831,COVENTRY SPRING & ENGG. CO. LTD.
51846,COX & KINGS LTD.
51914,CRANEX LTD.
51925,CRAVATEX LTD.
51948,CRAZY INFOTECH LTD.
52030,CREATIVE EYE LTD.
52160,CREDENCE SOUND & VISION LTD.
52181,CARE RATINGS LTD.
52194,CRISIL LTD.
52214,DELTA CORP LTD.
52258,CRESCENT LEASING LTD.
52293,CRESSANDA SOLUTIONS LTD.
52303,CREST ANIMATION STUDIOS LTD.
52320,CREST PAPER MILLS LTD.
52332,CRESTCHEM LTD.
52405,CROMAKEM LTD.
52418,C G POWER & INDL. SOLUTIONS LTD.
52448,CROSS COUNTRY HOTELS LTD.
52576,CROWN TOURS LTD.
52643,CRYSTAL AGRITECH LTD.
52648,CRYSTAL CABLE INDS. LTD.
52741,CRYSTAL SOFTWARE SOLUTIONS LTD.
52787,CUBEX TUBINGS LTD.
52790,CUBICAL FINANCIAL SERVICES LTD.
52835,CUMMINS INDIA LTD.
52848,CUPID LTD.
52850,CUPID TRADES & FINANCE LTD.
52862,CURE SPECTS LASER LTD.
52866,CUREWELL (INDIA) LTD.
53000,CYBER MEDIA (INDIA) LTD.
53044,CYBERMATE INFOTEK LTD.
53070,CYBERSCAPE MULTIMEDIA LTD.
53088,CYBERTECH SYSTEMS & SOFTWARE LTD.
53118,CYCLIC CHEMICALS LTD.
53249,D & H INDIA LTD.
53291,D B (INTERNATIONAL) STOCK BROKERS LTD.
53330,PURSHOTTAM INVESTOFIN LTD.
53351,LANCOR HOLDINGS LTD.
53449,D C L SECURITIES LTD.
53459,D C M FINANCIAL SERVICES LTD.
53465,D C M LTD.
53473,D C M SHRIRAM LTD.
53478,D C M SHRIRAM INDS. LTD.
53527,D C W LTD.
53655,D F M FOODS LTD.
53684,D G P SECURITIES LTD.
53685,WINDSOR MACHINES LTD.
53726,D H P INDIA LTD.
53755,DHUNSERI INVESTMENTS LTD.
53791,D J S STOCK & SHARES LTD.
53993,D L F LTD.
54036,D M C EDUCATION LTD.
54250,D P I L LTD. [MERGED]
54509,D S J COMMUNICATIONS LTD.
54525,D S KULKARNI DEVELOPERS LTD.
54534,KASHIPUR SUGAR MILLS LTD.
54582,D S P MERRILL LYNCH LTD.
54885,DABUR INDIA LTD.
55080,BIRLA MACHINING & TOOLINGS LTD. [MERGED]
55124,KELVIN FINCAP LTD.
55128,DAI-ICHI KARKARIA LTD.
55138,DAIKAFFIL CHEMICALS INDIA LTD.
55176,SUVIDHA INFRAESTATE CORPN. LTD.
55327,DALAL STREET INVESTMENTS LTD.
55396,DALMIA BHARAT SUGAR & INDS. LTD.
55582,DAMODAR BULK CARRIERS LTD.
55598,DAMODAR INDUSTRIES LTD.
55743,DANLAW TECHNOLOGIES INDIA LTD.
55782,MEGA NIRMAN & INDS. LTD.
55859,DARJEELING ROPEWAY CO. LTD.
55912,PAUSHAK LTD.
56267,DATALINE & RESEARCH TECHNOLOGIES (INDIA) LTD.
56285,DATAMATICS GLOBAL SERVICES LTD.
56294,WEP SOLUTIONS LTD.
56310,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.
56415,E-METALS INDIA LTD.
56442,DAULAT SECURITIES LTD.
56680,DAZZEL CONFINDIVE LTD.
56738,POOJA ENTERTAINMENT & FILMS LTD.
56845,KINGFISHER AIRLINES LTD.
56846,DECCAN BEARINGS LTD.
56857,DECCAN CEMENTS LTD.
56896,DECCAN GRANITES LTD.
56927,DECCAN POLYPACKS LTD.
56997,DECO-MICA LTD.
57001,DECOLIGHT CERAMICS LTD.
57083,DEE KARTAVYA FINANCE LTD.
57219,DEEP DIAMOND INDIA LTD.
57235,DEEP INDUSTRIES LTD.
57378,DEEPAK FERTILISERS & PETROCHEMICALS CORPN. LTD.
57447,DEEPAK NITRITE LTD.
57488,DEEPAK SPINNERS LTD.
57651,DEEPTI ALLOY STEEL LTD.
57784,REIL ELECTRICALS INDIA LTD.
57975,DELIGHT HANDICRAFTS PALACE LTD.
58197,DELTON CABLES LTD.
58206,DELTRON LTD.
58298,K G N ENTERPRISES LTD.
58319,DENA BANK
58340,DENIM FASHIONS LTD.
58348,DENIS CHEM LAB LTD.
58352,DENISH-KNIT INDUSTRIES LTD.
58353,VELJAN DENISON LTD.
58373,DENSO INDIA PVT. LTD.
58510,DERBY TEXTILE LTD.
58618,DESH RAKSHAK AUSHDHALAYA LTD.
58670,DESIGN AUTO SYSTEMS LTD.
58917,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.
58975,CONFIDENCE PETROLEUM INDIA LTD.
59031,DEVE PAINTS LTD.
59045,D C B BANK LTD.
59204,DHARTI PROTEINS LTD.
59231,DEVINE IMPEX LTD.
59234,DEVINSU TRADING LTD.
59257,DEVKI LEASING & FINANCE LTD.
59315,CAMEX LTD.
59381,DEWAN HOUSING FINANCE CORPN. LTD.
59402,DEWAN TYRES LTD.
59483,DHABRIYA POLYWOOD LTD.
59539,DHAMPURE SPECIALTY SUGARS LTD.
59540,DHAMPUR SUGAR MILLS LTD.
59594,DHANLAXMI BANK LTD.
59616,DHANALAXMI ROTO SPINNERS LTD.
59666,DHANASHREE ELECTRONICS LTD.
59711,D F L INFRASTRUCTURE FINANCE LTD.
59736,LUMAX AUTO TECHNOLOGIES LTD.
59792,DHANLAXMI COTEX LTD.
59796,DHANLAXMI FABRICS LTD.
59839,WESTLIFE DEVELOPMENT LTD.
59898,DHANUKA AGRITECH LTD.
59930,DHANVANTRI JEEVAN REKHA LTD.
59935,KANCO TEA & INDS. LTD.
59993,DHAR TEXTILE MILLS LTD.
60076,DHARAMSI MORARJI CHEMICAL CO. LTD.
60085,DHARANI FINANCE LTD.
60090,DHARANI SUGARS & CHEMICALS LTD.
60227,DHARNENDRA AGRO FOOD INDS. LTD.
60229,DHARNENDRA INDUSTRIES LTD.
60504,DHOOT INDUSTRIAL FINANCE LTD.
60505,PACHELI INDUSTRIAL FINANCE LTD.
60547,DHRUV ESTATES LTD.
60554,VAGHANI TECHNO-BUILD LTD.
60566,DHRUVA CAPITAL SERVICES LTD.
60602,ADHUNIK INDUSTRIES LTD.
60604,DHUNSERI TEA & INDS. LTD.
60605,DHUNSERI PETROCHEM LTD.
60620,VERONICA PRODUCTION LTD.
60703,DIAMANT INFRASTRUCTURE LTD.
60710,DIAMINES & CHEMICALS LTD.
60717,DIAMOND AGRO INDS. LTD.
60726,DIAMOND POWER INFRASTRUCTURE LTD.
60769,DIAMOND INFOSYSTEMS LTD.
60859,DIANA TEA CO. LTD.
61060,HEWLETT-PACKARD GLOBALSOFT PVT. LTD.
61189,KRATOS ENERGY & INFRASTRUCTURE LTD.
61368,DINA IRON & STEEL LTD.
61422,HEMO ORGANIC LTD.
61622,BODAL CHEMICALS LTD.
61785,DISA INDIA LTD.
61857,INDIA POWER CORPN. LTD.
61862,DISHMAN PHARMACEUTICALS & CHEMICALS LTD. [MERGED]
61957,DIVI'S LABORATORIES LTD.
62057,DIVYA JYOTI INDS. LTD.
62134,DIVYASHAKTI GRANITES LTD.
62211,DO-MAX STEELS LTD.
62321,DOLAT INVESTMENTS LTD.
62351,DOLLEX INDUSTRIES LTD.
62406,DOLPHIN HOTELS LTD.
62414,DOLPHIN INVESTMENT LTD.
62421,DOLPHIN MEDICAL SERVICES LTD.
62425,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.
62499,JUBILANT FOODWORKS LTD.
62538,DONEAR INDUSTRIES LTD.
62584,MORGAN VENTURES LTD.
62606,DOON VALLEY RICE LTD.
62823,CAPRI GLOBAL CAPITAL LTD.
62854,DOWELL LEASING & FINANCE LTD.
62866,VICTORIA ENTERPRISES LTD.
62893,DR. AGARWAL'S EYE HOSPITAL LTD.
62957,DR. M SOY PROTEINS LTD.
62987,DR. REDDY'S LABORATORIES LTD.
62996,DR. SABHARWAL'S MFG. LABS LTD.
63016,TRINITY LEAGUE INDIA LTD.
63132,DREDGING CORPN. OF INDIA LTD.
63164,LA TIM METAL & INDS. LTD.
63236,DRUCKGRAFEN INDIA LTD.
63444,DUJODWALA PAPER CHEMICALS LTD.
63445,MANGALAM ORGANICS LTD.
63447,DUJOHN LABORATORIES LTD.
63464,DUKE OFFSHORE LTD.
63550,DUNCANS INDUSTRIES LTD.
63611,DUNLOP INDIA LTD.
63627,SOLVAY PHARMA INDIA LTD. [MERGED]
63628,D I L LTD.
63875,VERITAS (INDIA) LTD.
63929,DUTRON POLYMERS LTD.
63991,DWARIKESH SUGAR INDS. LTD.
64049,DWARKESH FINANCE LTD.
64061,DWEKAM INDUSTRIES LTD.
64134,DYNACHEM PHARMACEUTICALS (EXPORTS) LTD.
64136,DYNACONS SYSTEMS & SOLUTIONS LTD.
64150,DYNAMATIC TECHNOLOGIES LTD.
64162,DYNAMIC ARCHISTRUCTURES LTD.
64198,DYNAMIC INDUSTRIES LTD.
64222,DYNAMIC MICROSTEPPERS LTD.
64238,DYNAMIC PORTFOLIO MGMT. & SERVICES LTD.
64338,DYNAVISION LTD.
64345,DYNEMIC PRODUCTS LTD.
64420,E C E INDUSTRIES LTD.
64529,E I D-PARRY (INDIA) LTD.
64533,E I H ASSOCIATED HOTELS LTD.
64535,E I H LTD.
64577,E L F TRADING & CHEMICALS MFG. LTD.
64578,E L FORGE LTD.
64644,MERCK LTD.
64669,E P C INDUSTRIE LTD.
64676,"E P I C ENZYMES, PHARMACEUTICALS & INDL. CHEMICALS LTD."
64712,E R P SOFT SYSTEMS LTD.
64728,EASTERN SILK INDS. LTD.
64793,E T P CORPORATION LTD.
64899,T C S E-SERVE LTD. [MERGED]
64931,E.COM INFOTECH (INDIA) LTD.
64939,E.STAR INFOTECH LTD.
65053,EARNEST HEALTHCARE LTD.
65174,EASTCOAST STEEL LTD.
65215,EAST INDIA IRON & STEEL CO. LTD.
65380,EASTERN GASES LTD.
65389,EASTERN GRANITES LTD.
65416,EASTERN INTERNATIONAL HOTELS LTD.
65511,EASTERN SUGAR & INDS. LTD.
65525,EASTERN TREADS LTD.
65575,EASUN REYROLLE LTD.
65745,ECLERX SERVICES LTD.
65803,ECOBOARD INDUSTRIES LTD.
65846,E T C NETWORKS LTD. [MERGED] (1999)
65851,ECONO TRADE (INDIA) LTD.
65899,ECOPLAST LTD.
65949,EDDY CURRENT CONTROLS (INDIA) LTD.
65956,EDELWEISS FINANCIAL SERVICES LTD.
66183,EICHER LTD. [MERGED]
66185,EICHER MOTORS LTD.
66192,CRANES SOFTWARE INTL. LTD.
66194,EIDER TECHNOLOGIES LTD.
66197,EIDER INFOTECH LTD.
66211,EIMCO ELECON (INDIA) LTD.
66237,EKAM LEASING & FINANCE CO. LTD.
66383,ELANGO INDUSTRIES LTD.
66445,ELCID INVESTMENTS LTD.
66493,ELDECO HOUSING & INDS. LTD.
66500,ELDER HEALTH CARE LTD.
66503,ELDER PHARMACEUTICALS LTD.
66504,ELDER PROJECTS LTD.
66532,ELECON ENGINEERING CO. LTD.
66545,ELECTRA (JAIPUR) LTD.
66551,SHRI KRISHNA DEVCON LTD.
66562,ELECTRIC CONTROL GEAR (INDIA) LTD.
66723,ELECTROSCAN INDIA LTD.
66728,ELECTROSTEEL CASTINGS LTD.
66736,ELECTROTHERM (INDIA) LTD.
66780,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.
66793,ELEGANT MARBLES & GRANI INDS. LTD.
66799,ELEGENT PHARMACEUTICALS LTD.
66917,ELGI EQUIPMENTS LTD.
66918,ELGI INDUSTRIAL PRODUCTS LTD. [MERGED]
66936,ELGI RUBBER CO. LTD. [MERGED]
67152,ELLENBARRIE INDUSTRIAL GASES LTD.
67199,ELLORA PAPER MILLS LTD.
67251,ELNET TECHNOLOGIES LTD.
67287,ELPRO INTERNATIONAL LTD.
67289,ACCLAIM INDUSTRIES LTD.
67294,SEN PET (INDIA) LTD.
67341,SHREE MAHAGANGA SUGAR MILLS LTD.
67365,ELVIS INDIA LTD.
67394,EMA INDIA LTD.
67417,EMAMI LTD.
67523,EMCO LTD.
67554,EMED.COM TECHNOLOGIES LTD.
67642,EMERGY PHAARMA LTD.
67668,EMGEE CABLES & COMMUNICATIONS LTD.
67761,EMKAY GLOBAL FINANCIAL SERVICES LTD.
67764,EMKAY TAPS & CUTTING TOOLS LTD.
67798,EMMBI INDUSTRIES LTD.
67807,EMMESSAR BIOTECH & NUTRITION LTD.
67816,EMMSONS INTERNATIONAL LTD.
67825,EMPEE DISTILLERIES LTD.
67834,EMPEE SUGARS & CHEMICALS LTD.
67868,EMPIRE HOTELS & RESORTS LTD.
67872,EMPIRE INDUSTRIES LTD.
67897,PRABHAV INDUSTRIES LTD.
67966,EMTEX INDUSTRIES (INDIA) LTD.
68048,ENBEE TRADE & FINANCE LTD.
68064,ENCHANTE JEWELLERY LTD.
68102,ENCORE SOFTWARE LTD.
68201,ENERGY DEVELOPMENT CO. LTD.
68221,ENERGY PRODUCTS (INDIA) LTD.
68332,ENGINEERS INDIA LTD.
68343,E I C L LTD.
68374,ENJAYES NATURAL FLAVOURS LTD.
68477,HINDUJA FOUNDRIES LTD. [MERGED]
68528,ANAR INDUSTRIES LTD.
68547,ENSA STEEL INDS. LTD.
68609,ENTERPRISE INTERNATIONAL LTD.
68623,ENTERTAINMENT NETWORK (INDIA) LTD.
68746,EONOUR TECHNOLOGIES LTD.
68866,EQUIPMENT CONDUCTORS & CABLES LTD.
68920,ERA INFRA ENGG. LTD.
68925,APEX BUILDSYS LTD.
69054,ESAAR (INDIA) LTD.
69059,ESAB INDIA LTD.
69123,ESCORTS FINANCE LTD.
69140,ESCORTS LTD.
69180,ESENES FORGINGS LTD.
69244,ESKAY K'N'IT (INDIA) LTD.
69347,ESQUIRE ENGINEERS & CONSULTANTS LTD.
69363,ESQUIRE MONEY GUARANTEES LTD.
69497,ESSAR OIL LTD.
69503,ESSAR PORTS LTD.
69506,ESSAR STEEL INDIA LTD.
69510,ESSAR TELEHOLDINGS LTD.
69565,ESSEL PROPACK LTD.
69628,SQUARE FOUR PROJECTS INDIA LTD.
69678,ESSJAY SYNTHETICS LTD.
69695,E T L INFRASTRUCTURE FINANCE LTD.
69826,ESTER INDUSTRIES LTD.
69905,EVEREST INDUSTRIES LTD.
69954,TURBOTECH ENGINEERING LTD.
70016,EUREKA INDUSTRIES LTD.
70085,EURO LEDER FASHION LTD.
70087,EURO MARINE PRODUCTS LTD.
70115,ALANKIT LTD.
70231,EUROTEX INDUSTRIES & EXPORTS LTD.
70319,MCLEOD RUSSEL INDIA LTD.
70321,EVEREADY INDUSTRIES (INDIA) LTD.
