co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
414209,MANPASAND BEVERAGES LTD.,20160801,5.5841,5.5965,12.7782
122573,KOTAK MAHINDRA BANK LTD.,20160801,5.6031,5.5964,13.7596
349115,KAYA LTD.,20160801,5.5889,5.5806,-7.1057
374518,BAJAJ AUTO LTD.,20160801,5.5566,5.5581,135.1515
253028,TRANSPORT CORPORATION OF INDIA LTD.,20160801,5.5414,5.5511,10.05
18138,ADITYA BIRLA MONEY LTD.,20160801,5.5292,5.5292,-0.3014
73332,FINOLEX INDUSTRIES LTD.,20160801,5.5363,5.5275,18.298
246535,T T K HEALTHCARE LTD.,20160801,5.5396,5.5116,30.3246
96758,KANANI INDUSTRIES LTD.,20160801,5.5712,5.487,0.0596
69565,ESSEL PROPACK LTD.,20160801,5.4287,5.4401,4.3841
337792,WONDERLA HOLIDAYS LTD.,20160801,5.4422,5.4303,9.4725
369167,INFO EDGE (INDIA) LTD.,20160801,5.405,5.404,16.5453
14204,AMRUTANJAN HEALTH CARE LTD.,20160801,5.3958,5.3839,14.7106
18395,HEXAWARE TECHNOLOGIES LTD.,20160801,5.3693,5.3741,10.8471
388227,SHILPI CABLE TECHNOLOGIES LTD.,20160801,5.3528,5.3629999999999995,5.5237
41761,CAMLIN FINE SCIENCES LTD.,20160801,5.3657,5.36,3.0721
197110,REPCO HOME FINANCE LTD.,20160801,5.3167,5.3597,25.4807
86189,GRINDWELL NORTON LTD.,20160801,5.2943,5.3212,9.5583
261277,VADILAL INDUSTRIES LTD.,20160801,5.317,5.3075,22.1207
181972,PRISM CEMENT LTD.,20160801,5.2813,5.2963,1.0257
121100,KIRI INDUSTRIES LTD.,20160801,5.2713,5.2644,12.5701
254924,T I FINANCIAL HOLDINGS LTD.,20160801,5.2566,5.2562,42.1346
142382,MAYUR UNIQUOTERS LTD.,20160801,5.2194,5.2447,19.0114
